ID	kingdom	phylum	class	order	family	genus	species
MG586956	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MT622778	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KJ522473	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
LT993568	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JQ862765	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY687954	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
DQ249992	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MT622783	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MT622785	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JX141453	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK926862	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GU237816	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MF418424	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
LC121136	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FJ389940	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FJ389944	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FJ860833	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MH857473	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN206379	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MF120477	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GU137900	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MG012699	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN206384	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FN859454	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN206387	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FN433132	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AM412296	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JQ005223	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK617925	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KF310892	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MH938663	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK569513	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GQ852770	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF429741	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
DQ232642	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MT321796	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK810919	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MZ493303	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK810934	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KF251167	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KP184002	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KU557555	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MW404723	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JF343572	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JF343578	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY104192	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KP729468	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
DQ178163	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY103362	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KX287550	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KJ729486	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MT448877	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KT984926	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GU072747	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF228303	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY019169	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MG828913	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK356372	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK356375	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KT350941	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK356380	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
HM562036	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MN082417	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MT627397	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MN576833	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JX036117	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN086303	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MN065862	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MH168325	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN086313	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KP769835	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK625211	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN086335	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MW724357	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY598606	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KP013184	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MW851875	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK816385	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KF170306	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN188005	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN188011	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN188016	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MT112151	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MF434137	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB015004	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MW768966	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KU845893	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MN130079	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KJ206506	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KJ206508	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KR092792	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY090653	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GQ303275	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KP761733	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JF261465	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KX348464	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KR815341	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OL709430	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MT385947	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MW240634	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KF154280	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FJ538360	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY102434	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
