ID	order	family	subfamily	tribe	genus	species	Prob_order	Prob_family	Prob_subfamily	Prob_tribe	Prob_genus	Prob_species
FBACA362-10	Hymenoptera	Vespidae	Vespinae	Crabronini	Lasius	Dolichovespula_omissa	0.999808	0.5280824	0.30739558	0.21570633	0.10181324	0.7813175
GBCOL448-12	Coleoptera	Brentidae	Apioninae	Apionini	Perapion	Eutrichapion_facetum	0.7495223	0.59658647	0.87346005	0.76818925	0.18420793	0.11861218
FBCOI786-12	Coleoptera	Staphylinidae	Melandryinae	Hypulini	Abdera	Serropalpus_barbatus	0.9468894	0.3266562	0.26533026	0.06490682	0.03691474	0.099908665
GBDTA10205-21	Hymenoptera	Cephidae	Cephinae	Diaperini	Dufourea	Tinodes_waeneri	0.9997563	0.2537066	0.49370548	0.26065835	0.07801466	0.060500603
COTW094-20	Diptera	Chironomidae	Orthocladiinae	Chironomini	Parachironomus	Parachironomus_parilis	0.9999951	0.9965429	0.8028776	0.9963948	0.88800514	0.14282101
GCOL7921-16	Diptera	Sericostomatidae	Apataniinae	Macrocerini	Lispe	Megatoma_undata	0.58720315	0.173205	0.33076808	0.21721946	0.10256083	0.051175732
GCOL5026-16	Coleoptera	Curculionidae	Hyperinae	Ptenidiini	Brachypera	Brachypera_dauci	0.7482433	0.948902	0.23332518	0.44244722	0.079758056	0.08985424
GCOL4667-16	Coleoptera	Hydrophilidae	Harpalinae	Odacanthini	Odacantha	Sericoda_quadripunctata	0.976585	0.2990977	0.46115193	0.202632	0.06717053	0.23375571
AMTPC192-15	Diptera	Phoridae	Phorinae	Satyrini	Berdeniella	Pneumia_ussurica	0.9997377	0.32384118	0.15792266	0.2591773	0.14655136	0.14195189
GBLAA912-14	Lepidoptera	Erebidae	Arctiinae	Leuconyctini	Cerapteryx	Lasionhada_proxima	0.9999999	0.4470333	0.5576928	0.66096944	0.24004553	0.117994055
BCHYM337-13	Hymenoptera	Tenthredinidae	Nematinae	Dolerini	Dolerus	Dolerus_stygius	0.9998752	0.88179994	0.8224764	0.97527915	0.38798675	0.0785464
FBCOD733-11	Coleoptera	Staphylinidae	Oecophorinae	Tachinusini	Tachinus	Tachinus_proximus	0.97771466	0.8676399	0.18887748	0.3799111	0.13971114	0.06498899
ODOPE793-11	Lepidoptera	Gelechiidae	Glaphyriinae	Diaphorini	Valenzuela	Lycaena_phlaeas	0.99549353	0.7738954	0.5990456	0.13548663	0.26156676	0.08977742
FBAQU998-10	Diptera	Keroplatidae	Phorinae	Colymbetini	Rhantus	Rhantus_frontalis	0.95113766	0.23034064	0.4277867	0.34307042	0.33404267	0.6696004
FBLMU053-09	Lepidoptera	Tortricidae	Tortricinae	Archipini	Olindia	Olindia_schumacherana	1.0	0.9996259	0.86381626	0.79852635	0.22075249	0.22049555
GWOSK907-11	Lepidoptera	Depressariidae	Epermeniinae	Nymphalini	Eupelix	Eupelix_cuspidata	0.99454194	0.19361159	0.1527702	0.17272013	0.11420262	0.06431134
GWOSK900-11	Lepidoptera	Tineidae	Satyrinae	Satyrini	Carcina	Erebia_medusa	0.98501796	0.40924695	0.1661371	0.8274917	0.09984678	0.12902671
BNSB023-21	Coleoptera	Autognetidae	Ecdyonurinae	Anobiini	Enarmonia	Acritus_nigricornis	0.9908428	0.36489534	0.43671146	0.41646484	0.07559782	0.08374795
GMGMV1460-20	Diptera	Chironomidae	Liposcelidinae	Leptopsyllini	Carcina	Euconomelus_lepidus	0.6517339	0.3896504	0.38060272	0.228513	0.3990796	0.076992854
GMGMP5003-18	Diptera	Dolichopodidae	Cylindrotominae	Chironomini	Diogma	Macrocera_inversa	0.9999827	0.55824894	0.2773103	0.26617205	0.08926743	0.08401053
GMGMP1359-18	Diptera	Dolichopodidae	Sciapodinae	Thrypticini	Sciapus	Sciapus_longulus	0.99877065	0.9974935	0.40914068	0.5586167	0.86562014	0.5458197
GCOL4331-16	Coleoptera	Cerambycidae	Lamiinae	Acanthocinini	Acanthocinus	Acanthocinus_aedilis	0.9641439	0.29613933	0.71584195	0.84186363	0.449976	0.21964215
FGMLG410-15	Lepidoptera	Gelechiidae	Anomologinae	Trypoxylini	Aroga	Aroga_velocella	0.999977	0.9577893	0.44509625	0.3414193	0.110010214	0.14670676
GMGME611-14	Diptera	Sciaridae	Micromyinae	Coryphacini	Claustropyga	Kelisia_confusa	0.96966267	0.9091897	0.22167538	0.4971354	0.15523218	0.04331358
GMGMD339-14	Hymenoptera	Ichneumonidae	Tryphoninae	Cryptini	Phaeogenes	Oxytorus_luridator	0.99299824	0.76176214	0.2717195	0.89509016	0.16266087	0.40007085
BCHYM9342-15	Hymenoptera	Pteromalidae	Pteromalinae	Idiocerini	Populicerus	Metidiocerus_elegans	0.85177654	0.2697083	0.4786242	0.18808329	0.06401257	0.13697432
FGMLB842-13	Lepidoptera	Gelechiidae	Gelechiinae	Gelechiini	Caryocolum	Prolita_sexpunctella	0.76576495	0.9721276	0.62647504	0.43181276	0.09867319	0.28639874
GMGRC1726-13	Diptera	Dolichopodidae	Ocydromiinae	Aedini	Dicranomyia	Argyra_magnicornis	0.999943	0.5883536	0.26311824	0.7365283	0.44486144	0.11166872
GMGRB1885-13	Diptera	Limoniidae	Cylindrotominae	Culisetini	Dicranomyia	Argyra_vestita	1.0	0.8240332	0.23142867	0.50981605	0.13818349	0.09195814
FBCOJ847-13	Coleoptera	Elmidae	Ptininae	Ptinini	Niptus	Ptinus_subpillosus	0.71591204	0.27196723	0.13835318	0.24147895	0.17531757	0.55595225
GBACU794-12	Hymenoptera	Megachilidae	Megachilinae	Osmiini	Tanytarsus	Hoplitis_claviventris	0.72309667	0.5360139	0.86625993	0.6374339	0.16946524	0.08388645
GBACU215-12	Hymenoptera	Astatidae	Pamphiliinae	Crabronini	Corynoptera	Nomada_flavopicta	0.9551471	0.50390655	0.28554234	0.68245953	0.18193509	0.4797945
FBHAP440-09	Hymenoptera	Apidae	Nomadinae	Nomadini	Nomada	Nomada_ruficornis	0.99996114	0.94977045	0.9493929	0.8455144	0.99386954	0.20804203
ODOPE618-11	Lepidoptera	Chironomidae	Tanypodinae	Noctuini	Micropsectra	Micropsectra_apposita	0.9910699	0.8342444	0.52618915	0.4320344	0.17131105	0.08884484
FBHET346-12	Hemiptera	Piesmatidae	Gasteruptiinae	Halictini	Entomognathus	Pentastiridius_leporinus	0.8244924	0.13854451	0.06492971	0.12091649	0.08395833	0.17798387
FBLMU232-09	Lepidoptera	Depressariidae	Lamproniinae	Catocalini	Saturnia	Calyptra_thalictri	0.99999726	0.7987334	0.39172298	0.26566812	0.13318406	0.044742126
FBAQU124-09	Trichoptera	Limnephilidae	Limnephilinae	Pentaneurini	Peromyscopsylla	Anabolia_laevis	0.99996185	0.8705891	0.81203204	0.10837146	0.66280437	0.36030686
GWOSI678-10	Lepidoptera	Geometridae	Ennominae	Saturniini	Ourapteryx	Acrobasis_consociella	0.84807485	0.6181445	0.7394797	0.22456016	0.3543179	0.08971373
FBHET118-11	Diptera	Phoridae	Phorinae	Medeterini	Valenzuela	Medetera_nitida	0.9999032	0.39429095	0.6481236	0.90066147	0.17139417	0.33678356
FBCON606-13	Coleoptera	Melyridae	Dasytinae	Dasytini	Dasytes	Dasytes_cyaneus	0.9873863	0.2290594	0.13588157	0.43775582	0.1501848	0.052538775
GDIP1838-21	Diptera	Dolichopodidae	Culicinae	Eristalini	Mallota	Culiseta_bergrothi	0.99999964	0.31678888	0.06123977	0.25489664	0.19813472	0.057058547
DEEUR1393-17	Lepidoptera	Caeciliusidae	Nolinae	Coryphacini	Valenzuela	Papilio_machaon	0.9728971	0.14048794	0.045539398	0.2804513	0.48102102	0.12664707
GMGMT1375-20	Hemiptera	Anthocoridae	Rhopalinae	Agalliini	Orius	Orius_horvathi	0.99985385	0.31381488	0.53062004	0.27592957	0.11474949	0.2501493
FBLMZ210-12	Lepidoptera	Tortricidae	Tortricinae	Cnephasiini	Eana	Olindia_schumacherana	1.0	0.9901737	0.44128272	0.45357212	0.51305085	0.191823
GBBSP313-15	Araneae	Linyphiidae	Tanypodinae	Coreini	Ceratinella	Eucarta_virgo	0.99999	0.9984493	0.17182396	0.23248108	0.08805031	0.12785561
GBLAA2065-15	Lepidoptera	Pterophoridae	Pterophorinae	Gelechiini	Aroga	Idaea_muricata	0.9999999	0.41798267	0.7194796	0.3960919	0.0680482	0.17542008
GMGMJ1327-14	Hymenoptera	Ichneumonidae	Ctenopelmatinae	Perilissini	Sympherta	Rhorus_substitutor	0.9999995	0.737755	0.30643347	0.17834651	0.2851699	0.12428055
GBCOU2616-13	Coleoptera	Curculionidae	Lixinae	Lixini	Larinus	Larinus_sturnus	0.99999976	0.98802584	0.798744	0.79120576	0.44663113	0.8022025
FBCOO720-13	Diptera	Sciaridae	Heterarthrinae	Erythroneurini	Peodes	Acritus_minutus	0.9910993	0.28389627	0.2396068	0.16264638	0.16504484	0.17561251
FBCON469-13	Coleoptera	Staphylinidae	Oxytelinae	Hypocyphtini	Scydmaenus	Oligota_pusillima	0.8664003	0.9320892	0.18007085	0.4851226	0.10448405	0.04383236
FBCOO858-13	Neuroptera	Scarabaeidae	Lamproniinae	Eucosmini	Xylita	Linnavuoriana_sexmaculata	0.447977	0.62101865	0.0740984	0.09961842	0.11657125	0.09202663
GBCOL588-12	Coleoptera	Scarabaeidae	Aphodiinae	Aphodiini	Bodilopsis	Bodilopsis_rufa	0.99794275	0.97491395	0.99408865	0.99102086	0.8309045	0.7171359
FBHAP990-09	Hymenoptera	Andrenidae	Andreninae	Andrenini	Andrena	Andrena_vaga	1.0	0.37616327	0.5740487	0.99364424	0.8561158	0.3150142
GWORL311-09	Lepidoptera	Noctuidae	Heliothinae	Noctuini	Panolis	Dypterygia_scabriuscula	0.9983374	0.8747682	0.30094853	0.2658923	0.2029461	0.23054545
FBLMW326-10	Lepidoptera	Hesperiidae	Pyrginae	Pyrgini	Pyrgus	Carterocephalus_palaemon	0.9977456	0.97380733	0.8501944	0.5892522	0.88567644	0.43736142
FBCOB893-10	Coleoptera	Staphylinidae	Scirtinae	Thinobiini	Cytilus	Cytilus_auricomus	1.0	0.8156331	0.14223765	0.34562057	0.187229	0.9803811
FBCOB1020-10	Coleoptera	Melyridae	Dasytinae	Dasytini	Dasytes	Dasytes_cyaneus	0.9873863	0.2290594	0.13588157	0.43775582	0.1501848	0.052538775
GMGMV3584-20	Diptera	Pterophoridae	Tenthredininae	Crabronini	Rhopalum	Paratanytarsus_dissimilis	0.69518656	0.37674978	0.094294555	0.26705587	0.10375366	0.110451505
GCOL2582-16	Diptera	Anthribidae	Cylindrotominae	Semiini	Balclutha	Nephrotoma_dorsalis	0.3681405	0.11430162	0.056790516	0.13338637	0.079176255	0.08571907
GBLAA2341-15	Lepidoptera	Depressariidae	Larentiinae	Eupitheciini	Eupithecia	Pelosia_obtusa	0.9694388	0.95739347	0.5305255	0.27310437	0.17987807	0.23945135
GBLAC581-13	Lepidoptera	Depressariidae	Coleophorinae	Notodontini	Carcina	Evacanthus_acuminatus	0.9999995	0.51139987	0.35663816	0.27062947	0.26207307	0.07334412
GMGRB309-13	Diptera	Chironomidae	Diamesinae	Protanypini	Protanypus	Protanypus_morio	0.99999785	0.98933053	0.3947646	0.2791669	0.19639458	0.10640209
FBCOI282-12	Diptera	Agromyzidae	Agromyzinae	Apionini	Eutrichapion	Stenopterapion_meliloti	0.99997604	0.36473572	0.9288237	0.7363236	0.25033864	0.20464955
GBCOL402-12	Coleoptera	Dermestidae	Scirtinae	Megatomini	Malachius	Megatoma_undata	0.9901057	0.28808227	0.17046876	0.1161596	0.07407007	0.077934384
FBHAP918-09	Hymenoptera	Tenthredinidae	Andreninae	Andrenini	Andrena	Andrena_denticulata	0.99999964	0.2771787	0.6671529	0.96674234	0.8555425	0.9794288
GBMWB2172-15	Sarcoptiformes	Sciomyzidae	Phaeomyiinae	Proteinini	Brachyusa	Peromyscopsylla_silvatica	0.96381545	0.32494307	0.8179357	0.27625105	0.062356245	0.24892853
GWORU431-10	Lepidoptera	Geometridae	Ennominae	Coryphacini	Valenzuela	Tinodes_waeneri	0.8363871	0.3675409	0.7477821	0.3177302	0.81670594	0.112329885
FBACA223-10	Hymenoptera	Vespidae	Anteoninae	Goniini	Miscophus	Gorytes_neglectus	0.9124304	0.148855	0.79358625	0.22984277	0.049250275	0.101921275
FBCOK174-13	Diptera	Cerambycidae	Limoniinae	Phytoeciini	Oberea	Oberea_oculata	0.9794027	0.46466735	0.18039133	0.25172147	0.587391	0.4258824
GBDP50741-19	Diptera	Chironomidae	Keroplatinae	Culisetini	Culiseta	Macrocera_stigmoides	0.9999974	0.22810939	0.17219584	0.42495266	0.06727252	0.050504595
GMGMQ4471-18	Hymenoptera	Psenidae	Anteoninae	Crabronini	Aenigmatias	Anaceratagallia_ribauti	0.98708177	0.28424415	0.1414066	0.5400438	0.24486038	0.05910376
GCRU359-18	Diptera	Stratiomyidae	Liposcelidinae	Mycetaulini	Triplax	Phauloppia_lucorum	0.80449253	0.15908745	0.13602374	0.44874623	0.28098613	0.66558266
FBPSS027-16	Hymenoptera	Eulophidae	Myrmicinae	Formicoxenini	Tetramorium	Leptothorax_muscorum	0.9965783	0.29388943	0.82213414	0.4175557	0.18566264	0.088834
ODOPE314-11	Lepidoptera	Epermeniidae	Pterophorinae	Grapholitini	Coleophora	Epermenia_falciformis	0.9999987	0.41857624	0.3342009	0.14448926	0.06297699	0.12999058
EPNG9131-15	Lepidoptera	Stathmopodidae	Nemapogoninae	Pennisetiini	Odontosia	Cryptochironomus_obreptans	0.99818003	0.44430858	0.5443486	0.2845508	0.09514214	0.27608946
GBLAA932-14	Lepidoptera	Noctuidae	Noctuinae	Eriopygini	Panolis	Panolis_flammea	0.9945188	0.5531374	0.32964322	0.24441117	0.11804259	0.1735592
GBLAB901-13	Lepidoptera	Elachistidae	Epermeniinae	Papilionini	Gelechia	Papilio_machaon	0.9999999	0.15318722	0.19607066	0.21486628	0.2544068	0.09780256
GBCL15909-13	Coleoptera	Staphylinidae	Phloeocharinae	Oxypodini	Gyrophaena	Scydmaenus_hellwigii	0.99986994	0.9764008	0.10788611	0.3574186	0.09873097	0.073691696
FBNE228-13	Diptera	Oestridae	Aleocharinae	Aedini	Coranus	Dolichopus_latipennis	0.78297985	0.103306636	0.5217425	0.42665064	0.28784856	0.088688165
FBAQU1363-13	Diptera	Mycetophilidae	Sciophilinae	Epithalassiini	Sciapus	Lamia_textor	0.49477118	0.52310663	0.27978772	0.2518438	0.2755819	0.12497878
FBCOE851-12	Coleoptera	Carabidae	Phorinae	Harpalini	Abdera	Pelophila_borealis	0.9265164	0.7993839	0.31305847	0.4900669	0.23104726	0.111666925
FBLMU233-09	Lepidoptera	Chironomidae	Diamesinae	Pseudochironomini	Procladius	Crambus_pascuella	0.9081871	0.6502308	0.35828498	0.50847137	0.09205572	0.48783162
GWORK326-09	Lepidoptera	Zygaenidae	Zygaeninae	Zygaenini	Zygaena	Pentastiridius_leporinus	0.97127163	0.9358736	0.7803598	0.9162236	0.67480654	0.18088423
ODOPE934-11	Lepidoptera	Pyralidae	Larentiinae	Gnorimoschemini	Valenzuela	Carterocephalus_silvicola	0.9999999	0.3701531	0.37995178	0.5019159	0.27492362	0.2327111
FBACA109-10	Hymenoptera	Pemphredonidae	Pemphredoninae	Pemphredonini	Pemphredon	Passaloecus_turionum	0.7526537	0.7710598	0.721781	0.96410245	0.34021014	0.34136832
FBLMW665-10	Lepidoptera	Coleophoridae	Coleophorinae	Pennisetiini	Coleophora	Coleophora_follicularis	0.99995744	0.9969862	0.99816823	0.3340155	0.99780244	0.11522446
FBSYM745-10	Hymenoptera	Tenthredinidae	Keroplatinae	Halictini	Cerceris	Pristiphora_subopaca	0.9999976	0.3209653	0.1177509	0.25773036	0.12244207	0.07453747
NEPTA2600-22	Lepidoptera	Nepticulidae	Epermeniinae	Procridini	Valenzuela	Rhagades_pruni	1.0	0.27304712	0.16814922	0.20824017	0.43316296	0.0555331
GBLAB1694-14	Lepidoptera	Depressariidae	Gelechiinae	Sesiini	Aroga	Prolita_sexpunctella	0.9999877	0.6182726	0.765268	0.32873577	0.08140424	0.12500603
FBLMZ588-12	Lepidoptera	Tineidae	Oecophorinae	Eumaeini	Spania	Carterocephalus_palaemon	0.99999416	0.35606605	0.30356967	0.2190394	0.106128834	0.3391895
GWOTH919-12	Lepidoptera	Geometridae	Ennominae	Eriopygini	Valenzuela	Ourapteryx_sambucaria	0.9999881	0.9962309	0.9795941	0.16479933	0.28390712	0.28866214
GCOL12840-16	Coleoptera	Staphylinidae	Tachyporinae	Thinobiini	Acnemia	Sepedophilus_littoreus	0.99927765	0.99602205	0.24236104	0.3903301	0.07812855	0.12697813
GBBSP1535-15	Araneae	Segestriidae	Ceratophyllinae	Scenopinini	Auleutes	Dalopius_marginatus	0.99951565	0.18067324	0.32752213	0.19274442	0.049385507	0.026368177
BCHYM6160-15	Hymenoptera	Crabronidae	Pteromalinae	Crabronini	Nomada	Lindenius_albilabris	0.99988306	0.5920472	0.2489392	0.5539571	0.10571648	0.16364715
GBLAB1733-14	Lepidoptera	Noctuidae	Noctuinae	Apameini	Cerapteryx	Eucarta_virgo	0.99999976	0.9966022	0.6380974	0.46073642	0.19968408	0.2144079
EUBUG1336-13	Diptera	Sciaridae	Hemerobiinae	Chironomini	Macroplax	Macroplax_preyssleri	0.9974963	0.78899884	0.2556631	0.5758114	0.22606175	0.5821145
GBCOF574-13	Coleoptera	Cerambycidae	Cerambycinae	Mordellini	Lyctus	Prionus_coriarius	0.96703345	0.32942012	0.11795722	0.07258064	0.03873251	0.06964652
FBCON755-13	Hymenoptera	Staphylinidae	Phorinae	Pierini	Acnemia	Trichius_fasciatus	0.8195801	0.93363607	0.26956585	0.1740196	0.12863891	0.06610804
GBACU1809-12	Hymenoptera	Andrenidae	Andreninae	Andrenini	Andrena	Andrena_vaga	0.9999654	0.22212097	0.5418639	0.5996069	0.5736534	0.71929324
GBCL4128-09	Coleoptera	Tenebrionidae	Phylinae	Tritomini	Parapsallus	Plagiognathus_chrysanthemi	0.99931526	0.77779007	0.3763762	0.23597112	0.19579789	0.11451359
FBAQU871-10	Coleoptera	Scarabaeidae	Aphodiinae	Thinobiini	Sericoda	Nicrophorus_investigator	0.9943796	0.72820526	0.19265969	0.2278674	0.2565079	0.057495832
FBCOK296-13	Coleoptera	Chrysomelidae	Cassidinae	Cassidini	Cassida	Cassida_sanguinosa	0.99854976	0.83530015	0.5290229	0.7793185	0.4078235	0.30453235
GMGMV2545-20	Hymenoptera	Ichneumonidae	Ophioninae	Crabronini	Lissonota	Lestica_subterranea	0.9992879	0.6283151	0.46119523	0.18248779	0.092899136	0.06065496
GMGMV4436-20	Lepidoptera	Choreutidae	Phorinae	Tanytarsini	Xenoschesis	Sciara_lackschewitzi	0.41065785	0.24061956	0.1738601	0.12498203	0.047139365	0.08002759
BCHYM17121-18	Hymenoptera	Chironomidae	Ceratophyllinae	Eucerini	Anthophora	Anthophora_furcata	0.5618901	0.3852079	0.6193688	0.12817633	0.0884826	0.08117131
FGMLI130-17	Lepidoptera	Gelechiidae	Arctiinae	Gelechiini	Chionodes	Chionodes_luctuella	0.9994511	0.30890778	0.5879667	0.9480604	0.51879334	0.17897914
ODOPE555-11	Lepidoptera	Pyralidae	Phycitinae	Sesiini	Hypochalcia	Hypochalcia_ahenella	0.9999783	0.82302487	0.9218232	0.18506342	0.7910663	0.7078533
GWOSU028-11	Lepidoptera	Noctuidae	Noctuinae	Leuconyctini	Apamea	Eucarta_virgo	0.99999905	0.887695	0.48096585	0.5875153	0.2521122	0.47585872
GCOL769-16	Coleoptera	Chrysomelidae	Erotinae	Cassidini	Trogoderma	Cassida_sanguinosa	0.9999988	0.3224892	0.26771566	0.50393754	0.36852372	0.41235352
BCHYM8098-15	Hymenoptera	Ichneumonidae	Cryptinae	Cryptini	Theroscopus	Demopheles_corruptor	0.99365073	0.9980136	0.46359584	0.6481046	0.40939254	0.547122
GBEPT2100-15	Hymenoptera	Hydropsychidae	Hydropsychinae	Tanytarsini	Nysson	Tinodes_waeneri	0.9486989	0.4658044	0.14202246	0.2887991	0.11005155	0.3303987
GMGMJ418-14	Hymenoptera	Tenthredinidae	Tenthredininae	Phyllobiini	Phyllomyza	Ischnus_migrator	0.99998784	0.86100346	0.29521438	0.22698724	0.12088616	0.15770385
GWORB4250-15	Lepidoptera	Geometridae	Larentiinae	Coryphacini	Valenzuela	Entephria_polata	0.9993973	0.91939443	0.6354041	0.38899946	0.81390786	0.10418409
GBLAB333-13	Lepidoptera	Erebidae	Erebinae	Euclidiini	Euclidia	Euclidia_glyphica	0.99999225	0.9906487	0.61531717	0.6396284	0.3985991	0.54591227
GMGRD945-13	Hymenoptera	Ichneumonidae	Cryptinae	Aptesini	Lissonota	Gelis_elymi	0.99999845	0.89857304	0.5612942	0.34583572	0.09132355	0.71016103
FBNE157-13	Diptera	Mycetophilidae	Ulinae	Scenopinini	Sericoda	Culiseta_bergrothi	0.99953246	0.1194617	0.38712236	0.17738849	0.07603431	0.07478188
EUBUG602-11	Hemiptera	Cicadellidae	Deltocephalinae	Limotettigini	Balclutha	Pentastiridius_leporinus	0.9825026	0.14587957	0.1447255	0.2239284	0.4321371	0.08718625
FBLMU426-09	Lepidoptera	Tortricidae	Oecophorinae	Grapholitini	Dichrorampha	Dichrorampha_plumbana	0.99999976	0.89921236	0.19093877	0.8141747	0.33169508	0.5498918
FBHAP445-09	Hymenoptera	Apidae	Nomadinae	Nomadini	Nomada	Nomada_ruficornis	0.9998958	0.99316	0.9736355	0.94112146	0.9851982	0.9009034
FBLMT912-09	Lepidoptera	Nymphalidae	Heliconiinae	Argynnini	Speyeria	Speyeria_aglaja	0.93383855	0.49576	0.96395665	0.89463353	0.48795402	0.5947374
BCHYM8967-15	Hymenoptera	Pemphredonidae	Gasteruptiinae	Pemphredonini	Pemphredon	Colpognathus_divisus	0.99046785	0.353831	0.19752249	0.15884985	0.14905545	0.24409558
LNAUW748-17	Lepidoptera	Tortricidae	Tortricinae	Cochylini	Phalonidia	Olindia_schumacherana	0.99999964	0.988841	0.94451874	0.9118874	0.61883366	0.2629166
FBLMZ098-12	Lepidoptera	Alucitidae	Pierinae	Pierini	Pieris	Pieris_napi	0.99883276	0.17793658	0.2813819	0.5852686	0.19992422	0.4948001
BCHYM6223-15	Hymenoptera	Ichneumonidae	Phygadeuontinae	Aptesini	Tenthredo	Cubocephalus_lacteator	1.0	0.97634107	0.5164726	0.96425325	0.481742	0.2735138
EUCAR1339-15	Diptera	Carabidae	Mycetophilinae	Licinini	Leistus	Patrobus_australis	0.9987748	0.7597396	0.29128152	0.31794629	0.20118894	0.3874043
GBEPT214-13	Plecoptera	Taeniopterygidae	Nemourinae	Culisetini	Aedes	Patrobus_australis	0.9422604	0.7471306	0.6456735	0.5235663	0.15976606	0.0783634
GBCOU3368-13	Coleoptera	Staphylinidae	Mycetoporinae	Xylitini	Agriotes	Philonthus_debilis	0.99999917	0.39058158	0.64677876	0.20546009	0.06408462	0.33929962
GMGRE284-13	Diptera	Milichiidae	Madizinae	Limnophorini	Cyrtophloeba	Lispe_pygmaea	0.99999976	0.2977969	0.23490387	0.28110427	0.12584974	0.14472196
FBSYB204-11	Hymenoptera	Tenthredinidae	Tenthredininae	Dolerini	Tenthredo	Tenthredo_craccae	1.0	0.87881416	0.9725903	0.73591137	0.9991903	0.11396641
GBACU2008-12	Hymenoptera	Apidae	Nomadinae	Nomadini	Nomada	Nomada_flavopicta	0.99980575	0.98167324	0.9310958	0.99241006	0.9340894	0.45241636
GBACU1781-12	Hymenoptera	Crabronidae	Crabroninae	Crabronini	Ectemnius	Lestica_subterranea	0.83287096	0.9244516	0.39871255	0.54379755	0.38805145	0.38949123
FBCOE401-12	Trichoptera	Melandryidae	Melandryinae	Hypulini	Abdera	Pentastiridius_leporinus	0.98912877	0.76164687	0.6278515	0.16740601	0.097978726	0.07778954
FBHET899-12	Hemiptera	Phoridae	Metopininae	Gonianotini	Ampedus	Macrotylus_cruciatus	0.593321	0.21892782	0.08645038	0.18128376	0.31146583	0.078410126
GWOSA409-10	Lepidoptera	Noctuidae	Noctuinae	Noctuini	Xestia	Conistra_rubiginea	1.0	0.8596669	0.70034665	0.74414605	0.31107482	0.16103138
FBLMV905-09	Lepidoptera	Gelechiidae	Gelechiinae	Abrostolini	Aroga	Aroga_velocella	0.99979335	0.96632916	0.8609915	0.41364467	0.14975426	0.31657282
GBMWB1137-15	Diptera	Chironomidae	Simuliinae	Pentaneurini	Conchapelopia	Metacnephia_lyra	0.9994254	0.30283806	0.2717787	0.66290665	0.16832408	0.20635974
FBCOD573-11	Trichoptera	Apidae	Nomadinae	Andrenini	Nomada	Stenichnus_bicolor	0.80758095	0.37128723	0.15595202	0.42143846	0.26915762	0.35765728
GBPSS182-20	Diptera	Keroplatidae	Chironominae	Chironomini	Tanypus	Paratanytarsus_dissimilis	0.99943084	0.52443755	0.20243694	0.57928365	0.08376027	0.06745026
GBCM4996-17	Sarcoptiformes	Ameronothridae	Sciomyzinae	Ditylini	Pherbellia	Pherbellia_griseola	0.9581396	0.44666755	0.58837473	0.36101723	0.11815351	0.15613309
GWOSR186-11	Lepidoptera	Tineidae	Nemapogoninae	Macrocerini	Semblis	Tinodes_waeneri	0.93930566	0.17660925	0.3000063	0.13130784	0.28199336	0.09267567
GCOL2844-16	Coleoptera	Staphylinidae	Aleocharinae	Proteinini	Atheta	Atheta_longicornis	0.8494015	0.7274119	0.33451274	0.37170094	0.83586764	0.42307442
MIDGE1043-14	Diptera	Chironomidae	Orthocladiinae	Pseudochironomini	Carcina	Tanytarsus_pallidicornis	0.9999945	0.9471799	0.49741313	0.25324392	0.2928362	0.3856779
BCHYM1699-14	Lepidoptera	Crabronidae	Chrysidinae	Braconini	Rhinoncus	Crossocerus_wesmaeli	0.92032635	0.27682856	0.30108914	0.30404282	0.07884766	0.2980608
FBCOK482-13	Diptera	Carabidae	Harpalinae	Harpalini	Pterostichus	Exechia_frigida	0.88776344	0.5339246	0.7350618	0.51945716	0.15160698	0.2552925
GBLGC359-12	Lepidoptera	Mycetophilidae	Mycetophilinae	Abrostolini	Carcina	Nycteola_asiatica	0.9994541	0.49301425	0.30828914	0.42698818	0.42068884	0.12332445
FBCOE321-12	Diptera	Carabidae	Harpalinae	Harpalini	Chlaenius	Sericoda_quadripunctata	0.95574725	0.938284	0.32684317	0.3938745	0.07058659	0.18905541
