ID	kingdom	phylum	class	order	family	genus	species
FR750151	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
GU269866	Fungi	Ascomycota	unclassified	unclassified	unclassified	unclassified	unclassified
JN603202	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KY559335	Fungi	Basidiomycota	Agaricomycetes	unclassified	unclassified	unclassified	unclassified
MH558733	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	unclassified	unclassified	unclassified
FR750152	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KY039163	Fungi	Ascomycota	unclassified	unclassified	unclassified	unclassified	unclassified
MH862499	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Niessliaceae	Niesslia	unclassified
MH558734	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
FR750153	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MH558735	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	unclassified	unclassified	unclassified
UDB001760	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
FR750155	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AF050286	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Zasmidium	Zasmidium_cerophilum
MN688821	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	unclassified
JN206096	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Pilaira	Pilaira_moreaui
DQ192181	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MN635568	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KU094682	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Ophiostoma	Ophiostoma_ainoae
MN688823	Fungi	Ascomycota	Dothideomycetes	unclassified	unclassified	unclassified	unclassified
MH558738	Fungi	Ascomycota	unclassified	unclassified	unclassified	unclassified	unclassified
MH558739	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MN688825	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	Curvularia_heteropogonis
KU094684	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	unclassified	unclassified	unclassified
MN431362	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	unclassified
KU094685	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	unclassified	unclassified	unclassified
KX900619	Fungi	Ascomycota	Eurotiomycetes	unclassified	unclassified	unclassified	unclassified
JQ414282	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Ophiognomonia	unclassified
UDB035325	Fungi	Ascomycota	unclassified	unclassified	unclassified	unclassified	unclassified
KX213785	Fungi	Basidiomycota	Agaricomycetes	Boletales	unclassified	unclassified	unclassified
UDB001768	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MK493334	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis_Chrysozymaceae	Chrysozymaceae	unclassified	unclassified
UDB035327	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
UDB035328	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MK493335	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis_Chrysozymaceae	Chrysozymaceae	unclassified	unclassified
JQ414286	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Ophiognomonia	unclassified
UDB035329	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AF254934	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MK277293	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
HQ322364	Fungi	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Hymenula	Pezizomycotina_ord_Incertae_sedis_Hymenula	Pezizomycotina_fam_Incertae_sedis_Hymenula	Hymenula	Hymenula_cerealis
MF631177	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MN811420	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MW492530	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MG934440	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Pyriculariaceae	Macgarvieomyces	unclassified
MG657332	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AF254938	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Cunninghamella	unclassified
MG748078	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	unclassified
UDB036190	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MG934443	Fungi	Ascomycota	Eurotiomycetes	unclassified	unclassified	unclassified	unclassified
HF921467	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KP308820	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MT934972	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KP308821	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
EU834196	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MH784830	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
LC312457	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
UDB036195	Fungi	Basidiomycota	Agaricomycetes	unclassified	unclassified	unclassified	unclassified
GQ337912	Fungi	Basidiomycota	unclassified	unclassified	unclassified	unclassified	unclassified
DQ103547	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Lasiodiplodia	Lasiodiplodia_gonubiensis
UDB023576	Fungi	Basidiomycota	Agaricomycetes	Agaricales	unclassified	unclassified	unclassified
MW380854	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MT952891	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
UDB036196	Fungi	Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Chaetodermella	Chaetodermella_luna
KY066279	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MW380856	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AF393726	Fungi	Ascomycota	Leotiomycetes	unclassified	unclassified	unclassified	unclassified
JX254654	Fungi	Ascomycota	Dothideomycetes	unclassified	unclassified	unclassified	unclassified
DQ898183	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
JQ766466	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	Cyphellophora	Cyphellophora_pauciseptata
AY179942	Fungi	Ascomycota	Sordariomycetes	Togniniales	Togniniaceae	Phaeoacremonium	Phaeoacremonium_minimum
KY872743	Fungi	Ascomycota	Sordariomycetes	unclassified	unclassified	unclassified	unclassified
FR682092	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MH562717	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KR859086	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Neofabraea	Neofabraea_malicorticis
DQ898187	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
FM876211	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
DQ645527	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
U72597	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
JQ860310	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
EU041811	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Rhinocladiella	Rhinocladiella_phaeophora
AY179948	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KY105998	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MG780489	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MH558283	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Teunomyces	Teunomyces	unclassified
EU669225	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
EU041813	Fungi	Ascomycota	Sordariomycetes	Diaporthomycetidae_ord_Incertae_sedis_Rhamphoriaceae	Rhamphoriaceae	Rhodoveronaea	Rhodoveronaea_varioseptata
LC552950	Fungi	Ascomycota	unclassified	unclassified	unclassified	unclassified	unclassified
EU041814	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Thysanorea	Thysanorea_papuana
KT253946	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
HQ728116	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Dothistroma	Dothistroma_pini
EU041816	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Veronaea	Veronaea_botryosa
KX287521	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Ramularia	Ramularia_cynarae
KM655318	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	Chaetomium_olivicolor
HQ728117	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Ramularia	Ramularia_cynarae
JF740262	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pyrenochaetopsidaceae	Pyrenochaetopsis	Pyrenochaetopsis_leptospora
EU041818	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Veronaea	Veronaea_japonica
EU041819	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Veronaea	Veronaea_compacta
JN182198	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MN947569	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MZ841616	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
LC203333	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unclassified	unclassified	unclassified
KY827267	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KJ504766	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Ramularia	unclassified
FN547638	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AJ271566	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Uncinocarpus	Uncinocarpus_reesii
MK050420	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MK050421	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KY315418	Fungi	Basidiomycota	Agaricomycetes	Agaricales	unclassified	unclassified	unclassified
UDB000905	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KP098555	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MK050424	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
UDB000906	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
JQ314360	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KC012999	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MK050426	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AF005712	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae
DQ401143	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MK050428	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis_Chrysozymaceae	Chrysozymaceae	Chrysozyma	unclassified
DQ401144	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
JQ314362	Fungi	Basidiomycota	unclassified	unclassified	unclassified	unclassified	unclassified
KU932478	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
JQ314363	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MH752068	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MH025952	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
JQ314366	Fungi	Basidiomycota	unclassified	unclassified	unclassified	unclassified	unclassified
KJ416132	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
JQ314367	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KX900623	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	unclassified	unclassified
MH558745	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
JN684909	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	unclassified	unclassified	unclassified
MH558746	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	Tubeufiaceae	unclassified	unclassified
MH025954	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KJ416133	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MH558747	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	Tubeufiaceae	unclassified	unclassified
MH558748	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	Tubeufiaceae	unclassified	unclassified
UDB035331	Fungi	Ascomycota	Sordariomycetes	unclassified	unclassified	unclassified	unclassified
UDB001773	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
FR750168	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
UDB035332	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
FR750169	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
UDB035333	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
UDB001774	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KT950846	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KR303627	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
UDB035334	Fungi	Ascomycota	Sordariomycetes	unclassified	unclassified	unclassified	unclassified
MN431373	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	unclassified
KT950848	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
UDB035335	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AM261522	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KT950849	Fungi	Ascomycota	unclassified	unclassified	unclassified	unclassified	unclassified
UDB035336	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MH860317	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Acremonium	Acremonium_thermophilum
DQ536417	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
JX517281	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
JX517282	Fungi	Ascomycota	Dothideomycetes	unclassified	unclassified	unclassified	unclassified
MG742003	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
EU837220	Fungi	Basidiomycota	Agaricomycetes	unclassified	unclassified	unclassified	unclassified
U66428	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
JF419901	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
JX517284	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
DQ103550	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Lasiodiplodia	Lasiodiplodia_gonubiensis
EU837224	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
JQ751205	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae	unclassified	unclassified
MG934452	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	unclassified	unclassified	unclassified
MG934453	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
