ID	kingdom	Prob_kingdom	phylum	Prob_phylum	class	Prob_class	 order	Prob_order	family	Prob_family	genus	Prob_genus	 species	Prob_species
KF650977		Fungi	1.00	Ascomycota	0.96	Sordariomycetes	0.43	Sordariales	0.19	Marthamycetaceae	0.10	Cyclaneusma	0.10	Cyclaneusma_minus	0.10
HQ185322		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Microascales	1.00	Microascaceae	1.00	Scedosporium	1.00	Scedosporium_prolificans	1.00
KJ807068		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.99	Agaricales	0.39	Agaricaceae	0.16	Agaricus	0.12	Disporotrichum_dimorphosporum	0.08
AB054103		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Debaryomycetaceae	1.00	Schwanniomyces	1.00	Schwanniomyces_vanrijiae	1.00
EU039982		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Stilbosporaceae	1.00	Stegonsporium	1.00	Stegonsporium_acerophilum	1.00
JN206051		Fungi	1.00	Mucoromycota	1.00	Mucoromycetes	1.00	Mucorales	1.00	Mucoraceae	1.00	Mucor	0.88	Mucor_flavus	0.86
GQ355332		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	1.00	Dothistroma	0.92	Dothistroma_pini	0.92
EF669597		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Aspergillus	1.00	Aspergillus_flavipes	1.00
EF669595		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Aspergillus	0.58	Aspergillus_sparsus	0.21
UDB009034		Fungi	1.00	Basidiomycota	0.59	Agaricomycetes	0.52	Agaricales	0.25	Nidulariaceae	0.08	Cyathus	0.08	Cyathus_asiaticus	0.06
AF050243		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	0.87	Chaetothyriales	0.85	Herpotrichiellaceae	0.85	Capronia	0.60	Capronia_leucadendri	0.54
AF050241		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Chaetothyriales	1.00	Herpotrichiellaceae	0.99	Capronia	0.53	Capronia_coronata	0.50
KF738106		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.99	Strophariaceae	0.43	Pholiota	0.43	Pholiota_prolixa	0.37
GU291261		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Saccharomycetales_fam_Incertae_sedis_Candida	1.00	Candida	1.00	Candida_pseudojiufengensis	1.00
AF050244		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Chaetothyriales	1.00	Herpotrichiellaceae	1.00	Exophiala	0.52	Exophiala_heteromorpha	0.45
AB054105		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Debaryomycetaceae	1.00	Schwanniomyces	1.00	Schwanniomyces_vanrijiae	1.00
MT627692		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	0.87	Helotiales	0.87	Tricladiaceae	0.87	Mycofalcella	0.87	Mycofalcella_iqbalii	0.87
KP859038		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Ophiostomatales	0.64	Ophiostomataceae	0.64	Sporothrix	0.64	Sporothrix_sclerotialis	0.64
GU291263		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Saccharomycetales_fam_Incertae_sedis_Candida	1.00	Candida	1.00	Candida_pseudojiufengensis	1.00
GU291260		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Saccharomycetales_fam_Incertae_sedis_Candida	1.00	Candida	1.00	Candida_blackwelliae	1.00
KC857266		Fungi	1.00	Basidiomycota	0.77	Agaricomycetes	0.70	Polyporales	0.28	Hymenochaetaceae	0.19	Inonotus	0.08	Inonotus_porrectus	0.08
GU291262		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Saccharomycetales_fam_Incertae_sedis_Candida	1.00	Candida	1.00	Candida_oxycetoniae	1.00
MF537285		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	0.66	Eurotiales	0.54	Aspergillaceae	0.49	Penicillium	0.37	Penicillium_dimorphosporum	0.10
KY769660		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Phaeosphaeriaceae	1.00	Parastagonospora	1.00	Parastagonospora_caricis	1.00
AF050246		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	0.97	Chaetothyriales	0.94	Herpotrichiellaceae	0.88	Nadsoniella	0.35	Nadsoniella_nigra	0.35
AY854078		Fungi	1.00	Basidiomycota	0.85	Agaricomycetes	0.81	Gomphales	0.48	Gomphaceae	0.48	Ramaria	0.48	Ramaria_apiculata	0.38
AF050247		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Chaetothyriales	1.00	Herpotrichiellaceae	1.00	Capronia	1.00	Capronia_mansonii	1.00
AF358250		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Bionectriaceae	1.00	Clonostachys	1.00	Clonostachys_rosea	0.92
MH107910		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariales	0.88	Xylariales_fam_Incertae_sedis_Subulispora	0.88	Subulispora	0.88	Subulispora_biappendiculata	0.75
MT627694		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.70	Pleosporales	0.48	Pleomassariaceae	0.17	Pleomassaria	0.17	Pleomassaria_acericola	0.17
JN206059		Fungi	1.00	Mucoromycota	1.00	Mucoromycetes	1.00	Mucorales	1.00	Mucoraceae	1.00	Thamnidium	0.99	Thamnidium_elegans	0.99
KT716834		Fungi	1.00	Ascomycota	0.99	Pezizomycetes	0.42	Pezizales	0.42	Pyronemataceae	0.25	Tricharina	0.16	Tricharina_hiemalis	0.10
JQ414241		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Gnomoniaceae	1.00	Ophiognomonia	0.99	Ophiognomonia_kobayashii	0.99
UDB001724		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	0.97	Agaricales	0.31	Atheliaceae	0.21	Piloderma	0.17	Piloderma_olivaceum	0.13
MH107911		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Venturiales	1.00	Cylindrosympodiaceae	1.00	Pseudoanungitea	1.00	Pseudoanungitea_syzygii	1.00
KT716836		Fungi	1.00	Ascomycota	0.90	Pezizomycetes	0.45	Pezizales	0.45	Pyronemataceae	0.25	Tricharina	0.23	Rhizina_undulata	0.16
MH107912		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Venturiales	1.00	Cylindrosympodiaceae	1.00	Pseudoanungitea	0.86	Pseudoanungitea_syzygii	0.86
JQ414242		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Gnomoniaceae	1.00	Ophiognomonia	0.98	Ophiognomonia_kobayashii	0.98
GU646862		Fungi	1.00	Basidiomycota	1.00	Microbotryomycetes	1.00	Sporidiobolales	1.00	Sporidiobolaceae	1.00	Rhodotorula	1.00	Rhodotorula_taiwanensis	1.00
JQ414243		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Gnomoniaceae	1.00	Ophiognomonia	0.99	Ophiognomonia_kobayashii	0.99
JQ414245		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Gnomoniaceae	1.00	Ophiognomonia	0.91	Ophiognomonia_kobayashii	0.86
JQ414244		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Gnomoniaceae	1.00	Ophiognomonia	0.94	Ophiognomonia_kobayashii	0.94
UDB001725		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.99	Atheliales	0.54	Atheliaceae	0.54	Piloderma	0.41	Piloderma_olivaceum	0.41
MT627697		Fungi	1.00	Ascomycota	0.93	Dothideomycetes	0.67	Pleosporales	0.64	Lophiostomataceae	0.21	Lophiostoma	0.21	Lophiostoma_multiseptatum	0.21
MH107917		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.99	Hypocreales	0.99	Stachybotryaceae	0.78	Achroiostachys	0.56	Achroiostachys_betulicola	0.56
JQ414246		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Gnomoniaceae	1.00	Ophiognomonia	0.90	Ophiognomonia_kobayashii	0.89
MT627698		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.95	Tubeufiales	0.93	Tubeufiaceae	0.93	Camporesiomyces	0.86	Camporesiomyces_vaccinii	0.86
GU291269		Fungi	1.00	Basidiomycota	1.00	Malasseziomycetes	1.00	Malasseziales	1.00	Malasseziaceae	1.00	Malassezia	1.00	Malassezia_obtusa	1.00
KF871774		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.97	Psathyrellaceae	0.24	Psathyrella	0.14	Psathyrella_saponacea	0.10
AY487091		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	1.00	Chaetomellales	1.00	Chaetomellaceae	1.00	Pilidium	1.00	Pilidium_acerinum	1.00
JQ414248		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Gnomoniaceae	1.00	Ophiognomonia	1.00	Ophiognomonia_tucumanensis	1.00
JN943134		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Psathyrellaceae	1.00	Parasola	1.00	Parasola_plicatilis	1.00
AY587933		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Sordariales	0.98	Lasiosphaeriaceae	0.95	Lasiosphaeria	0.95	Lasiosphaeria_similisorbina	0.95
MH107919		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Leptosphaeriaceae	1.00	Leptosphaeria	0.91	Leptosphaeria_veronicae	0.56
JQ414249		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Gnomoniaceae	1.00	Ophiognomonia	1.00	Ophiognomonia_longispora	1.00
AY616689		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariales	1.00	Hypoxylaceae	1.00	Hypoxylon	1.00	Hypoxylon_fragiforme	1.00
UDB018233		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Strophariaceae	1.00	Pholiota	1.00	Pholiota_lenta	0.62
AF505776		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Omphalotaceae	0.98	Gymnopus	0.94	Gymnopus_confluens	0.89
KF871779		Fungi	1.00	Basidiomycota	0.97	Agaricomycetes	0.95	Agaricales	0.87	Psathyrellaceae	0.21	Chondrostereum	0.12	Chondrostereum_purpureum	0.12
AY616687		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.98	Xylariales	0.74	Xylariaceae	0.32	Nemania	0.22	Nemania_macrocarpa	0.22
MG735416		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.99	Polyporales	0.38	Auriculariaceae	0.18	Exidia	0.18	Exidia_thuretiana	0.17
AF505778		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Omphalotaceae	1.00	Gymnopus	0.93	Gymnopus_foetidus	0.77
MG735419		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.98	Auriculariales	0.80	Auriculariaceae	0.80	Exidia	0.80	Exidia_thuretiana	0.65
MT934932		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.95	Agaricaceae	0.49	Agaricus	0.48	Agaricus_gastronevadensis	0.40
KT218477		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Hymenogastraceae	1.00	Hebeloma	1.00	Hebeloma_angustisporium	0.54
JN247564		Fungi	1.00	Basidiomycota	0.83	Agaricomycetes	0.78	Polyporales	0.33	Polyporaceae	0.14	Agaricus	0.10	Piloderma_byssinum	0.05
LN850560		Fungi	1.00	Basidiomycota	0.98	Agaricomycetes	0.97	Agaricales	0.97	Entolomataceae	0.90	Entoloma	0.90	Entoloma_juncinum	0.60
MT934934		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.99	Physalacriaceae	0.36	Armillaria	0.24	Armillaria_borealis	0.17
LN850562		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.94	Entolomataceae	0.76	Entoloma	0.76	Entoloma_juncinum	0.59
UDB023534		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.98	Russulales	0.45	Stereaceae	0.18	Stereum	0.14	Bondarzewia_tibetica	0.10
DQ017063		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.98	Omphalotaceae	0.28	Tricholoma	0.20	Tricholoma_olivaceotinctum	0.20
MF972890		Fungi	1.00	Basidiomycota	0.75	Agaricomycetes	0.69	Agaricales	0.41	Mycenaceae	0.09	Mycena	0.09	Sertulicium_lateclavigerum	0.07
AF145320		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Filobasidiales	1.00	Filobasidiaceae	1.00	Naganishia	1.00	Naganishia_albida	0.65
MN712324		Fungi	1.00	Ascomycota	0.82	Leotiomycetes	0.30	Helotiales	0.29	Pyronemataceae	0.09	Chalara	0.08	Scytalidium_album	0.05
KY524413		Fungi	1.00	Basidiomycota	0.61	Agaricomycetes	0.46	Polyporales	0.17	Coniochaetaceae	0.09	Coniochaeta	0.09	Pterula_gracilis	0.08
MF972891		Fungi	1.00	Basidiomycota	0.78	Agaricomycetes	0.63	Agaricales	0.40	Strophariaceae	0.17	Pholiota	0.14	Gymnopus_androsaceus	0.04
AF145321		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Filobasidiales	1.00	Filobasidiaceae	1.00	Naganishia	1.00	Naganishia_albida	0.98
MH992518		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	0.83	Helotiales	0.83	Pezizellaceae	0.44	Chalara	0.28	Chalara_angustata	0.28
MT934936		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.95	Physalacriaceae	0.30	Flammulina	0.24	Flammulina_elastica	0.20
FJ357310		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Pleosporaceae	1.00	Alternaria	1.00	Alternaria_papavericola	0.66
UDB023537		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Thelephorales	1.00	Thelephoraceae	1.00	Thelephora	1.00	Thelephora_terrestris	1.00
AF145323		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Filobasidiales	1.00	Filobasidiaceae	1.00	Goffeauzyma	1.00	Goffeauzyma_gastrica	1.00
EU445372		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Myrotheciomycetaceae	1.00	Trichothecium	1.00	Trichothecium_ovalisporum	0.80
FJ357315		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Pleosporaceae	1.00	Alternaria	1.00	Alternaria_planifunda	1.00
LN850565		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Entolomataceae	1.00	Entoloma	1.00	Entoloma_juncinum	0.53
UDB011782		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Hymenogastraceae	1.00	Gymnopilus	1.00	Gymnopilus_junonius	1.00
UDB000403		Fungi	1.00	Basidiomycota	0.98	Agaricomycetes	0.93	Boletales	0.59	Boletaceae	0.53	Boletus	0.53	Boletus_reticulatus	0.53
MT169978		Fungi	1.00	Ascomycota	0.97	Dothideomycetes	0.51	Botryosphaeriales	0.23	Tympanidaceae	0.21	Tympanis	0.21	Tympanis_amelanchieris	0.17
KP135121		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Polyporales	1.00	Phanerochaetaceae	1.00	Riopa	0.60	Riopa_metamorphosa	0.60
KY100290		Fungi	1.00	Ascomycota	0.93	Sordariomycetes	0.59	Microascales	0.34	Microascaceae	0.22	Microascus	0.15	Microascus_trigonosporus	0.10
DQ450019		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.99	Omphalotaceae	0.96	Gymnopus	0.64	Mycetinis_alliaceus	0.25
MG008397		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Hymenochaetales	0.97	Hymenochaetaceae	0.97	Fuscoporia	0.94	Fuscoporia_ferrea	0.94
UDB011783		Fungi	1.00	Basidiomycota	0.88	Agaricomycetes	0.86	Agaricales	0.60	Agaricaceae	0.32	Agaricus	0.32	Agaricus_eburneocanus	0.14
UDB000407		Fungi	1.00	Basidiomycota	0.98	Agaricomycetes	0.95	Boletales	0.55	Boletaceae	0.50	Boletus	0.50	Boletus_reticulatus	0.50
JN016712		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Saccharomycetaceae	1.00	Citeromyces	1.00	Citeromyces_matritensis	1.00
MH151169		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Hymenochaetales	1.00	Hymenochaetaceae	1.00	Phylloporia	0.99	Phylloporia_ribis	0.99
KJ866953		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Cortinariaceae	0.71	Calonarius	0.71	Calonarius_piceae	0.71
UDB000408		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	0.95	Boletales	0.57	Boletaceae	0.54	Boletus	0.54	Boletus_reticulatus	0.53
OK057192		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.99	Agaricales	0.91	Psathyrellaceae	0.35	Tulosesus	0.27	Tulosesus_pallidus	0.27
OK057190		Fungi	1.00	Basidiomycota	0.95	Agaricomycetes	0.92	Agaricales	0.89	Psathyrellaceae	0.48	Tulosesus	0.32	Tulosesus_pallidus	0.32
KM033942		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Massarinaceae	0.63	Stagonospora	0.63	Stagonospora_trichophoricola	0.63
MT020760		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Polyporales	0.99	Meruliaceae	0.95	Phlebia	0.79	Phlebia_tremellosa	0.77
DQ026256		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Mycenaceae	1.00	Mycena	0.99	Mycena_citrinomarginata	0.77
UDB011786		Fungi	1.00	Basidiomycota	0.98	Agaricomycetes	0.98	Agaricales	0.74	Psathyrellaceae	0.18	Cystostereum	0.13	Cystostereum_murrayi	0.13
MT454491		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Chaetosphaeriales	0.91	Chaetosphaeriaceae	0.91	Phaeostalagmus	0.61	Phaeostalagmus_cyclosporus	0.61
JX091475		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Trichocomaceae	1.00	Talaromyces	1.00	Talaromyces_allahabadensis	0.94
MN897832		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.92	Omphalotaceae	0.88	Mycetinis	0.60	Mycetinis_alliaceus	0.49
OK057191		Fungi	1.00	Basidiomycota	0.95	Agaricomycetes	0.89	Agaricales	0.74	Psathyrellaceae	0.15	Hohenbuehelia	0.14	Hohenbuehelia_unguicularis	0.10
KF305711		Fungi	1.00	Ascomycota	0.65	Agaricomycetes	0.29	Pezizales	0.24	Sarcosomataceae	0.19	Plectania	0.13	Plectania_harnischii	0.13
UDB032729		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.97	Agaricales	0.96	Agaricales_fam_Incertae_sedis_Lepista	0.25	Lepista	0.25	Lepista_densifolia	0.23
AB586986		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariales	1.00	Microdochiaceae	1.00	Microdochium	1.00	Microdochium_nivale	1.00
AY295109		Fungi	1.00	Ascomycota	0.96	Leotiomycetes	0.37	Helotiales	0.30	Plectosphaerellaceae	0.28	Musicillium	0.25	Musicillium_theobromae	0.22
MT020765		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Polyporales	0.99	Meruliaceae	0.98	Phlebia	0.98	Phlebia_tremellosa	0.95
JF740221		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Leptosphaeriaceae	1.00	Pseudoleptosphaeria	1.00	Pseudoleptosphaeria_etheridgei	1.00
DQ026257		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Mycenaceae	1.00	Mycena	1.00	Mycena_citrinomarginata	0.34
GU727557		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	1.00	Helotiales	1.00	Hyaloscyphaceae	1.00	Hyphodiscus	1.00	Hyphodiscus_brachyconius	1.00
KY026058		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.67	Chaetosphaeriales	0.52	Chaetosphaeriaceae	0.52	Phialoarthrobotryum	0.33	Phialoarthrobotryum_triseptatum	0.33
KY026059		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.96	Chaetosphaeriales	0.94	Chaetosphaeriaceae	0.94	Codinaeella	0.53	Codinaeella_lambertiae	0.53
OK057198		Fungi	1.00	Basidiomycota	0.90	Agaricomycetes	0.89	Agaricales	0.73	Mycenaceae	0.15	Mycena	0.12	Flammulina_elastica	0.04
MK645573		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.98	Agaricales	0.75	Omphalotaceae	0.20	Typhula	0.14	Typhula_sclerotioides	0.14
OK057196		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.98	Agaricales	0.88	Psathyrellaceae	0.27	Coprinus	0.16	Coprinus_sterquilinus	0.16
EF183536		Fungi	1.00	Basidiomycota	0.97	Agaricomycetes	0.94	Boletales	0.52	Boletaceae	0.46	Boletus	0.46	Boletus_reticulatus	0.43
FJ235128		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Debaryomycetaceae	0.75	Yamadazyma	0.75	Yamadazyma_tumulicola	0.75
UDB001276		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricales_fam_Incertae_sedis_Omphalina	0.43	Omphalina	0.43	Omphalina_rivulicola	0.43
KX765787		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Hymenogastraceae	0.99	Hebeloma	0.99	Hebeloma_brunneifolium	0.74
GU246246		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Saccharomycetales_fam_Incertae_sedis_Hyphopichia	1.00	Hyphopichia	1.00	Hyphopichia_fennica	1.00
FM163180		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Psathyrellaceae	1.00	Coprinopsis	1.00	Coprinopsis_semitalis	0.99
UDB036616		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.97	Agaricales	0.69	Agaricales_fam_Incertae_sedis_Baeospora	0.13	Baeospora	0.13	Baeospora_myosura	0.13
DQ117451		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	1.00	Thelebolales	1.00	Pseudeurotiaceae	1.00	Pseudogymnoascus	1.00	Pseudogymnoascus_roseus	1.00
KU170126		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	1.00	Marthamycetales	1.00	Marthamycetaceae	1.00	Cyclaneusma	1.00	Cyclaneusma_minus	1.00
KY990562		Fungi	1.00	Basidiomycota	0.98	Agaricomycetes	0.98	Agaricales	0.96	Psathyrellaceae	0.40	Tulosesus	0.17	Tulosesus_pallidus	0.17
AY256701		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Omphalotaceae	0.95	Gymnopus	0.74	Gymnopus_confluens	0.44
KC485530		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Polyporales	1.00	Steccherinaceae	0.98	Steccherinum	0.88	Steccherinum_confragosum	0.85
MN580172		Fungi	1.00	Ascomycota	0.97	Leotiomycetes	0.50	Helotiales	0.49	Dermateaceae	0.31	Pezicula	0.31	Pezicula_rubi	0.31
AY256704		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.99	Omphalotaceae	0.97	Gymnopus	0.75	Gymnopus_confluens	0.67
AY256700		Fungi	1.00	Basidiomycota	0.96	Agaricomycetes	0.95	Agaricales	0.92	Omphalotaceae	0.84	Gymnopus	0.67	Gymnopus_peronatus	0.63
JX242877		Fungi	1.00	Basidiomycota	1.00	Geminibasidiomycetes	1.00	Geminibasidiales	1.00	Geminibasidiaceae	1.00	Geminibasidium	1.00	Geminibasidium_donianum	1.00
EU137266		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Chaetothyriales	1.00	Herpotrichiellaceae	1.00	Cladophialophora	1.00	Cladophialophora_carrionii	1.00
UDB019563		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Hymenochaetales	1.00	Hymenochaetaceae	1.00	Phellinus	0.70	Phellinus_hartigii	0.70
KC485537		Fungi	1.00	Basidiomycota	0.98	Agaricomycetes	0.98	Polyporales	0.84	Steccherinaceae	0.53	Antrodiella	0.49	Antrodiella_fissiliformis	0.49
AY256707		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Omphalotaceae	1.00	Gymnopus	1.00	Gymnopus_peronatus	1.00
DQ117455		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	1.00	Thelebolales	1.00	Pseudeurotiaceae	1.00	Geomyces	0.87	Geomyces_auratus	0.87
AY256708		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.94	Omphalotaceae	0.87	Mycetinis	0.41	Mycetinis_alliaceus	0.21
AM882906		Fungi	1.00	Basidiomycota	0.98	Agaricomycetes	0.97	Agaricales	0.92	Agaricaceae	0.16	Mycena	0.16	Chlorophyllum_hortense	0.11
KP859042		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Clavicipitaceae	1.00	Ephelis	1.00	Ephelis_tripsaci	1.00
AF050250		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Chaetothyriales	1.00	Herpotrichiellaceae	1.00	Capronia	1.00	Capronia_mansonii	1.00
AM882902		Fungi	1.00	Basidiomycota	0.92	Agaricomycetes	0.87	Agaricales	0.77	Psathyrellaceae	0.26	Mycena	0.21	Tulosesus_pallidus	0.16
MG818754		Fungi	1.00	Ascomycota	0.98	Pezizomycetes	0.95	Pezizales	0.95	Pezizaceae	0.95	Chromelosporium	0.80	Chromelosporium_macrospermum	0.80
KT213722		Fungi	1.00	Basidiomycota	0.79	Agaricomycetes	0.70	Agaricales	0.52	Strophariaceae	0.20	Stropharia	0.15	Stropharia_rugosoannulata	0.15
KY610407		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariales	1.00	Xylariaceae	1.00	Xylaria	1.00	Xylaria_hypoxylon	1.00
AY854082		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Polyporales	1.00	Meruliaceae	1.00	Climacodon	1.00	Climacodon_septentrionalis	1.00
KP859044		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariales	1.00	Microdochiaceae	1.00	Idriella	1.00	Idriella_lunata	1.00
