ID	kingdom	Prob_kingdom	phylum	Prob_phylum	class	Prob_class	 order	Prob_order	family	Prob_family	genus	Prob_genus	 species	Prob_species
HG004555		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.69	Dothideomycetes_ord_Incertae_sedis_Eremomycetaceae	0.65	Eremomycetaceae	0.65	Rhexothecium	0.65	Rhexothecium_globosum	0.65
JN710531		Fungi	1.00	Basidiomycota	0.98	Agaricomycetes	0.98	Polyporales	0.78	Steccherinaceae	0.38	Steccherinum	0.31	Steccherinum_bourdotii	0.21
HG004556		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.75	Dothideomycetes_ord_Incertae_sedis_Eremomycetaceae	0.72	Eremomycetaceae	0.72	Rhexothecium	0.69	Rhexothecium_globosum	0.69
MK329080		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Onygenales	1.00	Onygenaceae	1.00	Malbranchea	0.97	Malbranchea_pseudauxarthron	0.63
KY751333		Fungi	1.00	Basidiomycota	0.97	Wallemiomycetes	0.93	Wallemiales	0.93	Wallemiaceae	0.93	Wallemia	0.93	Wallemia_muriae	0.47
MK329082		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	0.97	Onygenales	0.79	Onygenaceae	0.78	Malbranchea	0.72	Malbranchea_conjugata	0.40
MN250200		Fungi	1.00	Basidiomycota	0.88	Agaricomycetes	0.63	Agaricales	0.49	Trichosporonaceae	0.15	Pholiota	0.09	Apiotrichum_dehoogii	0.08
MW883421		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.45	Mycosphaerellales	0.20	Mycosphaerellaceae	0.15	Dactylaria	0.12	Dactylaria_simonensis	0.12
LN836018		Fungi	1.00	Ascomycota	0.96	Sareomycetes	0.46	Sareales	0.46	Sareaceae	0.46	Sarea	0.46	Sarea_resinae	0.46
MN250201		Fungi	1.00	Basidiomycota	0.75	Agaricomycetes	0.65	Agaricales	0.30	Boletaceae	0.11	Boletus	0.11	Boletus_reticulatus	0.11
GQ890351		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	1.00	Paramycosphaerella	0.44	Paramycosphaerella_wachendorfiae	0.44
FJ904482		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Melanommataceae	1.00	Herpotrichia	0.99	Herpotrichia_pinetorum	0.99
MK329084		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	0.98	Onygenales	0.85	Onygenaceae	0.75	Malbranchea	0.67	Malbranchea_conjugata	0.42
MN250202		Fungi	1.00	Basidiomycota	0.87	Agaricomycetes	0.83	Boletales	0.55	Boletaceae	0.49	Boletus	0.49	Boletus_reticulatus	0.49
LN836019		Fungi	1.00	Ascomycota	0.98	Dothideomycetes	0.33	Thelebolales	0.24	Thelebolaceae	0.21	Thelebolus	0.14	Thelebolus_globosus	0.14
MN250203		Fungi	1.00	Basidiomycota	0.81	Agaricomycetes	0.73	Agaricales	0.30	Hymenogastraceae	0.11	Psilocybe	0.10	Psilocybe_cyanescens	0.08
UDB032210		Fungi	1.00	Basidiomycota	0.93	Agaricomycetes	0.93	Polyporales	0.61	Irpicaceae	0.12	Sparassis	0.12	Sparassis_crispa	0.12
MK329086		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Onygenales	0.95	Onygenaceae	0.81	Amauroascus	0.68	Amauroascus_albicans	0.68
MN794373		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.85	Botryosphaeriales	0.66	Botryosphaeriaceae	0.33	Diplodia	0.26	Diplodia_rosulata	0.26
KT269992		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	0.93	Helotiales	0.93	Ploettnerulaceae	0.66	Pirottaea	0.61	Pirottaea_brevipila	0.61
MT935291		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.99	Cortinariaceae	0.40	Calonarius	0.40	Calonarius_piceae	0.40
MW883426		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Muyocopronales	1.00	Muyocopronaceae	1.00	Muyocopron	1.00	Muyocopron_geniculatum	0.98
MH863272		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.98	Pleosporales	0.98	Sporormiaceae	0.36	Preussia	0.35	Preussia_flanaganii	0.35
MN794374		Fungi	1.00	Ascomycota	0.99	Dothideomycetes	0.84	Venturiales	0.82	Sympoventuriaceae	0.82	Scolecobasidium	0.63	Scolecobasidium_globale	0.42
MK882996		Fungi	1.00	Basidiomycota	0.90	Agaricomycetes	0.72	Agaricales	0.55	Lycoperdaceae	0.19	Lycoperdon	0.16	Lycoperdon_utriforme	0.16
MN794375		Fungi	1.00	Ascomycota	0.95	Dothideomycetes	0.85	Venturiales	0.80	Sympoventuriaceae	0.79	Scolecobasidium	0.66	Scolecobasidium_cordanae	0.37
MK329088		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Onygenales	0.87	Onygenaceae	0.84	Amauroascus	0.76	Amauroascus_albicans	0.76
MK882997		Fungi	1.00	Basidiomycota	0.72	Agaricomycetes	0.72	Agaricales	0.53	Pluteaceae	0.48	Volvariella	0.48	Volvariella_volvacea	0.48
KY010823		Fungi	1.00	Basidiomycota	0.85	Agaricomycetes	0.84	Agaricales	0.68	Mycenaceae	0.21	Agaricus	0.20	Mycena_citricolor	0.08
MK882998		Fungi	1.00	Basidiomycota	0.73	Agaricomycetes	0.66	Agaricales	0.38	Pluteaceae	0.20	Volvariella	0.20	Volvariella_volvacea	0.20
AF138287		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Aspergillus	1.00	Aspergillus_flavus	1.00
MN250207		Fungi	1.00	Basidiomycota	0.86	Agaricomycetes	0.66	Boletales	0.25	Boletaceae	0.22	Boletus	0.22	Boletus_reticulatus	0.22
MW883428		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Botryosphaeriales	1.00	Botryosphaeriaceae	1.00	Neofusicoccum	1.00	Neofusicoccum_mangiferae	1.00
MN794376		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Chaetothyriales	1.00	Herpotrichiellaceae	1.00	Veronaea	0.50	Veronaea_botryosa	0.49
MW883429		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	1.00	Madagascaromyces	0.89	Madagascaromyces_intermedius	0.89
MN250208		Fungi	1.00	Basidiomycota	0.80	Agaricomycetes	0.76	Agaricales	0.41	Pleurotaceae	0.14	Pleurotus	0.14	Pleurotus_ostreatus	0.14
MN794377		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Chaetothyriales	1.00	Herpotrichiellaceae	1.00	Exophiala	0.46	Exophiala_equina	0.30
EU402573		Fungi	1.00	Basidiomycota	0.91	Agaricomycetes	0.79	Polyporales	0.45	Hymenochaetaceae	0.13	Phellinus	0.12	Rhodonia_placenta	0.08
OL654114		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Chaetosphaeriales	0.93	Chaetosphaeriaceae	0.93	Codinaea	0.92	Codinaea_acaciae	0.75
GU826105		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Gnomoniaceae	1.00	Cryptosporella	1.00	Cryptosporella_marylandica	0.89
MN152927		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Diaporthaceae	1.00	Stenocarpella	0.41	Stenocarpella_macrospora	0.41
FN600384		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Polyporales	0.95	Meruliaceae	0.82	Climacodon	0.77	Climacodon_pulcherrimus	0.77
GU826108		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Gnomoniaceae	0.99	Cryptosporella	0.99	Cryptosporella_amistadensis	0.93
AB179767		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Saccharomycetales_fam_Incertae_sedis_Candida	1.00	Candida	1.00	Candida_inconspicua	1.00
UDB015160		Fungi	1.00	Basidiomycota	0.74	Agaricomycetes	0.69	Russulales	0.23	Pluteaceae	0.12	Volvariella	0.12	Volvariella_volvacea	0.12
AY176379		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricaceae	0.90	Montagnea	0.64	Montagnea_arenaria	0.64
LM652389		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Microascales	1.00	Microascaceae	1.00	Microascus	0.96	Microascus_albonigrescens	0.96
EF392533		Fungi	1.00	Basidiobolomycota	1.00	Basidiobolomycetes	1.00	Basidiobolales	1.00	Basidiobolaceae	1.00	Basidiobolus	1.00	Basidiobolus_ranarum	1.00
EF392534		Fungi	1.00	Basidiobolomycota	1.00	Basidiobolomycetes	1.00	Basidiobolales	1.00	Basidiobolaceae	1.00	Basidiobolus	1.00	Basidiobolus_magnus	1.00
AY945224		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.98	Xylariales	0.95	Xylariaceae	0.52	Hypoxylon	0.37	Hypoxylon_griseobrunneum	0.35
AF230893		Fungi	1.00	Basidiomycota	0.92	Agaricomycetes	0.86	Russulales	0.55	Russulaceae	0.51	Lactarius	0.51	Lactarius_subdulcis	0.48
EF392535		Fungi	1.00	Basidiobolomycota	1.00	Basidiobolomycetes	1.00	Basidiobolales	1.00	Basidiobolaceae	1.00	Basidiobolus	1.00	Basidiobolus_ranarum	0.79
UDB015164		Fungi	1.00	Ascomycota	0.61	Pezizomycetes	0.34	Pezizales	0.34	Pyronemataceae	0.29	Pyronema	0.15	Pyronema_domesticum	0.15
MH673477		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Omphalotaceae	1.00	Gymnopus	1.00	Gymnopus_androsaceus	1.00
EF392536		Fungi	1.00	Basidiobolomycota	1.00	Basidiobolomycetes	1.00	Basidiobolales	1.00	Basidiobolaceae	1.00	Basidiobolus	1.00	Basidiobolus_ranarum	1.00
HG529483		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Aspergillus	0.88	Aspergillus_clavatus	0.61
DQ470074		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Hypocreaceae	1.00	Trichoderma	1.00	Trichoderma_deliquescens	0.52
UDB002546		Fungi	1.00	Basidiomycota	0.90	Agaricomycetes	0.84	Russulales	0.49	Russulaceae	0.27	Lactarius	0.27	Lactarius_subdulcis	0.26
LN850512		Fungi	1.00	Basidiomycota	0.95	Agaricomycetes	0.91	Agaricales	0.71	Entolomataceae	0.23	Entoloma	0.23	Entoloma_sericeum	0.18
FJ427066		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Leptosphaeriaceae	1.00	Paraleptosphaeria	1.00	Paraleptosphaeria_rumicis	1.00
UDB002549		Fungi	1.00	Basidiomycota	0.84	Agaricomycetes	0.69	Russulales	0.21	Polyporaceae	0.13	Trametes	0.09	Trametes_incerta	0.09
JX065172		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Auriculariales	0.97	Auriculariaceae	0.97	Exidia	0.97	Exidia_thuretiana	0.94
KX820260		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Ophiostomatales	1.00	Ophiostomataceae	1.00	Sporothrix	1.00	Sporothrix_guttuliformis	0.81
LN850517		Fungi	1.00	Basidiomycota	0.91	Agaricomycetes	0.88	Agaricales	0.69	Psathyrellaceae	0.13	Mycena	0.11	Mycena_inclinata	0.06
JX065175		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.99	Auriculariales	0.93	Auriculariaceae	0.93	Exidia	0.93	Exidia_thuretiana	0.73
JX975923		Fungi	1.00	Mortierellomycota	1.00	Mortierellomycetes	1.00	Mortierellales	1.00	Mortierellaceae	1.00	Actinomortierella	1.00	Actinomortierella_capitata	1.00
MK876376		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.89	Hypocreales	0.48	Nectriaceae	0.33	Fusarium	0.27	Fusarium_pseudensiforme	0.25
LT853100		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Amphisphaeriales	1.00	Sporocadaceae	1.00	Seiridium	0.99	Seiridium_phylicae	0.78
MK876377		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Amphisphaeriales	1.00	Beltraniaceae	1.00	Beltraniella	0.96	Beltraniella_endiandrae	0.96
KF748122		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Ophiostomatales	1.00	Ophiostomataceae	1.00	Leptographium	1.00	Leptographium_lundbergii	1.00
JX975924		Fungi	1.00	Mortierellomycota	1.00	Mortierellomycetes	1.00	Mortierellales	1.00	Mortierellaceae	1.00	Mortierella	1.00	Mortierella_armillariicola	1.00
MK876378		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Didymellaceae	1.00	Didymella	1.00	Didymella_exigua	1.00
MF100952		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	0.98	Agaricales	0.60	Agaricales_fam_Incertae_sedis_Singerocybe	0.17	Singerocybe	0.17	Singerocybe_umbilicata	0.17
UDB011731		Fungi	1.00	Basidiomycota	0.50	Agaricomycetes	0.42	Eurotiales	0.22	Aspergillaceae	0.22	Penicillium	0.17	Ramaria_apiculata	0.14
MK876379		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	1.00	Chaetomellales	1.00	Chaetomellaceae	1.00	Chaetomella	1.00	Chaetomella_circinoseta	1.00
LT853102		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Amphisphaeriales	1.00	Sporocadaceae	1.00	Seiridium	1.00	Seiridium_papillatum	1.00
KU557531		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Hymenochaetales	1.00	Hymenochaetaceae	1.00	Fomitiporia	0.67	Fomitiporia_tenuis	0.58
KJ567072		Fungi	1.00	Ascomycota	0.91	Leotiomycetes	0.52	Helotiales	0.52	Mollisiaceae	0.26	Phialocephala	0.23	Phialocephala_compacta	0.23
MF100954		Fungi	1.00	Basidiomycota	0.90	Agaricomycetes	0.87	Agaricales	0.21	Hymenochaetaceae	0.09	Hyphoderma	0.07	Steccherinum_bourdotii	0.05
AY336960		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Russulales	1.00	Russulaceae	1.00	Lactarius	1.00	Lactarius_ciliatus	0.98
OK057140		Fungi	1.00	Basidiomycota	0.95	Agaricomycetes	0.93	Agaricales	0.80	Mycenaceae	0.19	Mycena	0.16	Crucibulum_laeve	0.12
EU245000		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Microascales	1.00	Ceratocystidaceae	1.00	Ceratocystis	1.00	Ceratocystis_pirilliformis	1.00
GU981581		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Penicillium	1.00	Penicillium_javanicum	0.96
HQ199221		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Botryosphaeriales	1.00	Botryosphaeriaceae	1.00	Lasiodiplodia	0.45	Lasiodiplodia_gonubiensis	0.45
UDB024357		Fungi	1.00	Basidiomycota	0.97	Agaricomycetes	0.96	Agaricales	0.73	Nidulariaceae	0.15	Baeospora	0.13	Baeospora_myosura	0.13
GU981582		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Penicillium	1.00	Penicillium_penarojense	0.60
EF512480		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Gnomoniaceae	1.00	Sirococcus	0.79	Sirococcus_conigenus	0.76
KF732488		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Cortinariaceae	0.59	Calonarius	0.59	Calonarius_piceae	0.59
DQ830986		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Rhynchogastremaceae	1.00	Papiliotrema	1.00	Papiliotrema_anemochoreia	1.00
OK057143		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.98	Agaricales	0.86	Mycenaceae	0.17	Mycena	0.17	Mycena_flos-nivium	0.14
KY105908		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Phaffomycetaceae	1.00	Wickerhamomyces	1.00	Wickerhamomyces_mucosus	1.00
MH542550		Fungi	1.00	Basidiomycota	0.86	Agaricomycetes	0.67	Cantharellales	0.42	Hydnaceae	0.22	Sistotrema	0.22	Sistotrema_brinkmannii	0.21
JX091426		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Penicillium	1.00	Penicillium_penarojense	0.43
HQ599394		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Massariaceae	1.00	Massaria	1.00	Massaria_conspurcata	1.00
JN161162		Fungi	1.00	Ascomycota	1.00	Taphrinomycetes	1.00	Taphrinales	1.00	Protomycetaceae	1.00	Saitoella	1.00	Saitoella_complicata	1.00
GU981587		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Penicillium	1.00	Penicillium_brasilianum	0.93
GU981588		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Penicillium	1.00	Penicillium_brasilianum	0.93
KF251176		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Phaeosphaeriaceae	0.99	Parastagonospora	0.98	Parastagonospora_caricis	0.98
KF251177		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Phaeosphaeriaceae	0.99	Parastagonospora	0.99	Parastagonospora_caricis	0.99
OK057149		Fungi	1.00	Basidiomycota	0.93	Agaricomycetes	0.92	Agaricales	0.88	Psathyrellaceae	0.19	Mycena	0.12	Collybia_cirrhata	0.11
UDB015623		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricaceae	1.00	Agaricus	1.00	Agaricus_sylvaticus	0.98
KX986076		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Amphisphaeriales	1.00	Apiosporaceae	1.00	Nigrospora	1.00	Nigrospora_oryzae	1.00
KT222402		Fungi	1.00	Ascomycota	0.97	Orbiliomycetes	0.96	Orbiliales	0.96	Orbiliaceae	0.96	Orbilia	0.44	Orbilia_xinjiangensis	0.35
AM295494		Fungi	1.00	Ascomycota	0.51	Saccharomycetes	0.34	Saccharomycetales	0.34	Saccharomycodaceae	0.10	Hanseniaspora	0.10	Hanseniaspora_uvarum	0.08
UDB020923		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Pleosporaceae	1.00	Curvularia	1.00	Curvularia_alcornii	0.54
KR607207		Fungi	1.00	Basidiomycota	0.96	Agaricomycetes	0.96	Agaricales	0.88	Physalacriaceae	0.55	Strobilurus	0.24	Strobilurus_stephanocystis	0.24
DQ249196		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Phaffomycetaceae	1.00	Wickerhamomyces	1.00	Wickerhamomyces_sydowiorum	0.58
MF669958		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Hydnangiaceae	0.94	Hydnangium	0.94	Hydnangium_kanuka	0.94
UDB015629		Fungi	1.00	Basidiomycota	0.91	Agaricomycetes	0.82	Agaricales	0.67	Omphalotaceae	0.12	Pleurotus	0.09	Pleurotus_cornucopiae	0.07
HQ608035		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Hypocreaceae	1.00	Trichoderma	1.00	Trichoderma_ceciliae	0.44
KT222405		Fungi	1.00	Ascomycota	1.00	Orbiliomycetes	1.00	Orbiliales	1.00	Orbiliaceae	1.00	Orbilia	1.00	Orbilia_xinjiangensis	1.00
UDB020926		Fungi	1.00	Ascomycota	0.44	Sordariomycetes	0.21	Mucorales	0.14	Cunninghamellaceae	0.13	Absidia	0.13	Absidia_glauca	0.09
MK810958		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Venturiales	1.00	Venturiaceae	1.00	Venturia	0.73	Venturia_pyrina	0.35
DQ249199		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Phaffomycetaceae	0.91	Cyberlindnera	0.78	Cyberlindnera_misumaiensis	0.33
AF038352		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	0.96	Onygenales	0.83	Onygenaceae	0.81	Malbranchea	0.81	Malbranchea_californiensis	0.48
UDB020928		Fungi	1.00	Ascomycota	0.77	Sordariomycetes	0.35	Pleosporales	0.24	Phaeosphaeriaceae	0.13	Septoriella	0.09	Stagonospora_pseudovitensis	0.08
MK912119		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Didymosphaeriaceae	0.87	Neokalmusia	0.46	Neokalmusia_brevispora	0.46
LT990662		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	0.98	Helotiales	0.98	Helotiales_fam_Incertae_sedis_Rhexocercosporidium	0.97	Rhexocercosporidium	0.97	Rhexocercosporidium_panacis	0.97
KC407777		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	1.00	Helotiales	1.00	Cenangiaceae	0.96	Crumenulopsis	0.93	Crumenulopsis_sororia	0.82
MW662647		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.99	Strophariaceae	0.34	Stropharia	0.22	Galerina_venenata	0.17
DQ449969		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Omphalotaceae	1.00	Gymnopus	1.00	Gymnopus_junquilleus	1.00
UDB024812		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Atheliales	1.00	Atheliaceae	1.00	Piloderma	0.90	Piloderma_olivaceum	0.85
UDB019517		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariales	1.00	Xylariaceae	1.00	Xylaria	1.00	Xylaria_polymorpha	1.00
HE962432		Fungi	1.00	Ascomycota	0.54	Saccharomycetes	0.21	Saccharomycetales	0.21	Mortierellaceae	0.09	Massaria	0.06	Massaria_inquinans	0.06
UDB002095		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Cortinariaceae	0.41	Calonarius	0.41	Calonarius_piceae	0.41
MK346145		Fungi	1.00	Basidiomycota	0.77	Agaricomycetes	0.56	Polyporales	0.18	Hyphodermataceae	0.07	Hyphoderma	0.07	Hyphoderma_pilosum	0.06
AJ007842		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Onygenales	1.00	Onygenaceae	0.99	Myriodontium	0.99	Myriodontium_keratinophilum	0.99
UDB019519		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	0.79	Helotiales	0.73	Myxotrichaceae	0.32	Oidiodendron	0.27	Oidiodendron_chlamydosporicum	0.27
AJ007843		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	0.99	Onygenales	0.79	Onygenaceae	0.77	Keratinophyton	0.39	Keratinophyton_linfenense	0.30
MK795697		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.97	Pseudoclitocybaceae	0.31	Pseudoclitocybe	0.31	Pseudoclitocybe_obbata	0.29
KT155673		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Onygenales	1.00	Onygenaceae	1.00	Keratinophyton	1.00	Keratinophyton_submersum	1.00
UDB016499		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.99	Thelephorales	0.87	Thelephoraceae	0.87	Thelephora	0.87	Thelephora_terrestris	0.87
AJ007846		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Onygenales	1.00	Arthrodermataceae	1.00	Arthroderma	1.00	Arthroderma_vespertilii	1.00
MK795699		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.97	Agaricaceae	0.16	Agaricus	0.15	Flammulina_filiformis	0.11
MK329090		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Onygenales	1.00	Onygenaceae	0.98	Myriodontium	0.98	Myriodontium_keratinophilum	0.98
JN206013		Fungi	1.00	Mucoromycota	1.00	Mucoromycetes	1.00	Mucorales	1.00	Mucoraceae	1.00	Mucor	1.00	Mucor_circinelloides	0.81
MN632461		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Hysteriales	1.00	Hysteriaceae	1.00	Rhytidhysteron	1.00	Rhytidhysteron_hysterinum	1.00
EU155145		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	0.93	Rhytismatales	0.83	Rhytismataceae	0.83	Tryblidiopsis	0.83	Tryblidiopsis_pinastri	0.83
KJ780565		Fungi	1.00	Basidiomycota	0.67	Agaricomycetes	0.64	Russulales	0.31	Peniophoraceae	0.22	Peniophora	0.16	Peniophora_simulans	0.13
JN206015		Fungi	1.00	Mucoromycota	1.00	Mucoromycetes	1.00	Mucorales	1.00	Mucoraceae	1.00	Mucor	1.00	Mucor_griseocyanus	0.83
MK329092		Fungi	1.00	Ascomycota	0.99	Sordariomycetes	0.99	Hypocreales	0.90	Cordycipitaceae	0.86	Lecanicillium	0.47	Blackwellomyces_cardinalis	0.32
MW883432		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Niessliaceae	1.00	Niesslia	1.00	Niesslia_curvisetosa	1.00
MZ025963		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Neodevriesiaceae	1.00	Neodevriesia	1.00	Neodevriesia_metrosideri	0.83
JQ410324		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Cordycipitaceae	1.00	Leptobacillium	1.00	Leptobacillium_leptobactrum	1.00
MK329094		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	0.83	Cordycipitaceae	0.80	Blackwellomyces	0.39	Blackwellomyces_cardinalis	0.39
HG965009		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Sarocladiaceae	1.00	Sarocladium	1.00	Sarocladium_glaucum	1.00
MN930512		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Didymosphaeriaceae	0.99	Spegazzinia	0.98	Spegazzinia_intermedia	0.89
MW883433		Fungi	1.00	Ascomycota	0.62	Saccharomycetes	0.33	Saccharomycetales	0.33	Pichiaceae	0.13	Ogataea	0.09	Jianyunia_sakaguchii	0.05
MK329096		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	0.89	Cordycipitaceae	0.81	Lecanicillium	0.56	Lecanicillium_longisporum	0.35
MW883436		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Nectriaceae	0.98	Thyronectria	0.44	Thyronectria_strobi	0.42
MW883437		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Phaeosphaeriaceae	1.00	Paraphoma	0.87	Paraphoma_radicina	0.71
KJ939279		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Didymosphaeriaceae	1.00	Pseudocamarosporium	1.00	Pseudocamarosporium_africanum	1.00
