ID	kingdom	Prob_kingdom	phylum	Prob_phylum	class	Prob_class	 order	Prob_order	family	Prob_family	genus	Prob_genus	 species	Prob_species
KP765238		Fungi	1.00	Basidiomycota	0.96	Agaricomycetes	0.91	Polyporales	0.53	Fomitopsidaceae	0.20	Fomitopsis	0.19	Tyromyces_chioneus	0.11
OL654121		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.99	Chaetosphaeriales	0.99	Chaetosphaeriaceae	0.99	Stilbochaeta	0.77	Stilbochaeta_aquatica	0.77
LM652392		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Microascales	1.00	Microascaceae	1.00	Microascus	1.00	Microascus_albonigrescens	1.00
LM652393		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Microascales	1.00	Microascaceae	1.00	Microascus	1.00	Microascus_trigonosporus	0.88
AY176386		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricaceae	0.81	Coprinus	0.27	Coprinus_sterquilinus	0.27
DQ398957		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Cantharellales	1.00	Ceratobasidiaceae	1.00	Ceratobasidium	1.00	Ceratobasidium_cereale	0.44
LM652397		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Microascales	1.00	Microascaceae	1.00	Microascus	1.00	Microascus_trigonosporus	1.00
OK342123		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Bionectriaceae	0.99	Lasionectria	0.33	Lasionectria_hilhorstii	0.33
UDB015170		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Hydnangiaceae	0.73	Hydnangium	0.73	Hydnangium_kanuka	0.73
JX867680		Fungi	1.00	Ascomycota	0.80	Dothideomycetes	0.45	Dothideomycetes_ord_Incertae_sedis_Scleroconidioma	0.20	Dothideomycetes_fam_Incertae_sedis_Scleroconidioma	0.20	Scleroconidioma	0.20	Scleroconidioma_sphagnicola	0.20
KP204017		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Sordariales	1.00	Chaetomiaceae	1.00	Parachaetomium	0.98	Parachaetomium_inaequale	0.96
UDB015171		Fungi	1.00	Basidiomycota	0.91	Agaricomycetes	0.90	Agaricales	0.82	Psathyrellaceae	0.22	Coprinopsis	0.14	Coprinopsis_calospora	0.10
EU178738		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariales	1.00	Xylariaceae	1.00	Xylaria	1.00	Xylaria_hypoxylon	0.51
UDB015173		Fungi	1.00	Basidiomycota	0.89	Agaricomycetes	0.87	Agaricales	0.58	Psathyrellaceae	0.16	Peniophorella	0.08	Peniophorella_praetermissa	0.08
KJ775717		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Trichocomaceae	1.00	Talaromyces	1.00	Talaromyces_rotundus	0.63
KY565427		Fungi	1.00	Ascomycota	0.71	Saccharomycetes	0.60	Saccharomycetales	0.60	Saccharomycetaceae	0.24	Saccharomyces	0.22	Saccharomyces_cerevisiae	0.22
UDB015175		Fungi	1.00	Basidiomycota	0.76	Agaricomycetes	0.65	Agaricales	0.35	Polyporaceae	0.14	Perenniporia	0.08	Perenniporia_medulla-panis	0.08
HF934009		Fungi	1.00	Basidiomycota	1.00	Microbotryomycetes	1.00	Kriegeriales	1.00	Camptobasidiaceae	1.00	Glaciozyma	1.00	Glaciozyma_martinii	0.70
LC001709		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Lophiotremataceae	0.99	Atrocalyx	0.99	Atrocalyx_lignicola	0.99
EU784433		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricaceae	1.00	Tulostoma	1.00	Tulostoma_brumale	1.00
UDB015176		Fungi	1.00	Basidiomycota	0.47	Agaricomycetes	0.44	Agaricales	0.17	Mucoraceae	0.11	Chaetocladium	0.07	Chaetocladium_brefeldii	0.07
MZ621152		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.99	Pleosporales	0.87	Lentitheciaceae	0.22	Keissleriella	0.13	Asteromassaria_berberidicola	0.12
MK876380		Fungi	1.00	Ascomycota	0.97	Eurotiomycetes	0.88	Chaetothyriales	0.88	Trichomeriaceae	0.32	Knufia	0.28	Knufia_petricola	0.28
MH174257		Fungi	1.00	Basidiomycota	0.90	Agaricomycetes	0.60	Cantharellales	0.23	Hydnaceae	0.20	Sistotrema	0.20	Sistotrema_eximum	0.19
EU784435		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.99	Agaricaceae	0.82	Montagnea	0.40	Montagnea_arenaria	0.40
AY198191		Fungi	1.00	Basidiomycota	0.96	Agaricomycetes	0.94	Russulales	0.41	Bondarzewiaceae	0.12	Dendrothele	0.12	Dendrothele_nivosa	0.12
LC485673		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Cordycipitaceae	0.99	Leptobacillium	0.85	Leptobacillium_leptobactrum	0.85
MK876383		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Corynesporascaceae	1.00	Corynespora	1.00	Corynespora_torulosa	1.00
LN850526		Fungi	1.00	Basidiomycota	0.89	Agaricomycetes	0.86	Agaricales	0.71	Agaricales_fam_Incertae_sedis_Singerocybe	0.09	Singerocybe	0.09	Singerocybe_umbilicata	0.09
KU358553		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Penicillium	1.00	Penicillium_antarcticum	1.00
MK876387		Fungi	1.00	Ascomycota	1.00	Orbiliomycetes	1.00	Orbiliales	1.00	Orbiliaceae	1.00	Arthrobotrys	0.54	Arthrobotrys_polycephalus	0.31
MK876386		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Cytosporaceae	0.77	Cytospora	0.77	Cytospora_rhizophorae	0.49
MK876388		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Didymellaceae	1.00	Didymella	1.00	Didymella_exigua	1.00
KF732490		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Cortinariaceae	0.53	Calonarius	0.53	Calonarius_piceae	0.53
UDB011740		Fungi	1.00	Basidiomycota	0.98	Agaricomycetes	0.98	Agaricales	0.92	Agaricales_fam_Incertae_sedis_Melanoleuca	0.25	Melanoleuca	0.25	Melanoleuca_castaneofusca	0.25
MN823590		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Didymellaceae	1.00	Didymella	0.97	Didymella_exigua	0.97
MN823591		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Didymellaceae	1.00	Didymella	1.00	Didymella_exigua	1.00
AF368270		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Clavicipitaceae	1.00	Metarhizium	0.56	Metarhizium_owariense	0.40
MK876389		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Myriangiales	1.00	Elsinoaceae	1.00	Elsinoe	1.00	Elsinoe_hederae	0.96
KF845955		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.97	Polyporales	0.90	Meruliaceae	0.51	Phlebia	0.30	Phlebia_leptospermi	0.17
KF845956		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Polyporales	0.94	Meruliaceae	0.46	Phlebia	0.38	Byssomerulius_corium	0.29
KF220640		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.99	Agaricales	0.98	Agaricales_fam_Incertae_sedis_Melanoleuca	0.76	Melanoleuca	0.76	Melanoleuca_castaneofusca	0.76
UDB011742		Fungi	1.00	Basidiomycota	0.68	Agaricomycetes	0.60	Agaricales	0.38	Psathyrellaceae	0.14	Acrodontium	0.07	Acrodontium_virellum	0.07
KT852579		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Penicillium	1.00	Penicillium_elleniae	0.43
UDB011743		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Bolbitiaceae	1.00	Conocybe	1.00	Conocybe_semiglobata	0.53
KF732493		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.98	Strophariaceae	0.17	Pseudoclitocybe	0.16	Pseudoclitocybe_obbata	0.16
MK351919		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Russulales	1.00	Russulaceae	1.00	Lactarius	1.00	Lactarius_subdulcis	0.84
UDB011744		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricales_fam_Incertae_sedis_Panaeolus	1.00	Panaeolus	1.00	Panaeolus_papilionaceus	0.78
JN885549		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.96	Mycosphaerellales	0.96	Teratosphaeriaceae	0.96	Bryochiton	0.86	Bryochiton_monascus	0.86
UDB024365		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Hymenogastraceae	0.91	Psilocybe	0.86	Psilocybe_caerulipes	0.59
KU136438		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.98	Cortinariaceae	0.32	Calonarius	0.32	Calonarius_piceae	0.32
KT945001		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.99	Hypocreales	0.99	Calcarisporiaceae	0.64	Calcarisporium	0.64	Calcarisporium_arbuscula	0.64
KF251181		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Phaeosphaeriaceae	1.00	Juncaceicola	1.00	Juncaceicola_alpina	1.00
UDB011748		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricales_fam_Incertae_sedis_Lepista	0.87	Lepista	0.87	Lepista_irina	0.87
GU981593		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Penicillium	1.00	Penicillium_brasilianum	0.97
JQ711898		Fungi	1.00	Basidiomycota	0.97	Agaricomycetes	0.97	Polyporales	0.41	Polyporaceae	0.20	Hericium	0.18	Hericium_yumthangense	0.18
KY105917		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Phaffomycetaceae	1.00	Wickerhamomyces	1.00	Wickerhamomyces_silvicola	1.00
KT389545		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Didymellaceae	1.00	Stagonosporopsis	0.99	Stagonosporopsis_helianthi	0.99
FJ196771		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.97	Sordariales	0.97	Chaetomiaceae	0.30	Rinaldiella	0.29	Rinaldiella_pentagonospora	0.29
FJ196773		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Dipodascaceae	1.00	Dipodascus	1.00	Dipodascus_carabidarus	1.00
KF251186		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Phaeosphaeriaceae	1.00	Phaeosphaeria	1.00	Phaeosphaeria_oryzae	1.00
MF668177		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Psathyrellaceae	1.00	Psathyrella	0.48	Coprinellus_eurysporus	0.36
FJ196774		Fungi	1.00	Ascomycota	0.91	Saccharomycetes	0.84	Saccharomycetales	0.84	Trigonopsidaceae	0.40	Botryozyma	0.40	Botryozyma_mucatilis	0.40
MF668178		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Psathyrellaceae	1.00	Psathyrella	0.96	Psathyrella_microrhiza	0.42
KY475567		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Polyporales	0.99	Polyporaceae	0.59	Ganoderma	0.39	Perenniporia_aurantiaca	0.22
FJ196775		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Saccharomycetales_fam_Incertae_sedis_Teunomyces	1.00	Teunomyces	1.00	Teunomyces_aglyptinius	1.00
GU981599		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Penicillium	1.00	Penicillium_cluniae	0.92
KT389549		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Didymellaceae	1.00	Xenodidymella	1.00	Xenodidymella_asphodeli	1.00
KF251188		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Massarinaceae	1.00	Stagonospora	1.00	Stagonospora_pseudovitensis	1.00
MK810964		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Venturiales	1.00	Venturiaceae	1.00	Venturia	1.00	Venturia_cerasi	1.00
UDB015636		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Thelephorales	0.93	Thelephoraceae	0.93	Thelephora	0.93	Thelephora_terrestris	0.93
FJ480427		Fungi	1.00	Basidiomycota	0.97	Agaricomycetes	0.96	Boletales	0.60	Boletaceae	0.57	Boletus	0.57	Boletus_reticulatus	0.57
JN388965		Fungi	1.00	Basidiomycota	0.98	Agaricomycetes	0.88	Polyporales	0.37	Russulaceae	0.24	Lactarius	0.24	Lactarius_ciliatus	0.16
MK810966		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Venturiales	1.00	Venturiaceae	1.00	Fagicola	0.99	Fagicola_fagi	0.99
KP413064		Fungi	1.00	Ascomycota	0.63	Saccharomycetes	0.57	Saccharomycetales	0.57	Phaffomycetaceae	0.25	Wickerhamomyces	0.16	Kazachstania_rosinii	0.05
MH216088		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.98	Psathyrellaceae	0.43	Psathyrella	0.23	Psathyrella_fatua	0.12
MK810969		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Venturiales	1.00	Venturiaceae	1.00	Venturia	0.66	Fagicola_fagi	0.33
MK912128		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Cytosporaceae	1.00	Cytospora	1.00	Cytospora_prunicola	1.00
UDB019522		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariales	1.00	Hypoxylaceae	1.00	Hypoxylon	1.00	Hypoxylon_howeanum	1.00
KY548838		Fungi	1.00	Basidiomycota	0.91	Cystobasidiomycetes	0.52	Sakaguchiales	0.38	Sakaguchiaceae	0.38	Sakaguchia	0.38	Sakaguchia_dacryoidea	0.31
UDB019524		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Auriculariales	1.00	Auriculariaceae	1.00	Exidia	1.00	Exidia_glandulosa	1.00
MF034135		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Torulaceae	1.00	Torula	1.00	Torula_herbarum	1.00
UDB024822		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	0.99	Agaricales	0.51	Psathyrellaceae	0.18	Xeromphalina	0.10	Xeromphalina_campanella	0.10
JX310445		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Trechisporales	1.00	Trechisporales_fam_Incertae_sedis_Sertulicium	1.00	Sertulicium	1.00	Sertulicium_lateclavigerum	1.00
GQ329060		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.99	Agaricaceae	0.73	Leucoagaricus	0.26	Leucoagaricus_leucothites	0.25
UDB024823		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.55	Agaricales_fam_Incertae_sedis_Clitocybe	0.19	Clitocybe	0.19	Clitocybe_harmajae	0.18
UDB009004		Fungi	1.00	Basidiomycota	0.64	Agaricomycetes	0.63	Agaricales	0.23	Nidulariaceae	0.09	Cyathus	0.09	Cyathus_asiaticus	0.07
HQ540523		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Ascosphaerales	0.99	Ascosphaeraceae	0.99	Ascosphaera	0.99	Ascosphaera_duoformis	0.62
KP859002		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariales	0.61	Microdochiaceae	0.61	Microdochium	0.61	Microdochium_nivale	0.61
MT372906		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Didymosphaeriaceae	1.00	Pseudocamarosporium	0.86	Pseudocamarosporium_africanum	0.86
KP859003		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariales	0.55	Microdochiaceae	0.54	Microdochium	0.54	Microdochium_nivale	0.54
HG965012		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Sarocladiaceae	1.00	Sarocladium	1.00	Sarocladium_zeae	0.84
UDB07672283		Fungi	1.00	Basidiomycota	0.88	Agaricomycetes	0.88	Agaricales	0.74	Omphalotaceae	0.18	Marasmiellus	0.16	Marasmiellus_candidus	0.16
JN206021		Fungi	1.00	Mucoromycota	1.00	Mucoromycetes	1.00	Mucorales	1.00	Mucoraceae	1.00	Chaetocladium	1.00	Chaetocladium_brefeldii	1.00
MN726238		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.81	Dothideomycetes_ord_Incertae_sedis_Monodictys	0.36	Dothideomycetes_fam_Incertae_sedis_Monodictys	0.36	Monodictys	0.36	Monodictys_castaneae	0.36
KP184001		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Periconiaceae	0.99	Periconia	0.99	Periconia_lateralis	0.34
KU314944		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Roussoellaceae	0.94	Roussoella	0.94	Roussoella_japanensis	0.89
JN710552		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Polyporales	0.86	Steccherinaceae	0.80	Steccherinum	0.48	Steccherinum_bourdotii	0.46
HG965015		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Sarocladiaceae	0.98	Sarocladium	0.98	Sarocladium_glaucum	0.81
JN206023		Fungi	1.00	Mucoromycota	1.00	Mucoromycetes	1.00	Mucorales	1.00	Mucoraceae	1.00	Chaetocladium	0.51	Chaetocladium_brefeldii	0.51
MW883440		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Sarocladiaceae	1.00	Parasarocladium	1.00	Parasarocladium_radiatum	0.72
KF251645		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	1.00	Zymoseptoria	1.00	Zymoseptoria_halophila	1.00
MW883441		Fungi	1.00	Ascomycota	0.49	Agaricomycetes	0.22	Saccharomycetales	0.20	Pezizaceae	0.13	Peziza	0.07	Iodophanus_testaceus	0.06
JQ410333		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.98	Agaricales_fam_Incertae_sedis_Omphalina	0.22	Omphalina	0.22	Omphalina_pyxidata	0.20
MW883442		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Botryosphaeriales	1.00	Phyllostictaceae	1.00	Phyllosticta	0.99	Phyllosticta_citriasiatica	0.72
KP859009		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariales	0.98	Microdochiaceae	0.98	Microdochium	0.98	Microdochium_nivale	0.98
MW883444		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	0.80	Helotiales	0.78	Calloriaceae	0.51	Calloria	0.51	Calloria_urticae	0.51
JQ003627		Fungi	1.00	Basidiomycota	0.72	Agaricomycetes	0.47	Agaricales	0.17	Hymenochaetaceae	0.08	Boletus	0.06	Boletus_reticulatus	0.06
MN250223		Fungi	1.00	Basidiomycota	0.93	Agaricomycetes	0.85	Agaricales	0.47	Hyphodermataceae	0.16	Hyphoderma	0.16	Hyphoderma_nudicephalum	0.16
MW883446		Fungi	1.00	Ascomycota	0.98	Dothideomycetes	0.54	Pleosporales	0.36	Sporormiaceae	0.20	Preussia	0.20	Preussia_isomera	0.20
MK499343		Fungi	1.00	Ascomycota	0.98	Sordariomycetes	0.42	Helotiales	0.26	Hyaloscyphaceae	0.13	Harposporium	0.10	Eupezizella_roseoguttata	0.10
EU402590		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Polyporales	1.00	Sparassidaceae	1.00	Pycnoporellus	1.00	Pycnoporellus_alboluteus	1.00
UDB011293		Fungi	1.00	Basidiomycota	0.90	Agaricomycetes	0.83	Russulales	0.33	Russulaceae	0.16	Lactarius	0.16	Lactarius_subdulcis	0.11
MW883448		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.99	Hypocreales	0.98	Sarocladiaceae	0.95	Sarocladium	0.95	Sarocladium_implicatum	0.88
AY176392		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.96	Agaricaceae	0.80	Coprinus	0.70	Coprinus_sterquilinus	0.70
MN930529		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Marasmiaceae	0.99	Amyloflagellula	0.97	Amyloflagellula_inflata	0.91
KT960373		Fungi	1.00	Mucoromycota	1.00	Mucoromycetes	1.00	Mucorales	1.00	Mucoraceae	1.00	Mucor	1.00	Mucor_hiemalis	0.99
JN943107		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Psathyrellaceae	1.00	Parasola	1.00	Parasola_auricoma	1.00
LC001710		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.79	Chaetosphaeriales	0.64	Chaetosphaeriaceae	0.64	Paliphora	0.36	Paliphora_intermedia	0.36
KT376474		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Tetraplosphaeriaceae	0.99	Quadricrura	0.99	Quadricrura_meridionalis	0.94
KT214558		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Sordariales	1.00	Chaetomiaceae	1.00	Humicola	1.00	Humicola_nigrescens	1.00
UDB018200		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Mycenaceae	1.00	Mycena	1.00	Mycena_zephirus	1.00
KR908793		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricaceae	1.00	Agaricus	1.00	Agaricus_stevensii	0.28
DQ647640		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Saccharomycetales_fam_Incertae_sedis_Teunomyces	1.00	Teunomyces	1.00	Teunomyces_gatunensis	0.78
KJ639049		Fungi	1.00	Basidiomycota	0.95	Agaricomycetes	0.95	Hymenochaetales	0.75	Hymenochaetaceae	0.58	Phylloporia	0.40	Phylloporia_ribis	0.40
AF505747		Fungi	1.00	Basidiomycota	0.89	Agaricomycetes	0.87	Agaricales	0.63	Omphalotaceae	0.47	Gymnopus	0.23	Gymnopus_peronatus	0.10
MT934900		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	0.99	Agaricales	0.92	Physalacriaceae	0.27	Flammulina	0.18	Calonarius_piceae	0.14
LC001717		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Pleomassariaceae	0.51	Prosthemium	0.51	Prosthemium_stellare	0.50
EU784441		Fungi	1.00	Basidiomycota	0.79	Agaricomycetes	0.78	Polyporales	0.36	Pleurotaceae	0.14	Hohenbuehelia	0.13	Hohenbuehelia_petaloides	0.10
UDB015184		Fungi	1.00	Basidiomycota	0.98	Agaricomycetes	0.97	Agaricales	0.87	Mycenaceae	0.23	Panellus	0.17	Panellus_violaceofulvus	0.17
KP852558		Fungi	1.00	Basidiomycota	0.74	Agaricomycetes	0.71	Agaricales	0.67	Entolomataceae	0.22	Entoloma	0.22	Entoloma_juncinum	0.20
UDB023503		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	0.98	Agaricales	0.97	Agaricaceae	0.87	Coprinus	0.80	Coprinus_sterquilinus	0.80
LN850530		Fungi	1.00	Basidiomycota	0.93	Agaricomycetes	0.91	Agaricales	0.82	Entolomataceae	0.37	Entoloma	0.35	Entoloma_sericeum	0.33
HQ287871		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	0.56	Helotiales	0.51	Myxotrichaceae	0.42	Oidiodendron	0.26	Oidiodendron_rhodogenum	0.25
DQ647646		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Saccharomycetales_fam_Incertae_sedis_Teunomyces	1.00	Teunomyces	1.00	Teunomyces_stri	1.00
KC411768		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Penicillium	0.87	Penicillium_melinii	0.24
AJ271030		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Saccharomycodaceae	1.00	Hanseniaspora	1.00	Hanseniaspora_vineae	1.00
KX765294		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Dothideomycetes_ord_Incertae_sedis_Scleroconidioma	0.65	Dothideomycetes_fam_Incertae_sedis_Scleroconidioma	0.65	Scleroconidioma	0.65	Scleroconidioma_sphagnicola	0.65
MK876390		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Venturiales	1.00	Sympoventuriaceae	1.00	Parafusicladium	1.00	Parafusicladium_amoenum	1.00
OK001795		Fungi	1.00	Basidiomycota	1.00	Cystobasidiomycetes	1.00	Erythrobasidiales	1.00	Erythrobasidiaceae	1.00	Bannoa	1.00	Bannoa_syzygii	1.00
HQ871775		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Sordariales	1.00	Chaetomiaceae	1.00	Humicola	0.99	Humicola_nigrescens	0.99
MT934907		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.99	Physalacriaceae	0.35	Armillaria	0.22	Calonarius_piceae	0.18
AJ271031		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Saccharomycodaceae	1.00	Hanseniaspora	1.00	Hanseniaspora_uvarum	1.00
MK876391		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Massarinaceae	0.75	Helminthosporium	0.72	Helminthosporium_solani	0.72
KX765296		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Leptosphaeriaceae	1.00	Leptosphaeria	1.00	Leptosphaeria_epilobii	1.00
KC914883		Fungi	1.00	Basidiomycota	0.52	Agaricomycetes	0.51	Agaricales	0.18	Coniophoraceae	0.13	Coniophora	0.13	Coniophora_puteana	0.07
MN061291		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.99	Entolomataceae	0.44	Clitopilopsis	0.25	Clitopilopsis_albida	0.25
MK876392		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.96	Pleosporales	0.93	Didymosphaeriaceae	0.82	Pseudocamarosporium	0.44	Pseudocamarosporium_africanum	0.44
MZ621167		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.96	Pleosporales	0.92	Pyrenochaetopsidaceae	0.21	Pyrenochaetopsis	0.21	Pyrenochaetopsis_leptospora	0.13
MK876393		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	0.98	Helotiales	0.98	Helotiaceae	0.97	Scytalidium	0.97	Scytalidium_uredinicola	0.97
