ID	class	order	family	Prob_class	Prob_order	Prob_family
FBAQU671-10	Insecta	Coleoptera	Elmidae	1	1	0.8492000000000001
FBCOD718-11	Insecta	Coleoptera	unk	1	1	0.5
FBCOP229-13	Insecta	Coleoptera	unk	1	1	0.6900999999999999
GBCOU1690-13	Insecta	Coleoptera	unk	1	1	0.6443
GCOL7922-16	Insecta	Coleoptera	Clambidae	1	1	0.7037
GCOL3940-16	Insecta	Coleoptera	unk	1	1	0.747
FBCOJ776-13	Insecta	Coleoptera	unk	1	1	0.5832999999999999
FBCOG589-12	Insecta	Coleoptera	Alexiidae	1	1	0.9823
GBCOU2060-13	Insecta	Coleoptera	unk	1	1	0.5129
GBDTA10092-21	Insecta	Coleoptera	unk	1	1	0.5706000000000001
FBCOD1118-11	Insecta	Coleoptera	Brentidae	1	1	0.998
GCOL7785-16	Insecta	Coleoptera	Brentidae	1	1	0.7800999999999999
GBCOU2031-13	Insecta	Coleoptera	Brentidae	1	1	0.8214
FBCOK724-13	Insecta	Coleoptera	Brentidae	1	1	0.998
FBCOA716-10	Insecta	Coleoptera	Brentidae	1	1	0.998
GBCOB577-12	Insecta	Coleoptera	Brentidae	1	1	0.737
FBCON212-13	Insecta	Coleoptera	unk	1	1	0.7262
FBCOG935-12	Insecta	Coleoptera	Brentidae	1	1	0.998
FBLMS458-09	Insecta	Lepidoptera	Crambidae	1	1	0.558
FBLMU026-09	Insecta	Lepidoptera	Argyresthiidae	1	1	0.9987
FBLMZ075-12	Insecta	Lepidoptera	Praydidae	1	1	0.9993
FBLMW488-10	Insecta	Lepidoptera	Roeslerstammiidae	1	1	0.9994
FBLMS403-09	Insecta	Lepidoptera	Pyralidae	1	1	0.997
FBLMW321-10	Insecta	Lepidoptera	Hesperiidae	1	1	0.9972
GBLAB143-13	Insecta	Lepidoptera	Hesperiidae	1	1	0.9972
FBLMU472-09	Insecta	Lepidoptera	Nymphalidae	1	1	0.9404
FBLMV713-09	Insecta	Lepidoptera	Lycaenidae	1	1	0.9981
GBLAB771-13	Insecta	Lepidoptera	Nymphalidae	1	1	0.997
AMTPC214-15	Insecta	Lepidoptera	Nymphalidae	1	1	0.997
GWORA2439-09	Insecta	Lepidoptera	Pieridae	1	1	0.5755
ODOPE674-11	Insecta	Lepidoptera	Nymphalidae	1	1	0.997
GWOR3882-09	Insecta	Lepidoptera	Noctuidae	1	1	0.9599000000000001
GBLAA895-14	Insecta	Lepidoptera	unk	1	1	0.8389000000000001
GWOTF296-12	Insecta	Lepidoptera	Noctuidae	1	1	0.5585
FBLMV038-09	Insecta	Lepidoptera	Noctuidae	1	1	0.9957
GBLAD153-14	Insecta	Lepidoptera	Noctuidae	1	1	0.9361
GBLAC466-13	Insecta	Lepidoptera	Noctuidae	1	1	0.9957
GWORU307-10	Insecta	Lepidoptera	Noctuidae	1	1	0.9137000000000001
GBLAA2803-15	Insecta	Lepidoptera	Noctuidae	1	1	0.9957
GWOSA412-10	Insecta	Lepidoptera	Noctuidae	1	1	0.9514
DEEUR056-11	Insecta	Lepidoptera	Depressariidae	1	1	0.7399
FBLMT171-09	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
FBLMT607-09	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
FBLMZ700-12	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
FBLMT285-09	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
FBLMX105-11	Insecta	Lepidoptera	Zygaenidae	1	1	0.7695
ZYGMO857-14	Insecta	Lepidoptera	Zygaenidae	1	1	0.7695
FBLMU027-09	Insecta	Lepidoptera	Coleophoridae	1	1	0.7409
FBLMW595-10	Insecta	Lepidoptera	Coleophoridae	1	1	0.9704999999999999
GWORQ894-10	Insecta	Lepidoptera	Brahmaeidae	1	1	0.7579
GWOTD387-12	Insecta	Lepidoptera	Glyphipterigidae	1	1	0.6091
GBDTA10347-21	Insecta	Diptera	Cecidomyiidae	1	1	0.7711
FBLMT635-09	Insecta	Lepidoptera	Pterophoridae	1	1	0.9972
FBLMZ629-12	Insecta	Lepidoptera	unk	1	1	0.5299
FBLMW072-10	Insecta	Lepidoptera	Yponomeutidae	1	1	0.9958
FBLMS081-09	Insecta	Lepidoptera	Yponomeutidae	1	1	0.9958
ODOPE588-11	Insecta	Lepidoptera	Pyralidae	1	1	0.997
FGMLA259-12	Insecta	Lepidoptera	Gracillariidae	1	1	0.9987
FBLMX008-11	Insecta	Lepidoptera	Gracillariidae	1	1	0.9101
FBLMX084-11	Insecta	Lepidoptera	Gracillariidae	1	1	0.9987
FBLMX080-11	Insecta	Lepidoptera	Gracillariidae	1	1	0.9987
FGMLH047-16	Insecta	Lepidoptera	Gracillariidae	1	1	0.9987
GMGMP3839-18	Insecta	Lepidoptera	Gracillariidae	1	1	0.7554
FBLMT342-09	Insecta	Lepidoptera	Zygaenidae	1	1	0.7691
FBLMZ107-12	Insecta	Lepidoptera	Zygaenidae	1	1	0.7419
GWOTF950-12	Insecta	Lepidoptera	Zygaenidae	1	1	0.9984
FBACA1116-10	Insecta	Hymenoptera	Mellinidae	1	1	0.9926
BCHYM7581-15	Insecta	Hymenoptera	unk	1	1	0.5883999999999999
GMGMV4083-20	Insecta	Hymenoptera	Braconidae	1	1	0.9748
GBMIN74542-17	Insecta	Hymenoptera	Braconidae	1	1	0.9994999999999999
ASQBR150-09	Insecta	Hymenoptera	Braconidae	1	1	0.5703
BCHYM8436-15	Insecta	Hymenoptera	Braconidae	1	1	0.8964
GMGMQ4088-18	Insecta	Hymenoptera	Braconidae	1	1	0.9582
FBACB009-11	Insecta	Hymenoptera	Thynnidae	1	1	0.9953
AMTPA2809-15	Insecta	Hymenoptera	Dryinidae	1	1	0.553
GBACU3344-13	Insecta	Hymenoptera	Philanthidae	1	1	0.9082
GMGMV671-20	Insecta	Hymenoptera	Dryinidae	1	1	0.5746000000000001
GMGMV524-20	Insecta	Hymenoptera	unk	1	1	0.9081
BCHYM3055-14	Insecta	Hymenoptera	unk	1	1	0.9076000000000001
BCHYM1193-13	Insecta	Hymenoptera	unk	1	1	0.7192999999999999
BCHYM14275-16	Insecta	Hymenoptera	unk	1	1	0.9952
GMGMV3949-20	Insecta	Hymenoptera	unk	1	1	1
GBACU1340-12	Insecta	Hymenoptera	Andrenidae	1	1	0.97
FBAPD799-11	Insecta	Hymenoptera	Andrenidae	1	1	0.9996
FBAPB765-09	Insecta	Hymenoptera	Andrenidae	1	1	0.5457000000000001
FBAPC666-11	Insecta	Hymenoptera	Andrenidae	1	1	0.9996
GBACU1184-12	Insecta	Hymenoptera	Andrenidae	1	1	0.9996
FBHAP818-09	Insecta	Hymenoptera	Apidae	1	1	0.9983
GBACU1651-12	Insecta	Hymenoptera	Apidae	1	1	0.9983
FBAPC730-11	Insecta	Hymenoptera	Megachilidae	1	1	0.9949
FBAPD214-11	Insecta	Hymenoptera	Apidae	1	1	0.9983
FBAPD758-11	Insecta	Hymenoptera	Apidae	1	1	0.9983
FBAPC532-11	Insecta	Hymenoptera	Megachilidae	1	1	0.9949
BBWP284-09	Insecta	Hymenoptera	Apidae	1	1	0.9983
FBAPB222-09	Insecta	Hymenoptera	Apidae	1	1	0.9983
FBAPD638-11	Insecta	Hymenoptera	Apidae	1	1	0.9983
GBACU3494-13	Insecta	Hymenoptera	Megachilidae	1	1	0.8971
FBAPB401-09	Insecta	Hymenoptera	Megachilidae	1	1	0.8682000000000001
FBAPB549-09	Insecta	Hymenoptera	Apidae	1	1	0.7704
FBAPB737-09	Insecta	Hymenoptera	Megachilidae	1	1	0.6954999999999999
FBAPC769-11	Insecta	Hymenoptera	Megachilidae	1	1	0.8235
FBAPC545-11	Insecta	Hymenoptera	Megachilidae	1	1	0.9623999999999999
GBACU1135-12	Insecta	Hymenoptera	Megachilidae	1	1	0.9232
GBACU3589-13	Insecta	Hymenoptera	Colletidae	1	1	0.9957
GBACU3694-13	Insecta	Hymenoptera	Colletidae	1	1	0.5527000000000001
FBAPD311-11	Insecta	Hymenoptera	Halictidae	1	1	0.9192
GBCHA1082-13	Insecta	Hymenoptera	Halictidae	1	1	0.998
FBAPC417-10	Insecta	Hymenoptera	Halictidae	1	1	0.9994
GBCHA004-13	Insecta	Hymenoptera	Halictidae	1	1	0.9994
GBGST075-13	Insecta	Hymenoptera	Halictidae	1	1	0.8301000000000001
BCHYM1320-13	Insecta	Hymenoptera	Halictidae	1	1	0.8813
FBAPD717-11	Insecta	Hymenoptera	Halictidae	1	1	0.7648
FBAPB087-09	Insecta	Hymenoptera	Halictidae	1	1	0.7589
GMGMU2131-20	Insecta	Hymenoptera	Ichneumonidae	1	1	0.729
GMGMQ4393-18	Insecta	Hymenoptera	Ichneumonidae	1	1	0.9901
GMGMA440-14	Insecta	Hymenoptera	Ichneumonidae	1	1	0.9991
GMGMP2959-18	Insecta	Hymenoptera	Ichneumonidae	1	1	0.9991
GMGRG4153-13	Insecta	Hymenoptera	Ichneumonidae	1	1	0.9991
BCHYM7882-15	Insecta	Hymenoptera	Ichneumonidae	1	1	0.9991
GMGMQ3649-18	Insecta	Hymenoptera	Ichneumonidae	1	1	0.7739
GMGML625-14	Insecta	Hymenoptera	Ichneumonidae	1	1	0.9846
GMGMW094-20	Insecta	Hymenoptera	Ichneumonidae	1	1	0.9991
BCHYM8313-15	Insecta	Hymenoptera	Ichneumonidae	1	1	0.7516
GMGMM757-14	Insecta	Hymenoptera	Ichneumonidae	1	1	0.7724
GMGMQ1423-18	Insecta	Hymenoptera	Ichneumonidae	1	1	0.9991
GMGME298-14	Insecta	Hymenoptera	Ichneumonidae	1	1	0.9642
GMGMM1080-14	Insecta	Hymenoptera	Ichneumonidae	1	1	0.9493
GMGMA995-14	Insecta	Hymenoptera	Ichneumonidae	1	1	0.9779
GMGRF5464-13	Insecta	Hymenoptera	Ichneumonidae	1	1	0.7696000000000001
GBACU3721-13	Insecta	Hymenoptera	Pemphredonidae	1	1	0.9988
FBACA100-10	Insecta	Hymenoptera	Pemphredonidae	1	1	0.9988
GBACU3379-13	Insecta	Hymenoptera	Crabronidae	1	1	0.503
GBACU289-12	Insecta	Hymenoptera	unk	1	1	0.5553
FBACA151-10	Insecta	Hymenoptera	Crabronidae	1	1	0.9987
FBACB973-11	Insecta	Hymenoptera	Crabronidae	1	1	0.8057000000000001
BCHYM408-13	Insecta	Hymenoptera	Crabronidae	1	1	0.4967
GBACU1375-12	Insecta	Hymenoptera	Crabronidae	1	1	0.5311
GBACU1921-12	Insecta	Hymenoptera	unk	1	1	0.5592
FBACA054-10	Insecta	Hymenoptera	Crabronidae	1	1	0.9987
GBACU2765-13	Insecta	Hymenoptera	Psenidae	1	1	0.9480000000000001
BCHYM9350-15	Insecta	Hymenoptera	Psenidae	1	1	0.9411
BCHYM9053-15	Insecta	Hymenoptera	unk	1	1	0.5262
BCHYM9354-15	Insecta	Hymenoptera	Psenidae	1	1	0.9994
GBACU1510-12	Insecta	Hymenoptera	unk	1	1	0.6217
BCHYM10917-15	Insecta	Hymenoptera	Crabronidae	1	1	0.5126000000000001
FBACA1024-10	Insecta	Hymenoptera	Psenidae	1	1	0.7857
FBACB641-11	Insecta	Hymenoptera	Bembicidae	1	1	0.9972
FBACB982-11	Insecta	Hymenoptera	unk	1	1	0.7378
GBMIX774-14	Insecta	Hymenoptera	Sphecidae	1	1	0.6426000000000001
SMNSH025-23	Insecta	Hymenoptera	unk	1	1	0.608
BCHYM10764-15	Insecta	Hymenoptera	Sphecidae	1	1	0.7658
FBACA1205-10	Insecta	Hymenoptera	Bembicidae	1	1	0.9972
FBACB464-11	Insecta	Hymenoptera	Bembicidae	1	1	0.9972
GMGMU2578-20	Insecta	Hymenoptera	unk	1	1	0.6934999999999999
GMGMW881-20	Insecta	Hymenoptera	Diapriidae	1	1	0.5741
GBMIN78363-17	Insecta	Hymenoptera	Siricidae	1	1	0.7861999999999999
FBSYM078-09	Insecta	Hymenoptera	Siricidae	1	1	0.9570000000000001
GMGRI009-13	Insecta	Hymenoptera	Formicidae	1	1	0.9996
FBACA211-10	Insecta	Hymenoptera	Vespidae	1	1	0.8413
FBACA312-10	Insecta	Hymenoptera	Vespidae	1	1	0.9994
GBACU934-12	Insecta	Hymenoptera	Vespidae	1	1	0.8866
FBACA292-10	Insecta	Hymenoptera	Vespidae	1	1	0.9994
FBACA310-10	Insecta	Hymenoptera	Vespidae	1	1	0.9994
FBSYB1412-12	Insecta	Hymenoptera	Pamphiliidae	1	1	0.961
FBSYB786-11	Insecta	Hymenoptera	Argidae	1	1	0.995
FBSYM668-10	Insecta	Hymenoptera	Heptamelidae	1	1	0.777
GMGMQ5205-18	Insecta	Hymenoptera	Tenthredinidae	1	1	0.7426
FBSYB805-11	Insecta	Hymenoptera	Tenthredinidae	1	1	0.9978
FBSYM129-09	Insecta	Hymenoptera	Tenthredinidae	1	1	0.9978
FBSYB1634-12	Insecta	Hymenoptera	Tenthredinidae	1	1	0.9978
FBSYB697-11	Insecta	Hymenoptera	Tenthredinidae	1	1	0.9978
FBSYB636-11	Insecta	Hymenoptera	Tenthredinidae	1	1	0.9978
FBSYB1035-12	Insecta	Hymenoptera	Tenthredinidae	1	1	0.9978
FBSYB1440-12	Insecta	Hymenoptera	Tenthredinidae	1	1	0.9978
GBSYM2113-13	Insecta	Hymenoptera	Tenthredinidae	1	1	0.9978
FBSYB1254-12	Insecta	Hymenoptera	Tenthredinidae	1	1	0.9728
GBSYM636-12	Insecta	Hymenoptera	Tenthredinidae	1	1	0.9978
GBSYM2319-13	Insecta	Hymenoptera	Tenthredinidae	1	1	0.9978
GBSYM2321-13	Insecta	Hymenoptera	Tenthredinidae	1	1	0.9978
FBSYB1332-12	Insecta	Hymenoptera	Tenthredinidae	1	1	0.9978
FBSYB1260-12	Insecta	Hymenoptera	Tenthredinidae	1	1	0.9978
GBSYM967-12	Insecta	Hymenoptera	Tenthredinidae	1	1	0.9978
GBSYM1274-12	Insecta	Hymenoptera	Tenthredinidae	1	1	0.9978
FBSYB1364-12	Insecta	Hymenoptera	Tenthredinidae	1	1	0.9978
BCHYM7818-15	Insecta	Hymenoptera	Tenthredinidae	1	1	0.9978
FBSYB707-11	Insecta	Hymenoptera	Tenthredinidae	1	1	0.8337000000000001
FBSYB553-11	Insecta	Hymenoptera	Tenthredinidae	1	1	0.9978
BCHYM4998-14	Insecta	Hymenoptera	Tenthredinidae	1	1	0.9978
FBSYB1046-12	Insecta	Hymenoptera	Cimbicidae	1	1	0.925
BASYM1659-11	Insecta	Hymenoptera	Xyelidae	1	1	0.9997
FBAQU1203-12	Insecta	Trichoptera	Limnephilidae	1	1	0.6998
GBEPT774-14	Insecta	Trichoptera	Limnephilidae	1	1	0.6998
TRIFI1404-18	Insecta	Trichoptera	Limnephilidae	1	1	0.9891
GBEPT2005-14	Insecta	Trichoptera	unk	1	1	0.561
FBAQU1378-13	Insecta	Trichoptera	Leptoceridae	1	1	0.9841
FBAQU257-09	Insecta	Trichoptera	Leptoceridae	1	1	0.9992
GBEPT660-14	Insecta	Trichoptera	Beraeidae	1	1	0.9604999999999999
GBMIX1861-15	Insecta	Trichoptera	Beraeidae	1	1	0.9996
FBCAD089-10	Insecta	Trichoptera	unk	1	1	0.9443
FBCAD036-10	Insecta	Trichoptera	Hydroptilidae	1	1	0.9112
GBMNC64779-20	Insecta	Ephemeroptera	Baetidae	1	0.9038	0.46140000000000003
GBODO009-18	Insecta	Odonata	Aeshnidae	1	1	0.9992
GBEPT915-14	Insecta	Odonata	unk	1	1	0.6663999999999999
GBEPT950-14	Insecta	Odonata	Libellulidae	1	1	0.7131
FBORT100-09	Insecta	unk	unk	1	0.6103999999999999	0.6103999999999999
GBORT948-15	Insecta	Orthoptera	Acrididae	1	0.5045	0.5045
GBEPT403-14	Insecta	Ephemeroptera	unk	1	1	0.8690000000000001
FBAQU1331-13	Insecta	Ephemeroptera	unk	1	1	0.6870999999999999
FBAQU1236-12	Insecta	Ephemeroptera	Baetidae	1	1	0.9083
FBAQU746-10	Insecta	Plecoptera	Leuctridae	1	1	0.8646000000000001
GMGMV3093-20	Insecta	Diptera	Phoridae	1	1	0.8581000000000001
GMGRC613-13	Insecta	Diptera	Mycetophilidae	1	1	0.934
GBDTA10817-21	Insecta	Diptera	Cecidomyiidae	1	1	0.7447
GBDTA10283-21	Insecta	Diptera	Cecidomyiidae	1	1	0.9641
GBDTA9894-21	Insecta	Diptera	Cecidomyiidae	1	1	0.9114
GBDTA10493-21	Insecta	Diptera	Cecidomyiidae	1	1	0.8781000000000001
GBDTA10094-21	Insecta	Diptera	Cecidomyiidae	1	1	0.8851
GBDTA10299-21	Insecta	Diptera	Cecidomyiidae	1	1	0.8845
MJBRC128-17	Insecta	Diptera	Cecidomyiidae	1	1	0.9992
GBDTA10291-21	Insecta	Diptera	Cecidomyiidae	1	1	0.8440000000000001
GMGMP7260-18	Insecta	Diptera	Cecidomyiidae	1	1	0.8751000000000001
GBDTA10788-21	Insecta	Diptera	Cecidomyiidae	1	1	0.9573
GBDTA10224-21	Insecta	Diptera	Cecidomyiidae	1	1	0.9381
GMGRG3827-13	Insecta	Diptera	Cecidomyiidae	1	1	0.9123
SCINO933-15	Insecta	Diptera	Sciaridae	1	1	0.9984
SCINO343-15	Insecta	Diptera	Sciaridae	1	1	0.9984
GMGMO678-18	Insecta	Diptera	Sciaridae	1	1	0.9984
SCINO339-15	Insecta	Diptera	Sciaridae	1	1	0.9984
SCINO294-15	Insecta	Diptera	Sciaridae	1	1	0.9984
GMGRC2645-13	Insecta	Diptera	Keroplatidae	1	1	0.9981
GMGRA1087-13	Insecta	Diptera	Psychodidae	1	1	0.9994999999999999
GMGRD2712-13	Insecta	Diptera	Ceratopogonidae	1	1	0.5324
GMGRE1529-13	Insecta	Diptera	Pipunculidae	1	1	0.998
FBNE103-13	Insecta	Neuroptera	Hemerobiidae	1	1	0.9978
FBNE083-11	Insecta	Neuroptera	Chrysopidae	1	1	0.8412000000000001
FBNE261-13	Insecta	Neuroptera	Coniopterygidae	1	1	0.9994
FBNE248-13	Insecta	Neuroptera	Coniopterygidae	1	1	0.8717000000000001
EUBUG1234-12	Insecta	Hemiptera	Acanthosomatidae	1	1	0.8937
FBHET1509-12	Insecta	Hemiptera	Lygaeidae	1	1	0.9461
EUBUG336-11	Insecta	Hemiptera	Miridae	1	1	0.998
RLP002-20	Insecta	Hemiptera	Cicadellidae	1	1	0.8705
GMGMR367-18	Insecta	Psocodea	Lachesillidae	1	1	0.9964
TBGMI163-21	Arachnida	Sarcoptiformes	unk	1	1	0.7671
TBGMI185-21	Arachnida	Sarcoptiformes	Damaeidae	1	1	0.998
GBMND89030-21	Arachnida	Sarcoptiformes	unk	1	0.6039	0.514
TBGMI113-21	Arachnida	unk	unk	1	0.5739000000000001	0.5739000000000001
FBPSS075-16	Arachnida	Pseudoscorpiones	Cheliferidae	1	0.617	0.617
GBBSP1363-15	Arachnida	Araneae	Linyphiidae	1	1	0.9978
SMNKA068-16	Arachnida	Araneae	Linyphiidae	1	1	0.9978
SMNSA077-16	Arachnida	Araneae	Linyphiidae	1	1	0.9978
SMNSA173-16	Arachnida	Araneae	Linyphiidae	1	1	0.9978
SMNKA257-16	Arachnida	Araneae	Linyphiidae	1	1	0.5871999999999999
GBBSP1679-15	Arachnida	Araneae	Linyphiidae	1	1	0.9978
SMNKA267-16	Arachnida	Araneae	Linyphiidae	1	1	0.9978
FBARB213-11	Arachnida	Araneae	unk	1	1	0.5346000000000001
SMNKA238-16	Arachnida	Araneae	Araneidae	1	1	0.9183
FBARB757-12	Arachnida	Araneae	unk	1	1	0.8736000000000002
SMNKA135-16	Arachnida	Araneae	unk	1	1	0.8951
GBBSP845-15	Arachnida	Araneae	Salticidae	1	1	0.8232
GBBSP1024-15	Arachnida	Araneae	Uloboridae	1	1	0.9997
SMNSA031-16	Arachnida	Araneae	Lycosidae	1	1	0.9987
GBBSP479-15	Arachnida	Araneae	unk	1	1	0.7531
SMNKA058-16	Arachnida	Araneae	Thomisidae	1	1	0.9594
SMNKA192-16	Arachnida	Araneae	unk	1	1	0.8712000000000001
SMNSA081-16	Arachnida	Araneae	Oxyopidae	1	1	0.9992
GBBSP1677-15	Arachnida	Araneae	unk	1	1	0.5529000000000001
MYFAB122-10	Arachnida	unk	unk	1	0.5518000000000001	0.5518000000000001
GBBSP853-15	Arachnida	Opiliones	Phalangiidae	1	0.9048	0.9048
GCOL11643-16	Insecta	Coleoptera	Cleridae	1	1	0.8606000000000001
GCOL10407-16	Insecta	Coleoptera	Leiodidae	1	1	0.9978
GCOL9336-16	Insecta	Coleoptera	Leiodidae	1	1	0.9813
GCOL033-16	Insecta	Coleoptera	Hydrochidae	1	1	0.6843999999999999
GBCOF246-13	Insecta	Coleoptera	Ciidae	1	1	0.921
FBCOB392-10	Insecta	Coleoptera	Ciidae	1	1	0.8536000000000001
FBCOK299-13	Insecta	Coleoptera	unk	1	1	0.6256
GBCOF680-13	Insecta	Coleoptera	Latridiidae	1	1	0.9988
FBCOG251-12	Insecta	Coleoptera	Latridiidae	1	1	0.9988
GCOL11824-16	Insecta	Coleoptera	Curculionidae	1	1	0.998
GBCL4249-09	Insecta	Coleoptera	Curculionidae	1	1	0.998
FBCOJ514-12	Insecta	Coleoptera	Curculionidae	1	1	0.9281
GCOL9998-16	Insecta	Coleoptera	Curculionidae	1	1	0.998
FBCOO748-13	Insecta	Coleoptera	Curculionidae	1	1	0.998
GCOL4451-16	Insecta	Coleoptera	Curculionidae	1	1	0.998
GBCOU939-13	Insecta	Coleoptera	Curculionidae	1	1	0.998
FBCOB748-10	Insecta	Coleoptera	Curculionidae	1	1	0.9631
GCOL13392-16	Insecta	Coleoptera	Curculionidae	1	1	0.998
FBCOB736-10	Insecta	Coleoptera	Scraptiidae	1	1	0.6526000000000001
GCOL7863-16	Insecta	Coleoptera	Tenebrionidae	1	1	0.9543
FBCOG451-12	Insecta	Coleoptera	Tenebrionidae	1	1	0.9543
GBCOU1740-13	Insecta	Coleoptera	Byrrhidae	1	1	0.9791
FBCOG870-12	Insecta	Coleoptera	Leiodidae	1	1	0.9978
GBCOU1973-13	Insecta	Coleoptera	Trogidae	1	1	0.9992
FBCOC162-10	Insecta	Coleoptera	Thymalidae	1	1	0.9994
FBCOB296-10	Insecta	Coleoptera	Rhadalidae	1	1	0.7116
GBCOD435-13	Insecta	Coleoptera	Rhadalidae	1	1	0.6612999999999999
FBAQU1003-10	Insecta	Coleoptera	Gyrinidae	1	1	0.9431
GBCOB581-12	Insecta	Coleoptera	Coccinellidae	1	1	0.6828
GBCOG017-13	Insecta	Coleoptera	Brentidae	1	1	0.998
GCOL11343-16	Insecta	Coleoptera	Brentidae	1	1	0.998
GBCOL449-12	Insecta	Coleoptera	Brentidae	1	1	0.998
FBCON347-13	Insecta	Coleoptera	Brentidae	1	1	0.998
GBCOL663-12	Insecta	Coleoptera	Brentidae	1	1	0.998
FBCOP699-13	Insecta	Coleoptera	Brentidae	1	1	0.998
GBCOD800-13	Insecta	Coleoptera	Brentidae	1	1	0.998
FBLMW466-10	Insecta	Lepidoptera	Adelidae	1	1	0.9986
ODOPE718-11	Insecta	Lepidoptera	Hepialidae	1	1	0.8812
GWOR4151-09	Insecta	Lepidoptera	Hepialidae	1	1	0.8925
FBLMT775-09	Insecta	Lepidoptera	Argyresthiidae	1	1	0.7744
FBLMV331-09	Insecta	Lepidoptera	Argyresthiidae	1	1	0.7498
FBLMU043-09	Insecta	Lepidoptera	unk	1	1	0.6495
GBLAB136-13	Insecta	Lepidoptera	Hesperiidae	1	1	0.9972
GBLAA1951-15	Insecta	Lepidoptera	Hesperiidae	1	1	0.9972
GWORA2454-09	Insecta	Lepidoptera	Lycaenidae	1	1	0.9981
GWOTF671-12	Insecta	Lepidoptera	Pieridae	1	1	0.8026000000000001
FBLMU459-09	Insecta	Lepidoptera	Pieridae	1	1	0.7689
FBLMW598-10	Insecta	Lepidoptera	Depressariidae	1	1	0.9974
FBLMU718-09	Insecta	Lepidoptera	Depressariidae	1	1	0.9974
FBLMZ447-12	Insecta	Lepidoptera	Depressariidae	1	1	0.9974
FBLMU703-09	Insecta	Lepidoptera	Depressariidae	1	1	0.9974
GBLAA306-14	Insecta	Lepidoptera	Noctuidae	1	1	0.556
GBLAC298-13	Insecta	Lepidoptera	Noctuidae	1	1	0.9957
FBLMV419-09	Insecta	Lepidoptera	unk	1	1	0.7094999999999999
FBLMZ122-12	Insecta	Lepidoptera	Noctuidae	1	1	0.9957
GWORK220-09	Insecta	Lepidoptera	Noctuidae	1	1	0.9957
FBLMU805-09	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
FBLMZ676-12	Insecta	Lepidoptera	unk	1	1	0.5889
FBLMU398-09	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
FBLMT230-09	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
POESE071-15	Insecta	Lepidoptera	Psychidae	1	1	0.9994
FBLMU602-09	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
FBLMV538-09	Insecta	Lepidoptera	Blastobasidae	1	1	0.9793
FBLMW161-10	Insecta	Lepidoptera	unk	1	1	0.5
GBGL18443-15	Insecta	Lepidoptera	Coleophoridae	1	1	0.7584
FBLMT234-09	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
GMGMQ4172-18	Arachnida	unk	unk	1	0.6478	0.6478
FBLMZ595-12	Insecta	Lepidoptera	Micropterigidae	1	1	0.9998
RDBA532-06	Insecta	Trichoptera	unk	1	1	0.6067
FBLMZ688-12	Insecta	Lepidoptera	Pterophoridae	1	1	0.9972
FGMLK253-17	Insecta	Lepidoptera	Gracillariidae	1	1	0.9987
FGMLL769-17	Insecta	Lepidoptera	Gracillariidae	1	1	0.9987
FBLMZ053-12	Insecta	Lepidoptera	Gracillariidae	1	1	0.9987
LEFIJ1445-12	Insecta	Lepidoptera	Gracillariidae	1	1	0.763
FGMLD605-13	Insecta	Lepidoptera	Nepticulidae	1	1	0.935
FBLMX106-11	Insecta	Lepidoptera	Zygaenidae	1	1	0.6535
EOTEL002-22	Insecta	Hymenoptera	unk	1	1	0.9652
GMGMP1822-18	Insecta	Hymenoptera	Braconidae	1	1	0.9994999999999999
GBDTA770-21	Insecta	Hymenoptera	unk	1	1	0.9933
GMGMP6295-18	Insecta	Hymenoptera	unk	1	1	0.5181
GMGMU4811-20	Insecta	Hymenoptera	Braconidae	1	1	0.8024
GMGMV1164-20	Insecta	Hymenoptera	Braconidae	1	1	0.8112
GMGMV473-20	Insecta	Hymenoptera	Braconidae	1	1	0.7799999999999999
BCHYM9335-15	Insecta	Hymenoptera	Astatidae	1	1	0.8265
BCHYM9080-15	Insecta	Hymenoptera	Crabronidae	1	1	0.5613
GMGMT943-20	Insecta	Hymenoptera	unk	1	1	0.5635
FBAPD069-11	Insecta	Hymenoptera	Andrenidae	1	1	0.9996
FBAPD054-11	Insecta	Hymenoptera	Andrenidae	1	1	0.9996
GBACU1810-12	Insecta	Hymenoptera	Andrenidae	1	1	0.9996
GBACU2359-13	Insecta	Hymenoptera	Andrenidae	1	1	0.9996
FBAPD046-11	Insecta	Hymenoptera	Andrenidae	1	1	0.9356000000000001
FBAPD320-11	Insecta	Hymenoptera	Megachilidae	1	1	0.9949
FBAPD615-11	Insecta	Hymenoptera	Apidae	1	1	0.9983
FBAPB674-09	Insecta	Hymenoptera	Megachilidae	1	1	0.9949
FBAPC708-11	Insecta	Hymenoptera	Apidae	1	1	0.9983
FBAPD625-11	Insecta	Hymenoptera	Apidae	1	1	0.9983
GBACU1152-12	Insecta	Hymenoptera	Megachilidae	1	1	0.965
GBACU1435-12	Insecta	Hymenoptera	Megachilidae	1	1	0.5298
