ID	class	order	family	subfamily	tribe	genus	species	Prob_class	Prob_order	Prob_family	Prob_subfamily	Prob_tribe	Prob_genus	Prob_species
SCINO624-15	Insecta	Diptera	Sciaridae	dummy_Sciaridae	dummy_Sciaridae	Lycoriella	Lycoriella_thuringiensis	1	1	1	1	1	1	0.5169
GMGMG610-14	Insecta	Diptera	Mycetophilidae	Mycetophilinae	Mycetophilini	Zygomyia	Zygomyia_vara	1	1	1	1	1	1	0.9777
GMGMW431-20	Insecta	Diptera	Mycetophilidae	Mycetophilinae	Mycetophilini	Phronia	Phronia_conformis	1	1	1	1	1	1	0.9243
GMGRE1551-13	Insecta	Diptera	Limoniidae	Chioneinae	dummy_Chioneinae	Neolimnophila	Neolimnophila_carteri	1	1	1	1	1	1	0.9993
GMGMO699-18	Insecta	Diptera	Phoridae	Phorinae	dummy_Phorinae	Spiniphora	Spiniphora_maculata	1	1	1	1	1	1	0.9996
AMTPD801-15	Insecta	Diptera	Bolitophilidae	dummy_Bolitophilidae	dummy_Bolitophilidae	Bolitophila	unk	1	1	1	1	1	1	0.5
GMGMC546-14	Insecta	Diptera	Dolichopodidae	Rhaphiinae	dummy_Rhaphiinae	Rhaphium	Rhaphium_caliginosum	1	1	1	1	1	1	0.9978
GDIP3572-22	Insecta	Diptera	Chironomidae	Chironominae	Chironomini	Chironomus	unk	1	1	1	1	1	1	1
GDIP3529-22	Insecta	Diptera	Chironomidae	Chironominae	Chironomini	Parachironomus	Parachironomus_digitalis	1	1	1	1	1	1	0.9813
MIDGE098-06	Insecta	Diptera	Chironomidae	Chironominae	Tanytarsini	Micropsectra	Micropsectra_appendica	1	1	1	1	1	1	0.9713999999999999
MIDGE156-06	Insecta	Diptera	Chironomidae	Chironominae	Tanytarsini	Micropsectra	Micropsectra_nana	1	1	1	1	1	1	0.6489
GBMTB1572-15	Insecta	Diptera	Chironomidae	Chironominae	Tanytarsini	Tanytarsus	Tanytarsus_usmaensis	1	1	1	1	1	1	0.9614999999999999
TANYT096-14	Insecta	Diptera	Chironomidae	Chironominae	Tanytarsini	Tanytarsus	Tanytarsus_medius	1	1	1	1	1	1	0.9803999999999999
MIDGE1012-13	Insecta	Diptera	Chironomidae	Orthocladiinae	dummy_Orthocladiinae	Parakiefferiella	Parakiefferiella_scandica	1	1	1	1	1	1	0.9996
MIDGE1041-14	Insecta	Diptera	Chironomidae	Orthocladiinae	dummy_Orthocladiinae	Paracladius	Paracladius_quadrinodosus	1	1	1	1	1	1	0.6324
GBMNE27897-21	Insecta	Diptera	Chironomidae	Tanypodinae	Pentaneurini	Monopelopia	Monopelopia_tenuicalcar	1	1	1	1	1	0.9996	0.9996
FBPSS063-16	Arachnida	Pseudoscorpiones	Cheliferidae	unk	unk	unk	unk	1	0.5811	0.5811	0.5811	0.5811	0.5811	0.5811
GBPSS193-20	Arachnida	Pseudoscorpiones	Cheliferidae	unk	unk	unk	unk	1	0.9231	0.9231	0.9231	0.9231	0.9231	0.9231
GBMYR097-14	Arachnida	unk	unk	unk	unk	unk	unk	1	0.5237	0.5237	0.5237	0.5237	0.5237	0.5237
SMNKA229-16	Arachnida	Araneae	Salticidae	dummy_Salticidae	dummy_Salticidae	Heliophanus	Heliophanus_camtschadalicus	1	1	1	1	1	1	0.9987
FBARB285-11	Arachnida	Araneae	Miturgidae	dummy_Miturgidae	dummy_Miturgidae	Zora	Zora_nemoralis	1	1	1	1	1	1	0.7081999999999999
GBBSP1822-15	Arachnida	Araneae	Gnaphosidae	dummy_Gnaphosidae	dummy_Gnaphosidae	Gnaphosa	Gnaphosa_bicolor	1	1	1	1	1	1	0.9994
SMNKA193-16	Arachnida	Araneae	Gnaphosidae	dummy_Gnaphosidae	dummy_Gnaphosidae	Drassyllus	Drassyllus_lutetianus	1	1	1	1	1	1	0.9991
SMNKA318-16	Arachnida	Araneae	Gnaphosidae	dummy_Gnaphosidae	dummy_Gnaphosidae	Zelotes	Zelotes_clivicola	1	1	1	1	1	1	0.9974999999999999
GBBSP926-15	Arachnida	Araneae	Gnaphosidae	dummy_Gnaphosidae	dummy_Gnaphosidae	Haplodrassus	Haplodrassus_soerenseni	1	1	1	1	1	1	0.9379000000000001
GBBSP1327-15	Arachnida	Araneae	unk	unk	unk	unk	unk	1	1	0.904	0.904	0.904	0.904	0.904
FBARB939-14	Arachnida	Araneae	Araneidae	dummy_Araneidae	dummy_Araneidae	Hypsosinga	Hypsosinga_pygmaea	1	1	1	1	1	1	0.9111
GMGMF1121-14	Arachnida	Araneae	Theridiidae	dummy_Theridiidae	dummy_Theridiidae	Theridion	unk	1	1	1	1	1	0.8490000000000001	0.7703
GBBSP2109-16	Arachnida	Araneae	Theridiidae	dummy_Theridiidae	dummy_Theridiidae	unk	unk	1	1	1	1	1	0.7543	0.7543
GBBSP802-15	Arachnida	Araneae	Theridiidae	dummy_Theridiidae	dummy_Theridiidae	Steatoda	unk	1	1	1	1	1	0.7899999999999999	0.7488
GBBSP576-15	Arachnida	Araneae	Theridiidae	dummy_Theridiidae	dummy_Theridiidae	Robertus	unk	1	1	1	1	1	0.8629000000000001	0.8480000000000001
GBBSP818-15	Arachnida	Araneae	unk	unk	unk	unk	unk	1	1	0.9641	0.9641	0.9641	0.9641	0.9641
GBBSP596-15	Arachnida	Araneae	unk	unk	unk	unk	unk	1	1	0.9194	0.9194	0.9194	0.9194	0.9194
FBARB380-11	Arachnida	Araneae	Hahniidae	dummy_Hahniidae	dummy_Hahniidae	Hahnia	unk	1	1	0.8703000000000001	0.8703000000000001	0.8703000000000001	0.48400000000000004	0.48400000000000004
FBARB070-11	Arachnida	Araneae	unk	unk	unk	unk	unk	1	1	0.9008	0.9008	0.9008	0.9008	0.9008
FBARB286-11	Arachnida	Araneae	Dictynidae	dummy_Dictynidae	dummy_Dictynidae	unk	unk	1	1	0.701	0.701	0.701	0.43710000000000004	0.43710000000000004
GBBSP1028-15	Arachnida	Araneae	unk	unk	unk	unk	unk	1	1	0.526	0.526	0.526	0.526	0.526
GBBSP022-15	Arachnida	Araneae	Linyphiidae	dummy_Linyphiidae	dummy_Linyphiidae	Araeoncus	Araeoncus_crassiceps	1	1	1	1	1	0.8768000000000001	0.8768000000000001
GBBSP825-15	Arachnida	Araneae	Linyphiidae	dummy_Linyphiidae	dummy_Linyphiidae	Helophora	Helophora_insignis	1	1	1	1	1	0.9773	0.9773
GBBSP1361-15	Arachnida	Araneae	Linyphiidae	dummy_Linyphiidae	dummy_Linyphiidae	unk	unk	1	1	1	1	1	0.5	0.5
GBBSP466-15	Arachnida	Araneae	Linyphiidae	dummy_Linyphiidae	dummy_Linyphiidae	unk	unk	1	1	1	1	1	0.9622999999999999	0.9622999999999999
GBBSP2139-16	Arachnida	Araneae	Linyphiidae	dummy_Linyphiidae	dummy_Linyphiidae	unk	unk	1	1	1	1	1	0.4429	0.4429
GBBSP1333-15	Arachnida	Araneae	Linyphiidae	dummy_Linyphiidae	dummy_Linyphiidae	unk	unk	1	1	1	1	1	0.5	0.5
FBARB692-12	Arachnida	Araneae	Linyphiidae	dummy_Linyphiidae	dummy_Linyphiidae	unk	unk	1	1	1	1	1	0.8614	0.8614
GBBSP1548-15	Arachnida	Araneae	Linyphiidae	dummy_Linyphiidae	dummy_Linyphiidae	unk	unk	1	1	1	1	1	0.8794000000000001	0.8794000000000001
FBARB179-11	Arachnida	Araneae	Linyphiidae	dummy_Linyphiidae	dummy_Linyphiidae	Walckenaeria	unk	1	1	1	1	1	1	0.72
FBARB627-12	Arachnida	Araneae	Linyphiidae	dummy_Linyphiidae	dummy_Linyphiidae	unk	unk	1	1	1	1	1	0.9622999999999999	0.9622999999999999
GBBSP1056-15	Arachnida	Araneae	Linyphiidae	dummy_Linyphiidae	dummy_Linyphiidae	Labulla	Labulla_thoracica	1	1	1	1	1	0.9753	0.9753
FBARB227-11	Arachnida	Araneae	Linyphiidae	dummy_Linyphiidae	dummy_Linyphiidae	Centromerus	unk	1	1	1	1	1	0.9999	0.9433
MYFAB322-11	Arachnida	unk	unk	unk	unk	unk	unk	1	0.7695	0.7695	0.7695	0.7695	0.7695	0.7695
MYFAB273-10	Arachnida	unk	unk	unk	unk	unk	unk	1	0.9914	0.9914	0.9914	0.9914	0.9914	0.9914
GACAC2876-19	Arachnida	unk	unk	unk	unk	unk	unk	1	0.8928	0.8928	0.8928	0.8928	0.8928	0.8928
MYFAB358-11	Arachnida	unk	unk	unk	unk	unk	unk	1	0.9488000000000001	0.9488000000000001	0.9488000000000001	0.9488000000000001	0.9488000000000001	0.9488000000000001
MYFAB301-11	Arachnida	unk	unk	unk	unk	unk	unk	1	0.8993	0.8993	0.8993	0.8993	0.8993	0.8993
MYFAB058-10	Arachnida	unk	unk	unk	unk	unk	unk	1	0.8937	0.8937	0.8937	0.8937	0.8937	0.8937
MYFAB479-11	Arachnida	unk	unk	unk	unk	unk	unk	1	0.7427	0.7427	0.7427	0.7427	0.7427	0.7427
MYFAB283-10	Arachnida	unk	unk	unk	unk	unk	unk	1	0.8993	0.8993	0.8993	0.8993	0.8993	0.8993
FBCOK672-13	Insecta	Coleoptera	Corylophidae	Corylophinae	unk	unk	unk	1	1	0.6033999999999999	0.6033999999999999	0.547	0.547	0.547
FBCOH482-12	Insecta	Coleoptera	Zopheridae	Colydiinae	Synchitini	unk	unk	1	1	0.6404	0.6404	0.558	0.5045	0.5045
GBCOB407-12	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.8849	0.8849	0.8849	0.8849	0.8849
GBCOU2619-13	Insecta	Coleoptera	Scraptiidae	Anaspidinae	Anaspidini	Anaspis	unk	1	1	0.8115	0.8115	0.8115	0.8115	0.8115
FBCOO155-13	Insecta	Coleoptera	Oedemeridae	Oedemerinae	Oedemerini	Oedemera	unk	1	1	1	0.9964	0.705	0.705	0.6800999999999999
GBCOB769-12	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.6771999999999999	0.6771999999999999	0.6771999999999999	0.6771999999999999	0.6771999999999999
GBCOU1688-13	Insecta	Coleoptera	Oedemeridae	Oedemerinae	Oedemerini	Oedemera	unk	1	1	1	1	1	1	0.9736
FBCOD378-11	Insecta	Coleoptera	Cerambycidae	Spondylidinae	Asemini	unk	unk	1	1	0.8122	0.5906	0.5119	0.5119	0.5119
FBCOC723-10	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.6129	0.6129	0.6129	0.6129	0.6129
GBCOU854-13	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.39980000000000004	0.39980000000000004	0.39980000000000004	0.39980000000000004	0.39980000000000004
GCOL6116-16	Insecta	Coleoptera	Melandryidae	Melandryinae	Dircaeini	Abdera	unk	1	1	0.8580000000000001	0.8580000000000001	0.7459	0.7459	0.45990000000000003
FBCOC406-10	Insecta	Coleoptera	Peltidae	dummy_Peltidae	dummy_Peltidae	Peltis	unk	1	1	0.8208000000000001	0.8208000000000001	0.8208000000000001	0.8208000000000001	0.8208000000000001
FBCOP001-13	Insecta	Coleoptera	Scraptiidae	Anaspidinae	Anaspidini	Anaspis	unk	1	1	0.9354	0.9354	0.9354	0.9354	0.9311
GCOL1499-16	Insecta	Coleoptera	Chrysomelidae	Cryptocephalinae	unk	unk	unk	1	1	0.6891999999999999	0.4022	0.4022	0.4022	0.4022
FBCON707-13	Insecta	Coleoptera	Cerambycidae	Spondylidinae	Asemini	unk	unk	1	1	0.9224	0.8384	0.8054	0.6822999999999999	0.6822999999999999
FBCOB1020-10	Insecta	Coleoptera	Monotomidae	Rhizophaginae	dummy_Rhizophaginae	Rhizophagus	unk	1	1	0.7098	0.46480000000000005	0.46480000000000005	0.46480000000000005	0.4432
GBCOU624-13	Insecta	Coleoptera	Melandryidae	Melandryinae	unk	unk	unk	1	1	1	1	0.8381000000000001	0.8381000000000001	0.8381000000000001
FBCOA780-10	Insecta	Coleoptera	Melandryidae	Melandryinae	Dircaeini	unk	unk	1	1	1	1	1	0.8885	0.8885
FBCOG844-12	Insecta	Coleoptera	Hydraenidae	Ochthebiinae	dummy_Ochthebiinae	Ochthebius	unk	1	1	0.47330000000000005	0.47330000000000005	0.47330000000000005	0.47330000000000005	0.3871
GCOL1356-16	Insecta	Coleoptera	Tetratomidae	unk	unk	unk	unk	1	1	0.6628	0.33569999999999994	0.33569999999999994	0.33569999999999994	0.33569999999999994
FBCOB117-10	Insecta	Coleoptera	Mycetophagidae	Mycetophaginae	dummy_Mycetophaginae	Mycetophagus	unk	1	1	1	1	1	1	1
FBCOK715-13	Insecta	Coleoptera	Melyridae	unk	unk	unk	unk	1	1	0.6183	0.5777000000000001	0.5777000000000001	0.5777000000000001	0.5777000000000001
FBCOD998-11	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	0.9185	0.8642000000000001	0.8642000000000001	0.8642000000000001	0.8642000000000001	0.8642000000000001
GCOL2637-16	Insecta	Coleoptera	Byrrhidae	Byrrhinae	dummy_Byrrhinae	unk	unk	1	1	1	1	1	0.5506000000000001	0.5506000000000001
FBCOA782-10	Insecta	Coleoptera	Corylophidae	Corylophinae	Orthoperini	Orthoperus	unk	1	1	1	1	1	1	0.8135
FBCOB412-10	Insecta	Coleoptera	Corylophidae	Corylophinae	Orthoperini	Orthoperus	unk	1	1	1	1	1	1	0.8135
FBCON606-13	Insecta	Coleoptera	Monotomidae	Rhizophaginae	dummy_Rhizophaginae	Rhizophagus	unk	1	1	0.7098	0.46480000000000005	0.46480000000000005	0.46480000000000005	0.4432
GBCOU3216-13	Insecta	Coleoptera	Latridiidae	Corticariinae	dummy_Corticariinae	Corticaria	unk	1	1	1	1	1	0.7216	0.5131
GMGMR1567-18	Insecta	Coleoptera	Latridiidae	Latridiinae	dummy_Latridiinae	Cartodere	unk	1	1	1	1	1	0.9623999999999999	0.7117
GBCOU2401-13	Insecta	Coleoptera	Megalopodidae	Zeugophorinae	dummy_Zeugophorinae	Zeugophora	unk	1	1	0.9999	0.9999	0.9999	0.9999	0.7334999999999999
GBCOD942-13	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.5796000000000001	0.5796000000000001	0.5796000000000001	0.5796000000000001	0.5796000000000001
GCOL7921-16	Insecta	Coleoptera	Clambidae	Clambinae	dummy_Clambinae	Clambus	unk	1	1	0.9917	0.9917	0.9917	0.9917	0.9639
FBCOA689-10	Insecta	Coleoptera	Clambidae	Clambinae	dummy_Clambinae	Clambus	unk	1	1	1	1	1	1	0.9801
FBCOI093-12	Insecta	Coleoptera	Clambidae	Clambinae	dummy_Clambinae	Clambus	unk	1	1	0.9917	0.9917	0.9917	0.9917	0.9639
FBCOE040-11	Insecta	Coleoptera	Clambidae	Clambinae	dummy_Clambinae	Clambus	unk	1	1	0.9813999999999999	0.9813999999999999	0.9813999999999999	0.9813999999999999	0.7799999999999999
GBCOU2018-13	Insecta	Coleoptera	Melyridae	Dasytinae	Dasytini	Dasytes	unk	1	1	1	0.9974999999999999	0.9974999999999999	0.6535	0.6408
GBCOU1259-13	Insecta	Coleoptera	Staphylinidae	Scydmaeninae	unk	unk	unk	1	1	0.8833	0.6312	0.5008	0.5008	0.5008
GBCOU1125-13	Insecta	Coleoptera	Melyridae	Malachiinae	Malachiini	unk	unk	1	1	1	1	1	0.9631	0.9631
FBCOO858-13	Insecta	Coleoptera	Melyridae	Malachiinae	Malachiini	unk	unk	1	1	1	1	1	0.7636000000000001	0.7636000000000001
GBCOU612-13	Insecta	Coleoptera	Melyridae	Malachiinae	Malachiini	Cordylepherus	Cordylepherus_viridis	1	1	1	1	1	0.9997	0.9997
GBCOG242-13	Insecta	Coleoptera	Melyridae	Malachiinae	Malachiini	Malachius	unk	1	1	1	1	1	0.6678	0.468
FBCOB972-10	Insecta	Coleoptera	Melyridae	Malachiinae	Malachiini	unk	unk	1	1	1	1	1	0.9823	0.9823
GBCOL402-12	Insecta	Coleoptera	Melyridae	Malachiinae	Malachiini	unk	unk	1	1	1	1	1	0.9597000000000001	0.9597000000000001
FBCOO856-13	Insecta	Coleoptera	Melyridae	Malachiinae	Malachiini	unk	unk	1	1	1	1	1	0.7608	0.7608
GCOL6977-16	Insecta	Coleoptera	Melyridae	unk	unk	unk	unk	1	1	0.6183	0.5777000000000001	0.5777000000000001	0.5777000000000001	0.5777000000000001
FBCOB860-10	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	0.9418000000000001	0.8858	0.8858	0.8858	0.8858	0.8858
FBCOB1004-10	Insecta	Coleoptera	Ciidae	Ciinae	dummy_Ciinae	unk	unk	1	1	0.9732	0.9732	0.9732	0.9253	0.9253
GBCOB626-12	Insecta	Coleoptera	Erotylidae	Erotylinae	unk	unk	unk	1	1	1	0.9954	0.8932	0.8932	0.8932
GBCOB762-12	Insecta	Coleoptera	Tenebrionidae	Alleculinae	Alleculini	unk	unk	1	1	1	1	1	0.8295	0.8295
GCOL12252-16	Insecta	Coleoptera	Tenebrionidae	Alleculinae	Alleculini	unk	unk	1	1	1	1	1	0.8773000000000001	0.8773000000000001
GBCOU3006-13	Insecta	Coleoptera	Tenebrionidae	Alleculinae	Alleculini	unk	unk	1	1	1	0.9767	0.9767	0.8513000000000001	0.8513000000000001
FBCOO724-13	Insecta	Coleoptera	Tenebrionidae	Alleculinae	Alleculini	unk	unk	1	1	1	0.9812	0.9812	0.9496000000000001	0.9496000000000001
FBCOG500-12	Insecta	Coleoptera	Tenebrionidae	Alleculinae	Alleculini	unk	unk	1	1	1	1	1	0.8295	0.8295
GBCOU772-13	Insecta	Coleoptera	Tenebrionidae	Alleculinae	Alleculini	Mycetochara	Mycetochara_flavipes	1	1	1	1	1	1	0.9841
GCOL4040-16	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.5808	0.5808	0.5808	0.5808	0.5808
FBCOI806-12	Insecta	Coleoptera	Tenebrionidae	Diaperinae	Diaperini	unk	unk	1	1	1	0.6820999999999999	0.6820999999999999	0.6620999999999999	0.6620999999999999
FBCOE792-12	Insecta	Coleoptera	Tenebrionidae	Tenebrioninae	unk	unk	unk	1	1	1	0.8545	0.7611	0.7611	0.7611
GBCOU711-13	Insecta	Coleoptera	Tenebrionidae	Diaperinae	Diaperini	unk	unk	1	1	1	1	1	0.9759	0.9759
GCOL9965-16	Insecta	Coleoptera	Tenebrionidae	Diaperinae	Diaperini	unk	unk	1	1	1	0.6820999999999999	0.6820999999999999	0.6620999999999999	0.6620999999999999
GCOL7485-16	Insecta	Coleoptera	Tenebrionidae	Tenebrioninae	unk	unk	unk	1	1	1	0.8598000000000001	0.7828999999999999	0.7828999999999999	0.7828999999999999
GCOL10720-16	Insecta	Coleoptera	Tenebrionidae	Tenebrioninae	Tenebrionini	unk	unk	1	1	0.9494	0.9494	0.8932	0.6603999999999999	0.6603999999999999
FBCOQ087-13	Insecta	Coleoptera	Staphylinidae	Pselaphinae	unk	unk	unk	1	1	0.6212	0.5979	0.4494	0.4494	0.4494
GCOL10284-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Neocrepidodera	unk	1	1	1	1	1	0.6251	0.6143
FBCOB477-10	Insecta	Coleoptera	Buprestidae	Agrilinae	Agrilini	Agrilus	unk	1	1	1	1	1	1	0.8220000000000001
FBCOJ708-13	Insecta	Coleoptera	Buprestidae	Agrilinae	Agrilini	Agrilus	unk	1	1	1	1	1	1	0.7248
FBCOJ703-13	Insecta	Coleoptera	Buprestidae	Agrilinae	Agrilini	Agrilus	unk	1	1	1	0.7471	0.7471	0.7471	0.6982999999999999
GBCOU256-13	Insecta	Coleoptera	Buprestidae	Buprestinae	unk	unk	unk	1	1	1	1	0.8005	0.8005	0.8005
GCOL9335-16	Insecta	Coleoptera	Buprestidae	Buprestinae	Melanophilini	unk	unk	1	1	1	0.9773999999999999	0.9773999999999999	0.7129	0.7129
GBCOU538-13	Insecta	Coleoptera	Buprestidae	unk	unk	unk	unk	1	1	1	0.6717	0.6717	0.6717	0.6717
FBCOP429-13	Insecta	Coleoptera	Ptinidae	Ptininae	Ptinini	unk	unk	1	1	0.7628	0.42640000000000006	0.42640000000000006	0.38630000000000003	0.38630000000000003
GBCM4993-17	Insecta	Diptera	Heleomyzidae	Suilliinae	Suilliini	Suillia	unk	1	1	0.9748	0.9748	0.9748	0.9748	0.9748
FBCOC871-10	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	Aphodiini	unk	unk	1	1	0.8987	0.8987	0.8987	0.8202	0.8202
GBCOC818-12	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	Aphodiini	unk	unk	1	1	0.8987	0.8987	0.8987	0.8202	0.8202
FBCOC818-10	Insecta	Coleoptera	Ptinidae	unk	unk	unk	unk	1	1	1	0.3254	0.3254	0.3254	0.3254
GBCOB067-12	Insecta	Coleoptera	Ptinidae	Dorcatominae	Dorcatomini	Dorcatoma	unk	1	1	1	1	1	1	0.8744000000000001
FBCOC638-10	Insecta	Coleoptera	Ptinidae	Dorcatominae	Dorcatomini	Dorcatoma	unk	1	1	1	1	0.8875	0.8875	0.8358000000000001
GBCOE294-13	Insecta	Coleoptera	Ptinidae	unk	unk	unk	unk	1	1	1	0.8806	0.8806	0.8806	0.8806
FBCOA606-10	Insecta	Coleoptera	Ptinidae	Eucradinae	Hedobiini	Ptinomorphus	Ptinomorphus_imperialis	1	1	1	0.9462	0.9462	0.9462	0.9462
GBCOU2431-13	Insecta	Coleoptera	Monotomidae	unk	unk	unk	unk	1	1	0.9996	0.9277000000000001	0.9277000000000001	0.9277000000000001	0.9277000000000001
FBCOB386-10	Insecta	Coleoptera	Ptinidae	Ernobiinae	Ernobiini	Ernobius	unk	1	1	1	1	0.7333	0.7333	0.7333
FBCON681-13	Insecta	Coleoptera	Ptinidae	unk	unk	unk	unk	1	1	1	1	1	1	1
FBCOJ847-13	Insecta	Coleoptera	Ptinidae	Ptininae	Ptinini	Niptus	Niptus_hololeucus	1	1	1	1	1	0.9450000000000001	0.9450000000000001
FBAQU451-10	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.6566000000000001	0.6566000000000001	0.6566000000000001	0.6566000000000001	0.6566000000000001
GBCOU1725-13	Insecta	Coleoptera	Byrrhidae	Byrrhinae	dummy_Byrrhinae	Cytilus	Cytilus_sericeus	1	1	1	1	1	1	0.9590000000000001
GBCOU2299-13	Insecta	Coleoptera	Byrrhidae	Byrrhinae	dummy_Byrrhinae	Byrrhus	Byrrhus_fasciatus	1	1	1	1	1	1	0.9997
GBCOD647-13	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.745	0.745	0.745	0.745	0.745
FBCOB859-10	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.7511	0.7511	0.7511	0.7511	0.7511
FBCOO430-13	Insecta	Coleoptera	Bostrichidae	unk	unk	unk	unk	1	1	0.9766	0.8224	0.8224	0.8224	0.8224
FBCOB504-10	Insecta	Coleoptera	Dermestidae	unk	unk	unk	unk	1	1	1	0.40040000000000003	0.40040000000000003	0.40040000000000003	0.40040000000000003
BCFOR763-15	Insecta	Coleoptera	Dermestidae	Dermestinae	Dermestini	Dermestes	unk	1	1	1	0.9979	0.9979	0.9979	0.9979
BCFOR767-15	Insecta	Coleoptera	Dermestidae	Dermestinae	Dermestini	Dermestes	Dermestes_maculatus	1	1	1	1	1	1	0.9994999999999999
GCOL12083-16	Insecta	Coleoptera	Dermestidae	Dermestinae	Dermestini	Dermestes	unk	1	1	1	1	1	1	0.6719999999999999
GCOL6669-16	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.5690000000000001	0.5690000000000001	0.5690000000000001	0.5690000000000001	0.5690000000000001
GCOL840-16	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.7953999999999999	0.7953999999999999	0.7953999999999999	0.7953999999999999	0.7953999999999999
GBCOU2825-13	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.5690000000000001	0.5690000000000001	0.5690000000000001	0.5690000000000001	0.5690000000000001
GCOL887-16	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.6566000000000001	0.6566000000000001	0.6566000000000001	0.6566000000000001	0.6566000000000001
FBAQU405-10	Insecta	Coleoptera	Elmidae	Elminae	dummy_Elminae	Elmis	Elmis_aenea	1	1	1	1	1	0.8465	0.8465
GCOL822-16	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.4967	0.4967	0.4967	0.4967	0.4967
FBCOD719-11	Insecta	Coleoptera	Heteroceridae	Heterocerinae	dummy_Heterocerinae	Augyles	unk	1	1	0.8981	0.8981	0.8981	0.7827	0.5462
GCOL4993-16	Insecta	Coleoptera	Elateridae	Negastriinae	Negastriini	unk	unk	1	1	1	0.7924999999999999	0.7924999999999999	0.7079	0.7079
GCOL5633-16	Insecta	Coleoptera	Elateridae	Elaterinae	Agriotini	unk	unk	1	1	1	0.7271	0.544	0.5049	0.5049
GBCOU590-13	Insecta	Coleoptera	Elateridae	Elaterinae	unk	unk	unk	1	1	1	0.6919	0.5831999999999999	0.5831999999999999	0.5831999999999999
AGRID026-10	Insecta	Coleoptera	Elateridae	Elaterinae	Agriotini	unk	unk	1	1	1	0.9223	0.9223	0.6072	0.6072
FBCOO725-13	Insecta	Coleoptera	Elateridae	Elaterinae	Agriotini	unk	unk	1	1	1	0.48580000000000007	0.3841	0.36569999999999997	0.36569999999999997
FBCOP265-13	Insecta	Coleoptera	Elateridae	Dendrometrinae	Prosternini	unk	unk	1	1	1	0.9480000000000001	0.9480000000000001	0.6690999999999999	0.6690999999999999
FBCOB323-10	Insecta	Coleoptera	Elateridae	Elaterinae	Ampedini	Ampedus	unk	1	1	1	1	1	1	0.6761999999999999
FBCOF865-12	Insecta	Coleoptera	Elateridae	Elaterinae	Ampedini	Ampedus	unk	1	1	1	1	1	1	0.8639000000000001
GBCOC096-12	Insecta	Coleoptera	Elateridae	unk	unk	unk	unk	1	1	0.8682000000000001	0.597	0.597	0.597	0.597
GCOL7876-16	Insecta	Coleoptera	Throscidae	dummy_Throscidae	dummy_Throscidae	Trixagus	unk	1	1	0.7801999999999999	0.7801999999999999	0.7801999999999999	0.7801999999999999	0.7801999999999999
GBCOU2824-13	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.5690000000000001	0.5690000000000001	0.5690000000000001	0.5690000000000001	0.5690000000000001
GOMYR132-17	Insecta	Diptera	Muscidae	Coenosiinae	Limnophorini	unk	unk	1	0.8894	0.8894	0.8894	0.8894	0.47480000000000006	0.47480000000000006
GBORT525-14	Insecta	Diptera	Hybotidae	Tachydromiinae	Drapetini	unk	unk	1	1	0.9593	0.9593	0.9463	0.9295	0.9295
FBCOG922-12	Insecta	Coleoptera	Buprestidae	Agrilinae	Agrilini	Agrilus	unk	1	1	1	0.5584	0.5584	0.5584	0.5584
FBCOK330-13	Insecta	Coleoptera	Tenebrionidae	Alleculinae	Alleculini	unk	unk	1	1	1	0.9977	0.9977	0.8677000000000001	0.8677000000000001
FBCOQ063-13	Insecta	Coleoptera	Histeridae	Abraeinae	Plegaderini	Plegaderus	unk	1	1	0.9224	0.7685	0.7682	0.7682	0.7318
GBORT870-15	Insecta	Plecoptera	Nemouridae	Amphinemurinae	dummy_Amphinemurinae	Amphinemura	unk	1	1	0.5411	0.5411	0.5411	0.5411	0.3538
GBORT622-15	Insecta	Diptera	Limoniidae	Chioneinae	dummy_Chioneinae	Gnophomyia	unk	1	0.8871	0.464	0.464	0.464	0.46390000000000003	0.46390000000000003
FBCOP623-13	Insecta	Coleoptera	Histeridae	Histerinae	Histerini	Margarinotus	unk	1	1	1	1	1	1	1
GCOL8289-16	Insecta	Coleoptera	Helophoridae	dummy_Helophoridae	dummy_Helophoridae	Helophorus	unk	1	1	1	1	1	1	0.9551000000000001
