ID	class	order	family	subfamily	Prob_class	Prob_order	Prob_family	Prob_subfamily
FBARB179-11	Arachnida	Araneae	Linyphiidae	dummy_Linyphiidae	1	1	0.9979	0.9979
GBBSP1518-15	Arachnida	Araneae	unk	unk	1	1	0.8446000000000001	0.8446000000000001
FBARB086-11	Arachnida	Araneae	Liocranidae	dummy_Liocranidae	1	1	0.7159	0.7159
FBARB463-11	Arachnida	Araneae	Thomisidae	dummy_Thomisidae	1	1	0.8953	0.8953
GBBSP1397-15	Arachnida	Araneae	Salticidae	dummy_Salticidae	1	1	0.9368000000000001	0.9368000000000001
MYFAB066-10	Arachnida	unk	unk	unk	1	0.5938	0.5938	0.5938
GMGMH1209-14	Arachnida	Pseudoscorpiones	Cheliferidae	unk	1	0.8730000000000001	0.8730000000000001	0.8730000000000001
GBPSS182-20	Arachnida	Pseudoscorpiones	Cheliferidae	unk	1	0.539	0.539	0.539
MYFAB301-11	Arachnida	Opiliones	Phalangiidae	Oligolophinae	1	0.605	0.605	0.605
FBCOB597-10	Insecta	Coleoptera	Brentidae	Apioninae	1	1	1	0.8511000000000001
GCOL7477-16	Insecta	Coleoptera	Brentidae	Apioninae	1	1	1	0.9984999999999999
FBCOF160-12	Insecta	Coleoptera	Brentidae	Apioninae	1	1	1	0.9984999999999999
GBCOU2911-13	Insecta	Coleoptera	Brentidae	Apioninae	1	1	1	0.9984999999999999
GBCOL447-12	Insecta	Coleoptera	Brentidae	Apioninae	1	1	1	0.9984999999999999
FBCOQ191-13	Insecta	Coleoptera	Brentidae	Apioninae	1	1	1	0.9984999999999999
EURAP226-23	Insecta	Coleoptera	Brentidae	Apioninae	1	1	1	0.9984999999999999
FBCOK024-13	Insecta	Coleoptera	Brentidae	Apioninae	1	1	1	0.9984999999999999
FBCOA925-10	Insecta	Coleoptera	Brentidae	Apioninae	1	1	1	0.9984999999999999
FBCOG871-12	Insecta	Coleoptera	Brentidae	Apioninae	1	1	1	0.9984999999999999
GCOL1404-16	Insecta	Coleoptera	Brentidae	Apioninae	1	1	1	0.9984999999999999
GBCOL448-12	Insecta	Coleoptera	Brentidae	Apioninae	1	1	1	0.9984999999999999
GBMIN47924-17	Insecta	Coleoptera	Brentidae	Apioninae	1	1	1	0.9984999999999999
FBCOI804-12	Insecta	Coleoptera	Tetratomidae	unk	1	1	1	0.5723
GCOL1499-16	Insecta	Coleoptera	Tetratomidae	unk	1	1	1	0.5222
GCOL1356-16	Insecta	Coleoptera	Tetratomidae	unk	1	1	1	0.5197
FBCON696-13	Insecta	Coleoptera	Cryptophagidae	Atomariinae	1	1	1	0.7596
GCOL2948-16	Insecta	Coleoptera	Monotomidae	unk	1	1	1	0.5294
GCOL1079-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	1	1	1	0.9937
GCOL769-16	Insecta	Coleoptera	Chrysomelidae	Cassidinae	1	1	1	0.9386000000000001
GBCOU612-13	Insecta	Coleoptera	Melyridae	Malachiinae	1	1	1	0.9979
GBCOU2888-13	Insecta	Coleoptera	unk	unk	1	1	0.48080000000000006	0.48080000000000006
FBCOQ060-13	Insecta	Coleoptera	Attelabidae	Rhynchitinae	1	1	0.6658999999999999	0.6658999999999999
FBCOG1045-12	Insecta	Coleoptera	Ciidae	Ciinae	1	1	0.7803999999999999	0.7803999999999999
GCOL8665-16	Insecta	Coleoptera	Ciidae	Ciinae	1	1	0.8480000000000001	0.8480000000000001
GBCOU1793-13	Insecta	Coleoptera	Byrrhidae	Byrrhinae	1	1	1	0.9127000000000001
GMGMV5141-20	Arachnida	Sarcoptiformes	unk	unk	1	0.5335	0.5335	0.5335
GCOL1158-16	Insecta	Coleoptera	Buprestidae	Buprestinae	1	1	1	0.9974999999999999
GCOL3840-16	Insecta	Coleoptera	Trogidae	Troginae	1	1	0.9993	0.9993
FBCOK073-13	Insecta	Coleoptera	Scarabaeidae	Cetoniinae	1	1	1	0.8056000000000001
GBCOU1634-13	Insecta	Coleoptera	Scarabaeidae	Cetoniinae	1	1	1	0.5953999999999999
FBCOD279-11	Insecta	Coleoptera	Scarabaeidae	unk	1	1	1	0.6649999999999999
GBCOU2856-13	Insecta	Coleoptera	Cantharidae	Cantharinae	1	1	1	0.6398
GCOL1059-16	Insecta	Coleoptera	Cantharidae	Cantharinae	1	1	1	0.6306
GCOL3969-16	Insecta	Coleoptera	Cantharidae	unk	1	1	1	0.7752
FBCOJ080-12	Insecta	Coleoptera	Corylophidae	Corylophinae	1	1	0.8545	0.8545
GBCOU2085-13	Insecta	Coleoptera	Curculionidae	Baridinae	1	1	1	0.9856
FBCON129-13	Insecta	Coleoptera	Curculionidae	Scolytinae	1	1	1	0.7528
FBCOC676-10	Insecta	Coleoptera	Curculionidae	Scolytinae	1	1	1	0.9986
FBCOJ066-12	Insecta	Coleoptera	Curculionidae	Scolytinae	1	1	1	0.9986
FBCOP139-13	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	1	1	1	0.9979
FBCOA037-10	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	1	1	1	0.9979
FBCOC945-10	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	1	1	1	0.9333
GCOL5050-16	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	1	1	1	0.9979
GCOL5052-16	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	1	1	1	0.9979
FBCOB589-10	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	1	1	1	0.9979
GCOL5030-16	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	1	1	1	0.7591
GCOL11524-16	Insecta	Coleoptera	Curculionidae	Hyperinae	1	1	1	0.9304
GBCOU3533-13	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	1	1	1	0.7734
GBCOU2583-13	Insecta	Coleoptera	Cerambycidae	Lamiinae	1	1	1	0.9952
FBCOA689-10	Insecta	Coleoptera	Clambidae	Clambinae	1	1	0.9061	0.9061
GCOL7921-16	Insecta	Coleoptera	Clambidae	Clambinae	1	1	0.6639999999999999	0.6639999999999999
FBCOP250-13	Insecta	Coleoptera	Leiodidae	unk	1	1	1	0.962
GBCOD031-13	Insecta	Coleoptera	Ptiliidae	Ptiliinae	1	1	0.9981	0.9981
GBCOC492-12	Insecta	Coleoptera	Ptiliidae	Ptiliinae	1	1	0.9981	0.9981
GBCL4156-09	Insecta	Coleoptera	Sphindidae	Sphindinae	1	1	0.9375	0.9375
FBCON553-13	Insecta	Coleoptera	Carabidae	Scaritinae	1	1	1	0.7281
FBCOK372-13	Insecta	Coleoptera	Carabidae	Carabinae	1	1	1	0.505
FBCOH052-12	Insecta	Coleoptera	Carabidae	unk	1	1	1	0.9428000000000001
EUCAR363-10	Insecta	Coleoptera	Carabidae	Trechinae	1	1	1	0.8103
GCOL4719-16	Insecta	Coleoptera	Carabidae	Trechinae	1	1	1	0.9988
GCOL895-16	Insecta	Coleoptera	Hydrophilidae	unk	1	1	1	0.7217
FBCOG346-12	Insecta	Coleoptera	Leiodidae	Coloninae	1	1	1	0.8615
FBCOA897-10	Insecta	Coleoptera	Leiodidae	Coloninae	1	1	1	0.7068
GBCOB232-12	Insecta	Coleoptera	Staphylinidae	Steninae	1	1	1	0.9117000000000001
FBCOA682-10	Insecta	Coleoptera	Staphylinidae	Pselaphinae	1	1	1	0.9853999999999999
ODOPE086-11	Insecta	Lepidoptera	Adelidae	Nematopogoninae	1	1	1	0.9914
FBLMZ451-12	Insecta	Lepidoptera	Depressariidae	Depressariinae	1	1	1	0.9982
FBLMZ452-12	Insecta	Lepidoptera	Depressariidae	Depressariinae	1	1	1	0.9367000000000001
ODOPE615-11	Insecta	Lepidoptera	Depressariidae	Depressariinae	1	1	1	0.9982
PHLAG857-12	Insecta	Lepidoptera	Cossidae	Cossinae	1	1	1	0.9984
FBLMZ655-12	Insecta	Lepidoptera	Epermeniidae	Epermeniinae	1	1	0.9986	0.9986
GWORU082-10	Insecta	Lepidoptera	Pieridae	Pierinae	1	1	0.9999	0.928
ODOPE531-11	Insecta	Lepidoptera	Crambidae	Crambinae	1	1	1	0.7743
FBLMZ568-12	Insecta	Lepidoptera	Crambidae	Crambinae	1	1	1	0.9957
GMGMV2362-20	Insecta	Lepidoptera	Crambidae	Crambinae	1	1	1	0.9957
FGMLI199-17	Insecta	Lepidoptera	Gracillariidae	Gracillariinae	1	1	1	0.9096000000000001
FBLMW787-10	Insecta	Lepidoptera	Gracillariidae	Lithocolletinae	1	1	1	0.9991
FGMLL209-17	Insecta	Lepidoptera	Gracillariidae	Lithocolletinae	1	1	1	0.9991
FGMLK178-17	Insecta	Lepidoptera	Gracillariidae	unk	1	1	1	0.5
FGMLA300-12	Insecta	Lepidoptera	Gracillariidae	Phyllocnistinae	1	1	1	0.5884999999999999
FBLMW064-10	Insecta	Lepidoptera	Ypsolophidae	Ypsolophinae	1	1	1	0.9974
GBLAF447-14	Insecta	Lepidoptera	Notodontidae	Cerurinae	1	1	1	0.9984
GBLAA1183-15	Insecta	Lepidoptera	Notodontidae	Pygaerinae	1	1	1	0.9988
GBLAB707-13	Insecta	Lepidoptera	Noctuidae	Acontiinae	1	1	1	0.9994
GWOSQ520-11	Insecta	Lepidoptera	Noctuidae	Plusiinae	1	1	1	0.9984
GWORL411-09	Insecta	Lepidoptera	Noctuidae	Metoponiinae	1	1	1	0.999
GMGMP4078-18	Insecta	Lepidoptera	Douglasiidae	Douglasiinae	1	1	1	0.9984999999999999
FBLMW697-10	Insecta	Lepidoptera	Coleophoridae	Coleophorinae	1	1	0.9711	0.9711
FBLMZ634-12	Insecta	Lepidoptera	unk	unk	1	1	0.5	0.5
FBLMW156-10	Insecta	Lepidoptera	Coleophoridae	Coleophorinae	1	1	0.9659	0.9659
FBLMT328-09	Insecta	Lepidoptera	Choreutidae	Choreutinae	1	1	0.5939	0.5939
FBLMT294-09	Insecta	Lepidoptera	Tortricidae	unk	1	1	1	0.5948
FBLMS380-09	Insecta	Lepidoptera	Tortricidae	unk	1	1	1	0.7394999999999999
FBLMV541-09	Insecta	Lepidoptera	Tortricidae	Olethreutinae	1	1	1	0.7864999999999999
LAK025-19	Insecta	Lepidoptera	Tortricidae	Tortricinae	1	1	1	0.9937
FBLMT130-09	Insecta	Lepidoptera	Tortricidae	Tortricinae	1	1	0.9998	0.6104999999999999
FBLMV602-09	Insecta	Lepidoptera	Tortricidae	Tortricinae	1	1	0.9997	0.5136000000000001
ODOPE072-11	Insecta	Lepidoptera	Tortricidae	Olethreutinae	1	1	1	0.9502
LAK111-19	Insecta	Lepidoptera	Tortricidae	Tortricinae	1	1	0.9999	0.6501
GWOTF717-12	Insecta	Lepidoptera	Geometridae	Larentiinae	1	1	1	0.9976
GWOSO376-11	Insecta	Lepidoptera	Geometridae	Archiearinae	1	1	1	0.9988
GWOSN920-11	Insecta	Lepidoptera	Geometridae	Larentiinae	1	1	1	0.9976
FBLMT626-09	Insecta	Lepidoptera	Pterophoridae	Pterophorinae	1	1	1	0.8789000000000001
GBDTA10356-21	Insecta	Diptera	Cecidomyiidae	unk	1	1	1	0.5956
GWORA2517-09	Insecta	Lepidoptera	Nymphalidae	Limenitidinae	1	1	1	0.5051
EULEP5077-16	Insecta	Lepidoptera	Lycaenidae	Theclinae	1	1	0.9999	0.7456
GWORO989-09	Insecta	Lepidoptera	Lycaenidae	unk	1	1	1	0.5921
FBLMU353-09	Insecta	Lepidoptera	Pyralidae	unk	1	1	0.9998	0.5393
GWORL571-09	Insecta	Lepidoptera	Pyralidae	Galleriinae	1	1	1	0.9591000000000001
FBLMZ744-12	Insecta	Lepidoptera	Argyresthiidae	dummy_Argyresthiidae	1	1	0.9987	0.9987
GMGMW1392-20	Insecta	Lepidoptera	Glyphipterigidae	Acrolepiinae	1	1	1	0.9986
FBLMV690-09	Insecta	Lepidoptera	Zygaenidae	Zygaeninae	1	1	1	0.9661
FBLMZ199-12	Insecta	Lepidoptera	Psychidae	Oiketicinae	1	1	1	0.6063
FBLMW885-10	Insecta	Lepidoptera	Tineidae	Nemapogoninae	1	1	1	0.9994999999999999
GMGMP3668-18	Insecta	Lepidoptera	unk	unk	1	1	0.5542	0.5542
GBLAB1241-14	Insecta	Lepidoptera	Nepticulidae	dummy_Nepticulidae	1	1	0.9769	0.9769
FBLMV375-09	Insecta	Lepidoptera	Hepialidae	unk	1	1	0.9999	0.7239
FBORT556-13	Insecta	unk	unk	unk	1	0.5801999999999999	0.5801999999999999	0.5801999999999999
GBORT1100-15	Insecta	unk	unk	unk	1	0.7381	0.7381	0.7381
GBORT745-15	Insecta	Orthoptera	Acrididae	Oedipodinae	1	0.5329	0.5329	0.5329
FBNE199-13	Insecta	Neuroptera	Hemerobiidae	Hemerobiinae	1	1	1	0.9697
FBNE229-13	Insecta	Neuroptera	Hemerobiidae	unk	1	1	0.9829	0.5843999999999999
GMGRF1771-13	Insecta	Diptera	Anthomyzidae	Anthomyzinae	1	1	0.9984999999999999	0.9984999999999999
GBDP21579-19	Insecta	Diptera	Pipunculidae	Chalarinae	1	1	1	0.999
GBMWB182-15	Insecta	Diptera	Pipunculidae	Chalarinae	1	1	1	0.9059
GMGMO1144-18	Insecta	Diptera	Polleniidae	Polleniinae	1	1	1	0.9982
GBMWB706-15	Insecta	Diptera	Sarcophagidae	Sarcophaginae	1	1	1	0.9744999999999999
GMGMU1504-20	Insecta	Diptera	Agromyzidae	Phytomyzinae	1	1	1	0.9946
AMTPD778-15	Insecta	Diptera	Bolitophilidae	dummy_Bolitophilidae	1	1	0.9994999999999999	0.9994999999999999
GDIP3719-22	Insecta	Diptera	Chironomidae	Chironominae	1	1	1	0.8351000000000001
MIDGE899-09	Insecta	Diptera	Chironomidae	Chironominae	1	1	1	0.8422000000000001
MIDGE105-06	Insecta	Diptera	Chironomidae	Chironominae	1	1	1	0.9986
MIDGE101-06	Insecta	Diptera	Chironomidae	Chironominae	1	1	1	0.9986
MIDGE902-09	Insecta	Diptera	Chironomidae	Chironominae	1	1	1	0.8391000000000001
GMGMP3825-18	Insecta	Diptera	Scenopinidae	Scenopininae	1	1	0.9956	0.9956
GMGRD2172-13	Insecta	Diptera	Phoridae	Phorinae	1	1	1	0.9535
GMGMV2087-20	Insecta	Diptera	Phoridae	unk	1	1	0.9997	0.923
GMGMP5003-18	Insecta	Diptera	Phoridae	unk	1	1	0.9997	0.7824999999999999
GBMIN64331-17	Insecta	Diptera	Thaumaleidae	dummy_Thaumaleidae	1	1	0.9712999999999999	0.9712999999999999
GMGRC1726-13	Insecta	Diptera	Hybotidae	Ocydromiinae	1	1	1	0.8794000000000001
GMGMR1241-18	Insecta	Diptera	Cecidomyiidae	unk	1	1	1	0.7602
BCHYM1422-13	Insecta	Hymenoptera	unk	unk	1	1	0.545	0.545
GBDTA10292-21	Insecta	Diptera	Cecidomyiidae	unk	1	1	1	0.7087
GMGRG1481-13	Insecta	Diptera	Cecidomyiidae	Micromyinae	1	1	1	0.5172
GBDTA10764-21	Insecta	Diptera	Cecidomyiidae	Micromyinae	1	1	1	0.6567000000000001
MJBRC001-15	Insecta	Diptera	Cecidomyiidae	Micromyinae	1	1	1	0.8675
GBDTA10002-21	Insecta	Diptera	Cecidomyiidae	unk	1	1	0.9968	0.7048
GMGRC2431-13	Insecta	Diptera	Ceratopogonidae	unk	1	1	1	0.8583000000000001
GMGRA1207-13	Insecta	Diptera	Sciaridae	dummy_Sciaridae	1	1	0.9552	0.9552
GMGMQ2309-18	Insecta	Diptera	Sciaridae	dummy_Sciaridae	1	1	0.9991	0.9991
GMGRD2515-13	Insecta	Diptera	Sciaridae	dummy_Sciaridae	1	1	0.8862	0.8862
GMGMO763-18	Insecta	Diptera	Sciaridae	dummy_Sciaridae	1	1	0.9991	0.9991
GDIP22194-23	Insecta	Diptera	Psychodidae	Psychodinae	1	1	0.8154	0.8154
GBMIX1649-15	Insecta	Ephemeroptera	Baetidae	Baetinae	1	1	0.7089	0.7089
FBAQU750-10	Insecta	Plecoptera	Nemouridae	unk	1	1	0.9999	0.712
FBAQU1330-12	Insecta	Plecoptera	Taeniopterygidae	Taeniopteriginae	1	1	1	0.9996
FBAQU352-09	Insecta	Trichoptera	Limnephilidae	Drusinae	1	1	1	0.5096
GBEPT772-14	Insecta	Trichoptera	Limnephilidae	Limnephilinae	1	1	1	0.8595
GBEPT816-14	Insecta	Trichoptera	Limnephilidae	Limnephilinae	1	1	1	0.9969
GBMIX1884-15	Insecta	Trichoptera	Beraeidae	dummy_Beraeidae	1	1	0.9994999999999999	0.9994999999999999
FBAQU062-09	Insecta	Trichoptera	Leptoceridae	Leptocerinae	1	1	0.6325	0.6325
GST331-15	Insecta	Trichoptera	Leptoceridae	Leptocerinae	1	1	0.9993	0.9993
FBAQU259-09	Insecta	Trichoptera	Polycentropodidae	Polycentropodinae	1	1	0.9984999999999999	0.9984999999999999
JPCAD458-08	Insecta	Trichoptera	Hydropsychidae	Hydropsychinae	1	1	1	0.9914999999999999
FBAQU354-09	Insecta	Trichoptera	Glossosomatidae	Glossosomatinae	1	1	1	0.6854999999999999
GBEPT1469-14	Insecta	Trichoptera	Rhyacophilidae	dummy_Rhyacophilidae	1	1	0.9093	0.9093
EUBUG999-12	Insecta	Hemiptera	Pentatomidae	unk	1	1	1	0.6213
FBHET890-12	Insecta	Hemiptera	Lygaeidae	unk	1	1	1	0.7506
GMGMT1291-20	Insecta	Hemiptera	Anthocoridae	dummy_Anthocoridae	1	1	0.9931	0.9931
FBHET929-12	Insecta	Hemiptera	Corixidae	Corixinae	1	1	1	0.6213
FBAQU703-10	Insecta	Hemiptera	unk	unk	1	1	0.5	0.5
GMGMU4436-20	Insecta	Hymenoptera	Braconidae	unk	1	1	1	0.5323
GMGME380-14	Insecta	Hymenoptera	Braconidae	Alysiinae	1	1	1	0.5008
GMGMR1593-18	Insecta	Hymenoptera	Braconidae	unk	1	1	1	0.7283
GMGMH858-14	Insecta	Hymenoptera	Braconidae	Aphidiinae	1	1	1	0.6501
GMGRD1015-13	Insecta	Hymenoptera	Braconidae	unk	1	1	1	0.5824999999999999
GMGMQ4814-18	Insecta	Hymenoptera	Braconidae	Aphidiinae	1	1	1	0.7381
GMGRC1254-13	Insecta	Hymenoptera	Braconidae	unk	1	1	1	0.5716000000000001
GBDTA391-21	Insecta	Hymenoptera	Braconidae	Microgastrinae	1	1	1	0.6731999999999999
GBAHB1253-15	Insecta	Hymenoptera	Braconidae	unk	1	1	1	0.5627000000000001
GBDTA1199-21	Insecta	Hymenoptera	Braconidae	Microgastrinae	1	1	1	0.7276
GBDTA1547-21	Insecta	Hymenoptera	Braconidae	Microgastrinae	1	1	1	0.6468
GBACU1459-12	Insecta	Hymenoptera	unk	unk	1	1	0.5769000000000001	0.5769000000000001
FBACA889-10	Insecta	Hymenoptera	Astatidae	dummy_Astatidae	1	1	0.9692999999999999	0.9692999999999999
FBACA873-10	Insecta	Hymenoptera	Astatidae	dummy_Astatidae	1	1	0.8401000000000001	0.8401000000000001
GBMIX768-14	Insecta	Hymenoptera	Astatidae	dummy_Astatidae	1	1	0.8401000000000001	0.8401000000000001
FBHAP098-09	Insecta	Hymenoptera	Andrenidae	Andreninae	1	1	1	0.9405
GBACU2850-13	Insecta	Hymenoptera	Andrenidae	Andreninae	1	1	1	0.9996
FBAPB854-09	Insecta	Hymenoptera	Andrenidae	Andreninae	1	1	1	0.8891
FBAPB173-09	Insecta	Hymenoptera	Andrenidae	Andreninae	1	1	1	0.9996
FBAPC327-10	Insecta	Hymenoptera	Andrenidae	Andreninae	1	1	1	0.8220000000000001
FBAPC628-11	Insecta	Hymenoptera	Andrenidae	unk	1	1	1	0.6286
FBAPC478-11	Insecta	Hymenoptera	Colletidae	Colletinae	1	1	1	0.9332
FBAPD289-11	Insecta	Hymenoptera	Halictidae	Halictinae	1	1	1	0.9987
FBAPC1012-11	Insecta	Hymenoptera	Halictidae	Halictinae	1	1	1	0.9987
BCHYM1314-13	Insecta	Hymenoptera	Halictidae	Halictinae	1	1	1	0.9987
FBAPC462-10	Insecta	Hymenoptera	Halictidae	unk	1	1	0.8028000000000001	0.5001
FBAPB506-09	Insecta	Hymenoptera	Halictidae	unk	1	1	1	0.6808
GBACU2128-13	Insecta	Hymenoptera	Apidae	Apinae	1	1	1	0.6412
FBAPC133-10	Insecta	Hymenoptera	Apidae	Nomadinae	1	1	1	0.9993
FBAPD414-11	Insecta	Hymenoptera	Apidae	unk	1	1	1	0.5007
FBHAP445-09	Insecta	Hymenoptera	Apidae	Nomadinae	1	1	1	0.972
FBAPC184-10	Insecta	Hymenoptera	Apidae	Nomadinae	1	1	1	0.517
FBAPB131-09	Insecta	Hymenoptera	Apidae	Nomadinae	1	1	1	0.7562
GBACU2009-12	Insecta	Hymenoptera	Apidae	Nomadinae	1	1	1	0.8276000000000001
FBACB695-11	Insecta	Hymenoptera	Megachilidae	Megachilinae	1	1	0.8146000000000001	0.8146000000000001
FBAPB480-09	Insecta	Hymenoptera	Megachilidae	Megachilinae	1	1	0.997	0.997
FBAPB704-09	Insecta	Hymenoptera	Megachilidae	Megachilinae	1	1	0.997	0.997
GBACU3521-13	Insecta	Hymenoptera	Megachilidae	Megachilinae	1	1	0.9246000000000001	0.9246000000000001
GBACU1139-12	Insecta	Hymenoptera	Megachilidae	Megachilinae	1	1	0.8146000000000001	0.8146000000000001
FBAPC880-11	Insecta	Hymenoptera	Megachilidae	Megachilinae	1	1	0.6517000000000001	0.6517000000000001
GMGMW946-20	Insecta	Hymenoptera	Diapriidae	Belytinae	1	1	0.5414	0.5414
GMGRF645-13	Insecta	Hymenoptera	Diapriidae	Belytinae	1	1	0.5563	0.5563
GBACU208-12	Insecta	Hymenoptera	Philanthidae	Philanthinae	1	1	0.9846	0.9846
GBMIX2427-15	Insecta	Hymenoptera	unk	unk	1	1	0.7129	0.7129
GMGME355-14	Insecta	Hymenoptera	Eulophidae	Eulophinae	1	1	1	0.9963
BCHYM6087-15	Insecta	Hymenoptera	Eulophidae	unk	1	1	1	0.5929
BCHYM5049-14	Insecta	Hymenoptera	unk	unk	1	1	0.5	0.5
BCHYM6405-15	Insecta	Hymenoptera	Bembicidae	unk	1	1	1	0.7153999999999999
BCHYM4915-14	Insecta	Hymenoptera	unk	unk	1	1	0.6431	0.6431
GMGMP6812-18	Insecta	Hymenoptera	Chrysididae	Cleptinae	1	1	1	0.9994999999999999
BCHYM1527-14	Insecta	Hymenoptera	Crabronidae	Crabroninae	1	1	1	0.998
FBACA072-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	1	1	1	0.998
BCHYM10976-15	Insecta	Hymenoptera	Crabronidae	unk	1	1	0.9998	0.9158000000000001
GBMIX3343-17	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	1	1	1	0.9974
BCHYM9054-15	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	1	1	1	0.9689
BCHYM11060-15	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	1	1	1	0.6401
BCHYM9370-15	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	1	1	1	0.7619
BCHYM9099-15	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	1	1	1	0.9974
BCHYM9399-15	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	1	1	1	0.9974
BCHYM12218-15	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	1	1	1	0.9974
FBACB126-11	Insecta	Hymenoptera	Crabronidae	unk	1	1	1	0.6992999999999999
FBACA167-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	1	1	1	0.998
FBACB774-11	Insecta	Hymenoptera	Psenidae	dummy_Psenidae	1	1	0.9062	0.9062
FBACA550-10	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	1	1	1	0.8759000000000001
GBACU369-12	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	1	1	1	0.8584
GBACU808-12	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	1	1	1	0.9992
FBACA092-10	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	1	1	1	0.9557000000000001
GBACU3748-13	Insecta	Hymenoptera	Vespidae	unk	1	1	0.6542	0.6088
FBACA1204-10	Insecta	Hymenoptera	Bembicidae	unk	1	1	1	0.6632999999999999
BCHYM1539-14	Insecta	Hymenoptera	Bembicidae	Bembicinae	1	1	1	0.7709
FBACB060-11	Insecta	Hymenoptera	Tiphiidae	Tiphiinae	1	1	0.6177	0.6177
GMGMJ140-14	Insecta	Hymenoptera	Ichneumonidae	Ichneumoninae	1	1	1	0.7351
BCHYM7907-15	Insecta	Hymenoptera	Ichneumonidae	Ichneumoninae	1	1	1	0.8229000000000001
GMGMD557-14	Insecta	Hymenoptera	Ichneumonidae	Campopleginae	1	1	1	0.8224
GMGMU1621-20	Insecta	Hymenoptera	Ichneumonidae	Campopleginae	1	1	1	0.9992
GMGMP6744-18	Insecta	Hymenoptera	Ichneumonidae	Campopleginae	1	1	1	0.9786
GBAH10212-15	Insecta	Hymenoptera	Ichneumonidae	unk	1	1	1	0.5834999999999999
GMGMR1743-18	Insecta	Hymenoptera	Ichneumonidae	Banchinae	1	1	1	0.8028000000000001
GMGRG1179-13	Insecta	Hymenoptera	Ichneumonidae	Ctenopelmatinae	1	1	1	0.9978
BCHYM8032-15	Insecta	Hymenoptera	unk	unk	1	1	0.7799999999999999	0.7799999999999999
BASYM2883-13	Insecta	Hymenoptera	Pamphiliidae	Pamphiliinae	1	1	1	0.7508
GBSYM096-12	Insecta	Hymenoptera	Argidae	Arginae	1	1	1	0.9271
GBSYM1460-13	Insecta	Hymenoptera	Cimbicidae	Abiinae	1	1	1	0.999
FBSYB1243-12	Insecta	Hymenoptera	Tenthredinidae	Allantinae	1	1	1	0.9964
GBSYM583-12	Insecta	Hymenoptera	Tenthredinidae	unk	1	1	1	0.72
FBSYM831-10	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	1	1	1	0.9989
GBSYM2050-13	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	1	1	1	0.6902999999999999
FBSYB170-11	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	1	1	1	0.8535
GBSYM1279-12	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	1	1	1	0.9976
FBSYB204-11	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	1	1	1	0.9976
BCHYM2930-14	Insecta	Hymenoptera	Tenthredinidae	Nematinae	1	1	1	0.9803999999999999
BASYM1303-11	Insecta	Hymenoptera	Tenthredinidae	Nematinae	1	1	1	0.9973
FBSYB265-11	Insecta	Hymenoptera	Tenthredinidae	Nematinae	1	1	1	0.9778
BASYM1283-11	Insecta	Hymenoptera	Tenthredinidae	Nematinae	1	1	1	0.9973
GBSYM439-12	Insecta	Hymenoptera	Tenthredinidae	Nematinae	1	1	1	0.8680000000000001
GBACU3152-13	Insecta	Hymenoptera	Tenthredinidae	unk	1	1	1	0.6166
BASYM469-11	Insecta	Hymenoptera	Diprionidae	Diprioninae	1	1	1	0.9989
GMGRF5310-13	Insecta	Psocodea	Caeciliusidae	Caeciliusinae	1	1	0.8627000000000001	0.8627000000000001
GBORT820-15	Insecta	unk	unk	unk	1	0.6998	0.6998	0.6998
GBODO007-18	Insecta	Odonata	Aeshnidae	Aeshninae	1	1	0.6186	0.6186
GBBSP576-15	Arachnida	Araneae	Theridiidae	dummy_Theridiidae	1	1	0.7751	0.7751
FBARB434-11	Arachnida	Araneae	Theridiidae	dummy_Theridiidae	1	1	0.7419	0.7419
GBBSP466-15	Arachnida	Araneae	Linyphiidae	dummy_Linyphiidae	1	1	0.8833	0.8833
GBBSP848-15	Arachnida	Araneae	Linyphiidae	dummy_Linyphiidae	1	1	0.5660000000000001	0.5660000000000001
