ID	class	order	family	subfamily	tribe	Prob_class	Prob_order	Prob_family	Prob_subfamily	Prob_tribe
GCOL5284-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	unk	1	1	1	0.9924999999999999	0.7363999999999999
GCOL2592-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	unk	1	1	1	1	0.5071
GBCOU3544-13	Insecta	Coleoptera	Chrysomelidae	Galerucinae	unk	1	1	1	0.9999	0.989
GBCOL865-12	Insecta	Coleoptera	Chrysomelidae	unk	unk	1	1	1	0.7741	0.7741
GCOL13326-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	unk	1	1	0.9809	0.9809	0.5064
FBCOB723-10	Insecta	Coleoptera	Chrysomelidae	unk	unk	1	1	0.8972	0.6067	0.6067
GBCOU1446-13	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	1	1	1	0.9997	0.6972999999999999
GBCOU3621-13	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	1	1	0.9824999999999999	0.9822	0.5287000000000001
FBCOB496-10	Insecta	Coleoptera	Chrysomelidae	unk	unk	1	1	1	0.5044	0.5044
GBCOU1636-13	Insecta	Coleoptera	Chrysomelidae	Cryptocephalinae	Cryptocephalini	1	1	1	1	0.9991
GBCOU844-13	Insecta	Coleoptera	Chrysomelidae	Cryptocephalinae	unk	1	1	1	0.9998	0.8455
GBORT525-14	Insecta	Diptera	Asilidae	Asilinae	unk	1	1	0.7686000000000001	0.7134999999999999	0.6422
GCOL8664-16	Insecta	Coleoptera	Ciidae	Ciinae	dummy_Ciinae	1	1	0.9193	0.9193	0.9193
FBCOC773-10	Insecta	Coleoptera	Chrysomelidae	unk	unk	1	1	1	0.7741	0.7741
FBCOA859-10	Insecta	Coleoptera	Staphylinidae	unk	unk	1	1	1	0.612	0.612
GCOL12782-16	Insecta	Coleoptera	Staphylinidae	Pselaphinae	unk	1	1	1	1	0.7933999999999999
FBCOB899-10	Insecta	Coleoptera	Staphylinidae	unk	unk	1	1	1	0.811	0.811
GBCOE218-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	1	1	1	1	0.8185
FBCON392-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Athetini	1	1	1	1	0.5186000000000001
GCOL13127-16	Insecta	Trichoptera	Glossosomatidae	unk	unk	1	0.5962	0.5962	0.5126000000000001	0.5126000000000001
GCOL2875-16	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Athetini	1	1	1	1	0.5156000000000001
GBCOU3127-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	1	1	1	1	0.8792000000000001
GCOL2844-16	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	1	1	0.898	0.7982999999999999	0.6405
FBCON451-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	1	1	1	1	0.5075
GBCOE216-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	1	1	1	0.9066000000000001	0.5489
GCOL9345-16	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	1	1	1	1	0.9461
GMGRE3147-13	Insecta	Coleoptera	Staphylinidae	unk	unk	1	1	1	0.6299	0.6299
FBCOD733-11	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	1	1	1	1	0.9864999999999999
GCOL7441-16	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	1	1	1	1	0.5034
GCOL9344-16	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	1	1	1	1	0.9461
GBCOB439-12	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	1	1	1	1	0.6691999999999999
FBCON401-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	1	1	1	1	0.6141
FBCOD552-11	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Lomechusini	1	1	1	1	0.8223
GCOL9810-16	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	1	1	0.8901	0.8156000000000001	0.5868
FBCOB1023-10	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Oxypodini	1	1	1	1	0.9978
FBCOA585-10	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	1	1	1	1	0.9510000000000001
GCOL9460-16	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Oxypodini	1	1	1	1	0.9978
FBCOB998-10	Insecta	Coleoptera	Leiodidae	Coloninae	dummy_Coloninae	1	1	1	0.6368	0.6368
GCOL8320-16	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Oxypodini	1	1	1	1	0.9511000000000001
FBCOK431-13	Insecta	Coleoptera	Staphylinidae	Oxytelinae	unk	1	1	1	0.7181	0.7181
FBCOB710-10	Insecta	Coleoptera	Staphylinidae	unk	unk	1	1	1	0.5187	0.5187
FBCOB837-10	Insecta	Coleoptera	Staphylinidae	unk	unk	1	1	1	0.5187	0.5187
GCOL5665-16	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Oxypodini	1	1	1	1	0.7
FBCON173-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Aleocharini	1	1	1	1	0.8283
GCOL6554-16	Insecta	Coleoptera	Staphylinidae	Staphylininae	Othiini	1	1	1	0.7623	0.7614
FBCOG242-12	Insecta	Coleoptera	Staphylinidae	unk	unk	1	1	1	0.9231	0.9231
FBCOJ530-12	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Thinobiini	1	1	1	1	0.8976000000000001
GCOL5641-16	Insecta	Coleoptera	Staphylinidae	Oxytelinae	unk	1	1	1	1	0.9420000000000001
FBCOD987-11	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Thinobiini	1	1	1	1	0.9988
FBCOJ588-12	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Thinobiini	1	1	1	1	0.5514
GCOL5662-16	Insecta	Coleoptera	Staphylinidae	Oxytelinae	unk	1	1	1	1	0.8355
FBCOP175-13	Insecta	Coleoptera	Staphylinidae	Oxytelinae	unk	1	1	1	1	0.9977
GBCOL907-12	Insecta	Coleoptera	Staphylinidae	Oxytelinae	unk	1	1	1	1	0.9958
GBCOU1918-13	Insecta	Coleoptera	Hydraenidae	unk	unk	1	1	0.4037	0.3182	0.3182
FBCOA480-10	Insecta	Coleoptera	unk	unk	unk	1	0.9997	0.5793	0.5793	0.5793
FBCOB688-10	Insecta	Coleoptera	Leiodidae	Cholevinae	unk	1	1	1	0.8799000000000001	0.7092999999999999
FBCOO117-13	Insecta	Coleoptera	Staphylinidae	Staphylininae	unk	1	1	1	0.9029	0.6753999999999999
FBCOE085-11	Insecta	Coleoptera	Staphylinidae	Tachyporinae	Tachinusini	1	1	1	1	0.54990000000000006
FBCON522-13	Insecta	Coleoptera	Staphylinidae	Tachyporinae	unk	1	1	0.9852	0.9510000000000001	0.5685
FBCOB943-10	Insecta	Coleoptera	Staphylinidae	Pselaphinae	unk	1	1	1	1	0.5428000000000001
FBCOG1201-12	Insecta	Coleoptera	Staphylinidae	Omaliinae	Eusphalerini	1	1	1	1	0.6914999999999999
FBCOJ448-12	Insecta	Coleoptera	Staphylinidae	Omaliinae	Eusphalerini	1	1	1	1	0.7132999999999999
GBCOB907-12	Insecta	Coleoptera	Staphylinidae	Omaliinae	Eusphalerini	1	1	1	1	0.6108
FBCOB944-10	Insecta	Coleoptera	Staphylinidae	Pselaphinae	unk	1	1	1	1	0.5428000000000001
FBCOG1199-12	Insecta	Coleoptera	Staphylinidae	Omaliinae	Eusphalerini	1	1	1	1	0.7755
FBCOI786-12	Insecta	Coleoptera	Staphylinidae	Tachyporinae	unk	1	1	1	1	0.5
GBCOB409-12	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	Aphodiini	1	1	1	1	0.8987
GBCOD170-13	Insecta	Coleoptera	Staphylinidae	Paederinae	Lathrobiini	1	1	1	0.9996	0.721
GCOL8124-16	Insecta	Coleoptera	Staphylinidae	Paederinae	unk	1	1	1	0.999	0.9274
FBCOE081-11	Insecta	Coleoptera	Staphylinidae	Paederinae	unk	1	1	1	0.9811	0.5358
FBCOA502-10	Insecta	Coleoptera	Staphylinidae	Pselaphinae	unk	1	1	1	1	0.9163
GCOL12783-16	Insecta	Coleoptera	Staphylinidae	Pselaphinae	unk	1	1	1	1	0.7927
GCOL8658-16	Insecta	Coleoptera	Staphylinidae	Pselaphinae	Trichonychini	1	1	1	1	0.9988
FBCOP481-13	Insecta	Coleoptera	Staphylinidae	Pselaphinae	unk	1	1	1	0.8206000000000001	0.7736000000000001
GBCOL614-12	Insecta	Coleoptera	Staphylinidae	Pselaphinae	unk	1	1	1	1	0.7428
FBCOI672-12	Insecta	Coleoptera	Staphylinidae	Pselaphinae	Euplectini	1	1	1	1	0.55
FBCOA809-10	Insecta	Coleoptera	Staphylinidae	Pselaphinae	unk	1	1	1	1	0.9662999999999999
GBCOF232-13	Insecta	Coleoptera	Staphylinidae	Pselaphinae	Trichonychini	1	1	1	1	0.8218000000000001
GBCOF732-13	Insecta	Coleoptera	Staphylinidae	Scydmaeninae	Stenichnini	1	1	1	1	0.9989
FBCON755-13	Insecta	Coleoptera	Leiodidae	Cholevinae	unk	1	1	1	0.5852999999999999	0.5851999999999999
GBCOD032-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Hypocyphtini	1	1	1	0.9656	0.7613
FBCOG1311-12	Insecta	Coleoptera	Leiodidae	Cholevinae	unk	1	1	1	0.9556000000000001	0.7924999999999999
FBCOI949-12	Insecta	Coleoptera	Leiodidae	unk	unk	1	1	1	0.6552	0.6552
FBCOA206-10	Insecta	Coleoptera	Leiodidae	Cholevinae	unk	1	1	1	0.7526	0.617
FBCOE527-12	Insecta	Coleoptera	Leiodidae	Cholevinae	Cholevini	1	1	1	1	0.7795
FBCON703-13	Insecta	Coleoptera	Leiodidae	Cholevinae	unk	1	1	1	0.5852999999999999	0.5851999999999999
FBCOB437-10	Insecta	Coleoptera	Leiodidae	Cholevinae	Cholevini	1	1	1	1	0.7795
FBCOB419-10	Insecta	Coleoptera	Leiodidae	unk	unk	1	1	1	0.6552	0.6552
GBCOU3310-13	Insecta	Coleoptera	Leiodidae	Leiodinae	unk	1	1	1	0.9500000000000001	0.5763
FBCOP250-13	Insecta	Coleoptera	Leiodidae	Leiodinae	unk	1	1	1	1	0.5016
GBCOG297-13	Insecta	Coleoptera	Leiodidae	Cholevinae	unk	1	1	1	0.5117	0.4516
FBCOG275-12	Insecta	Coleoptera	Leiodidae	Leiodinae	unk	1	1	1	1	0.5871
GCOL8175-16	Insecta	Coleoptera	Staphylinidae	Pselaphinae	unk	1	1	1	1	0.9122
FBCOA897-10	Insecta	Coleoptera	Leiodidae	Coloninae	dummy_Coloninae	1	1	1	0.6671999999999999	0.6671999999999999
GCOL7924-16	Insecta	Coleoptera	Cryptophagidae	Atomariinae	dummy_Atomariinae	1	1	1	0.9993	0.9993
GBCOE850-13	Insecta	Coleoptera	Cryptophagidae	Cryptophaginae	dummy_Cryptophaginae	1	1	1	0.744	0.744
GBCOU2691-13	Insecta	Coleoptera	Laemophloeidae	dummy_Laemophloeidae	dummy_Laemophloeidae	1	1	0.6742999999999999	0.6742999999999999	0.6742999999999999
GBCOU1259-13	Insecta	Coleoptera	Hydraenidae	unk	unk	1	1	0.8877	0.647	0.647
GBMNE23266-21	Insecta	Coleoptera	unk	unk	unk	1	0.40880000000000005	0.1817	0.1817	0.1817
FBCOB808-10	Insecta	Coleoptera	Ptiliidae	Ptiliinae	unk	1	1	1	1	0.5746000000000001
GBCOB449-12	Insecta	Coleoptera	Ptiliidae	Ptiliinae	unk	1	1	1	1	0.7
GBCOC492-12	Insecta	Coleoptera	Ptiliidae	Ptiliinae	Ptenidiini	1	1	1	1	0.9994
FBORT514-13	Insecta	unk	unk	unk	unk	1	0.6969	0.6969	0.6969	0.6969
ISSWG618-21	Insecta	Hemiptera	unk	unk	unk	1	1	0.5083	0.5083	0.5083
EUBUG760-11	Insecta	Hemiptera	Rhopalidae	Rhopalinae	Rhopalini	1	1	1	1	0.9141
FBHET316-12	Insecta	Hemiptera	unk	unk	unk	1	1	0.9526000000000001	0.9526000000000001	0.9526000000000001
EUBUG999-12	Insecta	Hemiptera	Pentatomidae	Pentatominae	unk	1	1	1	1	0.8349000000000001
EUBUG1002-12	Insecta	Hemiptera	Pentatomidae	Pentatominae	unk	1	1	1	1	0.8349000000000001
EUBUG1001-12	Insecta	Hemiptera	Pentatomidae	Pentatominae	unk	1	1	1	1	0.8423
FBHET323-12	Insecta	Hemiptera	unk	unk	unk	1	1	0.9701	0.9701	0.9701
FBHET1112-12	Insecta	Hemiptera	Rhyparochromidae	Rhyparochrominae	unk	1	1	1	1	0.9247000000000001
FBHET1127-12	Insecta	Hemiptera	Rhyparochromidae	Rhyparochrominae	unk	1	1	0.8646000000000001	0.8646000000000001	0.7838999999999999
EUBUG997-12	Insecta	Hemiptera	unk	unk	unk	1	1	0.9909	0.9909	0.9909
GBMNE91036-22	Insecta	Hemiptera	unk	unk	unk	1	1	0.9417000000000001	0.9417000000000001	0.9417000000000001
BMAH003-16	Insecta	Diptera	Pediciidae	Ulinae	dummy_Ulinae	1	0.9502	0.9502	0.9490000000000001	0.9490000000000001
EUBUG695-11	Insecta	Hemiptera	Miridae	Bryocorinae	unk	1	1	1	1	0.7319
EUBUG710-11	Insecta	Hemiptera	Miridae	Bryocorinae	unk	1	1	0.9158000000000001	0.5722	0.4529
EUBUG552-11	Insecta	Hemiptera	Miridae	unk	unk	1	1	1	0.7755	0.7755
EUBUG1173-12	Insecta	Hemiptera	Miridae	unk	unk	1	1	1	0.6306	0.6306
EUBUG871-12	Insecta	Hemiptera	Miridae	Phylinae	Phylini	1	1	1	1	0.5838
EUBUG255-11	Insecta	Hemiptera	Miridae	Phylinae	unk	1	1	1	0.9886	0.6168
FBHET821-12	Insecta	Hemiptera	Miridae	Phylinae	unk	1	1	1	0.9998	0.7908999999999999
EUBUG557-11	Insecta	Hemiptera	Miridae	Phylinae	unk	1	1	1	1	0.5626000000000001
EUBUG1215-12	Insecta	Hemiptera	Miridae	unk	unk	1	1	1	0.6306	0.6306
FBHET605-12	Insecta	Hemiptera	Miridae	Mirinae	Mirini	1	1	1	0.9993	0.9397000000000001
EUBUG1176-12	Insecta	Hemiptera	Miridae	unk	unk	1	1	1	0.6306	0.6306
EUBUG448-11	Insecta	Hemiptera	Miridae	unk	unk	1	1	1	0.6422	0.6422
EUBUG985-12	Insecta	Hemiptera	Miridae	unk	unk	1	1	1	0.6568	0.6568
FBHET378-12	Insecta	Hemiptera	Miridae	Mirinae	Mirini	1	1	1	0.9999	0.9536000000000001
FBHET118-11	Insecta	Hemiptera	unk	unk	unk	1	1	0.7665	0.7665	0.7665
FBHET346-12	Insecta	Hemiptera	Lygaeidae	unk	unk	1	1	1	0.7457	0.7457
FBHET1500-12	Insecta	Hemiptera	Lygaeidae	unk	unk	1	1	1	0.6808	0.6808
FBHET342-12	Insecta	Hemiptera	Lygaeidae	Orsillinae	unk	1	1	1	0.8644000000000001	0.8606000000000001
FBHET349-12	Insecta	Hemiptera	Rhyparochromidae	Rhyparochrominae	unk	1	1	0.5574	0.5574	0.40980000000000005
FBHET1135-12	Insecta	Hemiptera	Rhyparochromidae	Rhyparochrominae	Gonianotini	1	1	1	1	0.9987
GMGMT1375-20	Insecta	Hemiptera	Anthocoridae	dummy_Anthocoridae	Oriini	1	1	1	1	0.7899999999999999
GBA4018-09	Insecta	Psocodea	unk	unk	unk	1	0.9984999999999999	0.9984999999999999	0.9984999999999999	0.9984999999999999
GMGMM1440-14	Insecta	Hemiptera	Cicadellidae	Deltocephalinae	Athysanini	1	1	1	1	0.7242999999999999
EUBUG603-11	Insecta	Hemiptera	Tingidae	Tinginae	Tingini	1	1	0.6753999999999999	0.6753999999999999	0.6753999999999999
FBAQU1280-12	Insecta	Hemiptera	Gerridae	Gerrinae	Gerrini	1	1	0.5844999999999999	0.5844999999999999	0.5844999999999999
BCEAB330-16	Insecta	Hemiptera	Corixidae	Corixinae	unk	1	1	1	0.8225	0.8066000000000001
GMGMQ4626-18	Insecta	Hymenoptera	unk	unk	unk	1	1	1	1	1
GMGMJ418-14	Insecta	Trichoptera	Hydroptilidae	unk	unk	1	0.9716	0.9716	0.7229	0.7229
GMGMK1243-14	Insecta	Lepidoptera	Micropterigidae	dummy_Micropterigidae	dummy_Micropterigidae	1	0.6830999999999999	0.47450000000000003	0.47450000000000003	0.47450000000000003
BCHYM17121-18	Insecta	Hymenoptera	Diapriidae	Belytinae	Cinetini	1	1	0.519	0.519	0.519
BCHYM10780-15	Insecta	Hymenoptera	unk	unk	unk	1	1	0.885	0.885	0.885
GBHYG1491-23	Insecta	Hymenoptera	Psenidae	dummy_Psenidae	dummy_Psenidae	1	1	0.9996	0.9996	0.9996
GMGMA675-14	Insecta	Hymenoptera	Psenidae	dummy_Psenidae	dummy_Psenidae	1	1	0.8131	0.8131	0.8131
FBACB619-11	Insecta	Hymenoptera	Vespidae	unk	unk	1	1	0.9506000000000001	0.8036000000000001	0.8036000000000001
FBACA200-10	Insecta	Hymenoptera	Vespidae	Eumeninae	dummy_Eumeninae	1	1	1	0.9983	0.9983
FBACA257-10	Insecta	Hymenoptera	Vespidae	unk	unk	1	1	1	0.7152	0.7152
FBACA229-10	Insecta	Hymenoptera	Vespidae	Eumeninae	dummy_Eumeninae	1	1	1	0.9508000000000001	0.9508000000000001
FBACB603-11	Insecta	Hymenoptera	Vespidae	unk	unk	1	1	0.9323	0.6894999999999999	0.6894999999999999
FBACA375-10	Insecta	Hymenoptera	Vespidae	Vespinae	dummy_Vespinae	1	1	1	0.9994	0.9994
GBACU1450-12	Insecta	Hymenoptera	Vespidae	unk	unk	1	1	1	0.5675	0.5675
FBACA296-10	Insecta	Hymenoptera	Vespidae	Eumeninae	dummy_Eumeninae	1	1	1	0.7910999999999999	0.7910999999999999
FBACA373-10	Insecta	Hymenoptera	Vespidae	Vespinae	dummy_Vespinae	1	1	1	0.9994	0.9994
GBACU3747-13	Insecta	Hymenoptera	Vespidae	unk	unk	1	1	0.7958	0.625	0.625
FBACA071-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	Crabronini	1	1	1	0.8693000000000001	0.8693000000000001
FBACA044-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	Crabronini	1	1	1	0.9984999999999999	0.9984999999999999
GBACU2774-13	Insecta	Hymenoptera	Crabronidae	Crabroninae	Crabronini	1	1	1	0.9984999999999999	0.9984999999999999
FBACA132-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	Crabronini	1	1	1	0.9984999999999999	0.9984999999999999
GBACU1639-12	Insecta	Hymenoptera	Crabronidae	Crabroninae	Crabronini	1	1	1	0.9626	0.9626
BCHYM10957-15	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	Larrini	1	1	1	1	0.8092
BCHYM12219-15	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	Larrini	1	1	1	1	0.8747000000000001
GBMIX3325-17	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	Larrini	1	1	1	1	0.7126
FBACB108-11	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	unk	1	1	1	1	0.9027000000000001
BCHYM10947-15	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	Larrini	1	1	1	1	0.9672999999999999
BCHYM407-13	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	Larrini	1	1	1	1	0.5918
BCHYM3818-14	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	Trypoxylini	1	1	1	1	0.7424
BCHYM10803-15	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	unk	1	1	1	1	0.9957
BCHYM6434-15	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	unk	1	1	1	1	1
BCHYM6285-15	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	Oxybelini	1	1	1	1	0.7391
BCHYM6835-15	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	Oxybelini	1	1	1	1	0.5717000000000001
GBACU146-12	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	unk	1	1	1	1	1
GBGST087-13	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	Miscophini	1	1	1	1	0.8783000000000001
GBCHA982-13	Insecta	Hymenoptera	Crabronidae	Crabroninae	Crabronini	1	1	1	0.7383	0.7383
GBACU2896-13	Insecta	Hymenoptera	Crabronidae	Crabroninae	Crabronini	1	1	1	0.9984999999999999	0.9984999999999999
GMGME380-14	Insecta	Hymenoptera	Braconidae	Alysiinae	Dacnusini	1	1	1	0.5001	0.5001
GMGMP2982-18	Insecta	Hymenoptera	Braconidae	unk	unk	1	1	1	0.6436000000000001	0.6436000000000001
GMGMU4436-20	Insecta	Hymenoptera	Braconidae	unk	unk	1	1	1	0.534	0.534
GBMIX507-14	Insecta	Hymenoptera	Braconidae	unk	unk	1	1	1	0.6214	0.6214
GMGMQ698-18	Insecta	Hymenoptera	Braconidae	Braconinae	Braconini	1	1	1	0.6546000000000001	0.6546000000000001
GMGMC874-14	Insecta	Hymenoptera	Braconidae	unk	unk	1	1	0.9776	0.9776	0.9776
AMTPA861-15	Insecta	Hymenoptera	Braconidae	unk	unk	1	1	1	0.6793999999999999	0.6793999999999999
GMGMP5797-18	Insecta	Hymenoptera	Braconidae	unk	unk	1	1	0.9787	0.9787	0.9787
GMGMP4226-18	Insecta	Hymenoptera	Braconidae	Aphidiinae	Aphidiini	1	1	1	0.6983999999999999	0.6983999999999999
GMGMP5564-18	Insecta	Hymenoptera	Braconidae	unk	unk	1	1	1	0.6154999999999999	0.6154999999999999
ASQSP977-10	Insecta	Hymenoptera	Braconidae	unk	unk	1	1	1	0.9926	0.9926
GMGMP4748-18	Insecta	Hymenoptera	Braconidae	unk	unk	1	1	1	0.9954999999999999	0.9954999999999999
GMGRD1015-13	Insecta	Hymenoptera	Braconidae	unk	unk	1	1	1	0.6458	0.6458
GMGMU4784-20	Insecta	Hymenoptera	unk	unk	unk	1	1	0.5989	0.5989	0.5989
GBDTA1767-21	Insecta	Hymenoptera	Braconidae	unk	unk	1	1	1	0.6153	0.6153
GMGRE3490-13	Insecta	Hymenoptera	Braconidae	unk	unk	1	1	1	0.5344	0.5344
GBDTA623-21	Insecta	Hymenoptera	Braconidae	unk	unk	1	1	1	0.6404	0.6404
GBDTA1199-21	Insecta	Hymenoptera	Braconidae	Microgastrinae	dummy_Microgastrinae	1	1	1	0.6859	0.6859
GMGMQ4008-18	Insecta	Hymenoptera	unk	unk	unk	1	1	0.8213	0.8213	0.8213
GBDTA1145-21	Insecta	Hymenoptera	Braconidae	unk	unk	1	1	1	0.5921	0.5921
GMGMV3768-20	Insecta	Hymenoptera	unk	unk	unk	1	1	0.896	0.896	0.896
GMGMC451-14	Insecta	Hymenoptera	unk	unk	unk	1	1	0.9691	0.9691	0.9691
GMGMU1820-20	Insecta	Hymenoptera	unk	unk	unk	1	1	0.977	0.977	0.977
GMGRE3534-13	Insecta	Hymenoptera	Braconidae	unk	unk	1	1	0.6228	0.4988	0.4988
AMTPB1422-15	Insecta	Diptera	Keroplatidae	unk	unk	1	0.5790000000000001	0.5790000000000001	0.43460000000000004	0.43460000000000004
GMGMU1652-20	Insecta	Hymenoptera	unk	unk	unk	1	1	0.5989	0.5989	0.5989
GMGMU4763-20	Insecta	Hymenoptera	unk	unk	unk	1	1	1	1	1
BCHYM1422-13	Insecta	Hymenoptera	unk	unk	unk	1	1	0.8858	0.8858	0.8858
BCHYM2951-14	Insecta	Hymenoptera	unk	unk	unk	1	1	0.7778	0.7778	0.7778
GBMWH103-15	Insecta	Trichoptera	Hydroptilidae	unk	unk	1	0.9089	0.9089	0.7167	0.7167
BCHYM4929-14	Insecta	Hymenoptera	unk	unk	unk	1	1	0.5689000000000001	0.5689000000000001	0.5689000000000001
GMGMU2031-20	Insecta	Hymenoptera	unk	unk	unk	1	1	0.9145	0.9145	0.9145
GBMWH104-15	Insecta	Trichoptera	Hydroptilidae	unk	unk	1	0.9218000000000001	0.8560000000000001	0.7068	0.7068
GMGMD1172-14	Insecta	Hymenoptera	unk	unk	unk	1	1	0.9477000000000001	0.9477000000000001	0.9477000000000001
FBCOD573-11	Insecta	Coleoptera	unk	unk	unk	1	1	0.3176	0.3176	0.3176
FBACA457-10	Insecta	Hymenoptera	Sphecidae	Ammophilinae	dummy_Ammophilinae	1	1	0.6869999999999999	0.6869999999999999	0.6869999999999999
GMGMU4418-20	Insecta	Hymenoptera	unk	unk	unk	1	1	0.977	0.977	0.977
FBACB077-11	Insecta	Hymenoptera	unk	unk	unk	1	1	0.5621	0.5621	0.5621
GBMWH036-15	Insecta	Trichoptera	Hydroptilidae	unk	unk	1	0.9089	0.9089	0.7167	0.7167
BCHYM5092-14	Insecta	Hymenoptera	unk	unk	unk	1	1	0.9135	0.9135	0.9135
BCHYM5155-14	Insecta	Hymenoptera	Pemphredonidae	unk	unk	1	1	0.6047	0.40240000000000004	0.40240000000000004
GBMND77311-21	Insecta	Hymenoptera	unk	unk	unk	1	1	0.6432	0.6432	0.6432
GBACU856-12	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Pemphredonini	1	1	1	1	0.6901999999999999
GBACU369-12	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	unk	1	1	1	0.9627	0.6804999999999999
GMGMA677-14	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	unk	1	1	1	0.9999	0.7633
BCHYM9394-15	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Pemphredonini	1	1	1	0.9983	0.6022
FBACA550-10	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	unk	1	1	1	0.9956	0.7323
FBACA090-10	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	unk	1	1	1	0.9957	0.5991
FBACA109-10	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Pemphredonini	1	1	1	1	0.8059000000000001
BCHYM9393-15	Insecta	Hymenoptera	unk	unk	unk	1	1	0.984	0.984	0.984
BCHYM1239-13	Insecta	Hymenoptera	Pemphredonidae	unk	unk	1	1	0.7579	0.6367	0.6367
BCHYM10850-15	Insecta	Hymenoptera	Philanthidae	Philanthinae	unk	1	1	1	1	0.6733999999999999
GBACU3383-13	Insecta	Hymenoptera	Philanthidae	Philanthinae	Philanthini	1	1	1	1	0.5304
GMGMP2028-18	Insecta	Trichoptera	Hydroptilidae	unk	unk	1	0.8682000000000001	0.8682000000000001	0.7824999999999999	0.7824999999999999
BCHYM11086-15	Insecta	Hymenoptera	Pemphredonidae	unk	unk	1	1	0.9272	0.6174999999999999	0.6174999999999999
GBMWS030-15	Insecta	Trichoptera	Hydroptilidae	unk	unk	1	0.6707	0.6707	0.5213	0.5213
GBACU215-12	Insecta	Hymenoptera	Astatidae	dummy_Astatidae	dummy_Astatidae	1	1	0.8037000000000001	0.8037000000000001	0.8037000000000001
GBACU1459-12	Insecta	Hymenoptera	unk	unk	unk	1	1	1	1	1
GBA14669-14	Arachnida	unk	unk	unk	unk	1	0.5473	0.5473	0.5473	0.5473
BCHYM5091-14	Insecta	Hymenoptera	unk	unk	unk	1	1	0.9135	0.9135	0.9135
FBAPC673-11	Insecta	Hymenoptera	Andrenidae	Andreninae	Andrenini	1	1	1	0.9996	0.9996
FBAPC303-10	Insecta	Hymenoptera	Andrenidae	Andreninae	Andrenini	1	1	1	0.9996	0.9996
FBAPB854-09	Insecta	Hymenoptera	Andrenidae	Andreninae	Andrenini	1	1	1	0.9078	0.9078
FBHAP990-09	Insecta	Hymenoptera	Andrenidae	Andreninae	Andrenini	1	1	1	0.8651000000000001	0.8651000000000001
FBAPC628-11	Insecta	Hymenoptera	Andrenidae	unk	unk	1	1	1	0.5722	0.5722
