ID	class	order	family	subfamily	tribe	genus	Prob_class	Prob_order	Prob_family	Prob_subfamily	Prob_tribe	Prob_genus
TBGMI155-21	Arachnida	Sarcoptiformes	Gustaviidae	dummy_Gustaviidae	dummy_Gustaviidae	Gustavia	1	1	0.9994999999999999	0.9994999999999999	0.9994999999999999	0.9994999999999999
GBMNC64779-20	Insecta	unk	unk	unk	unk	unk	1	0.7041999999999999	0.7041999999999999	0.7041999999999999	0.7041999999999999	0.7041999999999999
FBCOF346-12	Insecta	Coleoptera	Clambidae	Clambinae	dummy_Clambinae	Clambus	1	1	0.7820999999999999	0.7820999999999999	0.7820999999999999	0.7820999999999999
GCOL7460-16	Insecta	Coleoptera	Rhadalidae	Rhadalinae	Aplocnemini	Aplocnemus	1	1	0.73739999999999994	0.73739999999999994	0.73739999999999994	0.73739999999999994
FBCOC162-10	Insecta	Coleoptera	Thymalidae	Thymalinae	dummy_Thymalinae	Thymalus	1	1	0.9994999999999999	0.9994999999999999	0.9994999999999999	0.9994999999999999
GCOL10909-16	Insecta	Coleoptera	Attelabidae	Rhynchitinae	Byctiscini	Byctiscus	1	1	1	1	0.9997	0.9997
GCOL4305-16	Insecta	Coleoptera	Byrrhidae	Byrrhinae	dummy_Byrrhinae	Byrrhus	1	1	1	1	1	0.8660000000000001
GBCOE461-13	Insecta	Coleoptera	Histeridae	Abraeinae	Acritini	Acritus	1	1	1	1	0.5248	0.5248
FBCOC338-10	Insecta	Coleoptera	Histeridae	Histerinae	unk	unk	1	1	0.8513000000000001	0.8513000000000001	0.7149	0.7149
FBCOO110-13	Insecta	Coleoptera	Ptinidae	Ernobiinae	Ernobiini	Ernobius	1	1	1	1	0.6118	0.6118
FBCOK299-13	Insecta	Coleoptera	Elateridae	Agrypninae	Drilini	Drilus	1	1	1	1	0.9999	0.9999
GBCOG593-13	Insecta	Coleoptera	Elateridae	unk	unk	unk	1	1	1	0.6846	0.6846	0.6846
GCOL10826-16	Insecta	Coleoptera	Elateridae	Cardiophorinae	dummy_Cardiophorinae	Cardiophorus	1	1	1	0.9996	0.9996	0.9996
GBCOU1374-13	Insecta	Coleoptera	Cantharidae	Cantharinae	Cantharini	Rhagonycha	1	1	1	1	1	0.9991
GCOL12994-16	Insecta	Coleoptera	Tenebrionidae	Diaperinae	Myrmechixenini	Myrmechixenus	1	1	1	1	0.9997	0.9997
GCOL4041-16	Insecta	Coleoptera	unk	unk	unk	unk	1	1	0.561	0.561	0.561	0.561
FBCOB476-10	Insecta	Coleoptera	Buprestidae	Agrilinae	Agrilini	Agrilus	1	1	1	0.5379	0.5379	0.5379
FBCOC073-10	Insecta	Coleoptera	Buprestidae	Buprestinae	Buprestini	Buprestis	1	1	1	1	0.9998	0.9998
FBCOG1087-12	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	Aphodiini	Teuchestes	1	1	1	1	1	0.9828
FBCOE846-12	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Anomalini	unk	1	1	1	0.9554	0.9554	0.8024
GBMNE48120-22	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	Apion	1	1	1	1	1	0.56
FBCOP702-13	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	Protapion	1	1	1	1	1	0.8762000000000001
GBMNE48049-22	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	Catapion	1	1	1	1	1	0.883
FBCOD940-11	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	Cyanapion	1	1	1	1	1	0.999
GBCOF897-13	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	unk	1	1	1	1	1	0.6325
GBCOG059-13	Insecta	Coleoptera	Brentidae	Nanophyinae	Nanophyini	Nanophyes	1	1	1	0.9999	0.9999	0.9999
GBCOU2066-13	Insecta	Coleoptera	Curculionidae	Scolytinae	unk	unk	1	1	1	1	0.7268	0.7268
GCOL3028-16	Insecta	Coleoptera	Curculionidae	Scolytinae	Xyloterini	Trypodendron	1	1	1	1	0.9998	0.9998
FBCOD316-11	Insecta	Coleoptera	Curculionidae	Scolytinae	Xyleborini	unk	1	1	1	1	0.9904	0.8200000000000001
GBCOU1980-13	Insecta	Coleoptera	Curculionidae	Baridinae	unk	unk	1	1	1	0.9063	0.5174	0.5174
GBCOL452-12	Insecta	Coleoptera	Curculionidae	Hyperinae	Hyperini	Hypera	1	1	1	1	1	0.7997
FBCON045-13	Insecta	Coleoptera	Curculionidae	Curculioninae	Anthonomini	Anthonomus	1	1	1	1	1	0.8211
GBCOU1059-13	Insecta	Coleoptera	Curculionidae	Curculioninae	Rhamphini	Orchestes	1	1	1	1	1	0.9404
FBCOA311-10	Insecta	Coleoptera	Curculionidae	Curculioninae	Rhamphini	Rhynchaenus	1	1	1	1	1	0.9998
FBCOP663-13	Insecta	Coleoptera	Curculionidae	Curculioninae	Tychiini	Tychius	1	1	1	1	1	0.5023
FBCOP150-13	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	Ceutorhynchini	unk	1	1	1	1	1	0.6801999999999999
FBCOB101-10	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	Ceutorhynchini	Sirocalodes	1	1	1	1	1	0.9191
GCOL1436-16	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	Cnemogonini	Auleutes	1	1	1	1	0.9998	0.9998
FBCOQ229-13	Insecta	Coleoptera	Curculionidae	Entiminae	Brachyderini	Strophosoma	1	1	1	1	1	0.585
FBCOC669-10	Insecta	Coleoptera	Erotylidae	Erotylinae	Dacnini	Dacne	1	1	1	1	0.6121	0.6121
GCOL2423-16	Insecta	Coleoptera	Chrysomelidae	Cassidinae	Cassidini	Cassida	1	1	1	0.8382000000000001	0.8382000000000001	0.8382000000000001
FBCOJ002-12	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Chaetocnema	1	1	1	1	1	0.7484
FBCOP647-13	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Phyllotreta	1	1	1	1	1	0.9996
FBCOD1173-11	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Psylliodes	1	1	1	1	1	0.6623999999999999
FBCOA229-10	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	unk	1	1	1	1	1	0.5112
FBCON305-13	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Galerucini	unk	1	1	1	1	1	0.5039
FBCON247-13	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	dummy_Chrysomelinae	unk	1	1	1	1	1	0.8440000000000001
GBCOU1696-13	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	dummy_Chrysomelinae	Chrysolina	1	1	1	1	1	0.5544
GCOL10140-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	dummy_Chrysomelinae	Gonioctena	1	1	1	1	1	0.9996
GBCOU2519-13	Insecta	Coleoptera	Chrysomelidae	Cryptocephalinae	Cryptocephalini	Cryptocephalus	1	1	1	1	1	0.9994
GBCOU1659-13	Insecta	Coleoptera	Chrysomelidae	Criocerinae	dummy_Criocerinae	unk	1	1	1	1	1	0.7714
GBCOU1707-13	Insecta	Coleoptera	Melyridae	Malachiinae	Malachiini	unk	1	1	1	1	1	0.645
GBCOU1251-13	Insecta	Coleoptera	Melyridae	Malachiinae	Malachiini	Malachius	1	1	1	1	1	0.8745
GCOL10526-16	Insecta	Coleoptera	Melyridae	Malachiinae	Malachiini	unk	1	1	1	1	1	0.6079
FBCOD189-11	Insecta	Coleoptera	Carabidae	Scaritinae	Dyschiriini	Dyschirius	1	1	1	1	0.8098000000000001	0.8098000000000001
FBCOG1533-12	Insecta	Coleoptera	Carabidae	Nebriinae	Nebriini	Nebria	1	1	1	1	1	0.5743
GBMIN41211-14	Insecta	Coleoptera	Carabidae	Carabinae	Carabini	Carabus	1	1	1	1	0.9989	0.9989
FBCOK494-13	Insecta	Coleoptera	Carabidae	Trechinae	Bembidiini	Bembidion	1	1	1	1	1	0.6714999999999999
FBCOG1515-12	Insecta	Coleoptera	Carabidae	unk	unk	unk	1	1	1	0.52	0.52	0.52
FBCOB009-10	Insecta	Coleoptera	Carabidae	Harpalinae	unk	unk	1	1	1	1	0.5	0.5
FBCOP923-13	Insecta	Coleoptera	Carabidae	Harpalinae	Harpalini	unk	1	1	1	1	1	0.8821
GBCOF865-13	Insecta	Coleoptera	Carabidae	Harpalinae	Harpalini	Dicheirotrichus	1	1	1	1	1	0.9981
FBCOD147-11	Insecta	Coleoptera	Carabidae	Harpalinae	Platynini	Limodromus	1	1	1	1	1	0.8534
GCOL4742-16	Insecta	Coleoptera	Carabidae	Elaphrinae	Elaphrini	Elaphrus	1	1	1	1	1	0.608
GCOL3627-16	Insecta	Coleoptera	Dytiscidae	Agabinae	Agabini	Ilybius	1	1	1	1	1	0.915
GCOL1015-16	Insecta	Coleoptera	Dytiscidae	Hydroporinae	Hydroporini	Oreodytes	1	1	1	1	1	0.9993
GCOL12890-16	Insecta	Coleoptera	Eucinetidae	dummy_Eucinetidae	dummy_Eucinetidae	Eucinetus	1	1	1	1	1	0.9997
GBCOG641-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Aleocharini	Aleochara	1	1	1	1	0.7359	0.7359
GCOL4265-16	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Aleocharini	Aleochara	1	1	1	1	0.7359	0.7359
GMGRD2985-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Athetini	unk	1	1	1	1	0.9125	0.7585
GMGRD1557-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Homalotini	unk	1	1	1	1	1	0.7773
FBCOB882-10	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Thinobiini	unk	1	1	1	1	1	0.7328
FBCOJ017-12	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Thinobiini	Carpelimus	1	1	1	1	1	0.8766000000000002
GBCOD636-13	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Thinobiini	unk	1	1	1	1	1	0.5871999999999999
GCOL8165-16	Insecta	Coleoptera	Staphylinidae	Steninae	dummy_Steninae	Stenus	1	1	1	0.9997	0.9997	0.9997
GCOL9012-16	Insecta	Coleoptera	Staphylinidae	Steninae	dummy_Steninae	Stenus	1	1	1	0.9596000000000001	0.9596000000000001	0.9596000000000001
FBCOA163-10	Insecta	Coleoptera	Staphylinidae	Omaliinae	Anthophagini	Acidota	1	1	1	1	1	0.9989
GBCOU2545-13	Insecta	Coleoptera	Staphylinidae	Omaliinae	Anthophagini	unk	1	1	1	1	1	0.5
GBCOG724-13	Insecta	Coleoptera	Staphylinidae	Omaliinae	Coryphiini	Coryphium	1	1	1	1	1	0.9996
GCOL8075-16	Insecta	Coleoptera	Staphylinidae	Omaliinae	Omaliini	Omalium	1	1	1	1	1	0.9480000000000001
FBCOO791-13	Insecta	Coleoptera	Staphylinidae	Tachyporinae	Tachyporini	Tachyporus	1	1	1	1	1	0.8689000000000001
GCOL4191-16	Insecta	Coleoptera	Staphylinidae	Staphylininae	Staphylinini	Ocypus	1	1	1	1	1	0.9992
FBCOE1112-12	Insecta	Coleoptera	Staphylinidae	Paederinae	Lathrobiini	Rugilus	1	1	1	1	1	0.6492
FBCOE1115-12	Insecta	Coleoptera	Staphylinidae	Paederinae	Paederini	Ochthephilum	1	1	1	1	1	0.9998
GBCOC281-12	Insecta	Coleoptera	Staphylinidae	Pselaphinae	Trichonychini	unk	1	1	1	1	0.932	0.5434
FBCOK007-13	Insecta	Coleoptera	Attelabidae	Rhynchitinae	Byctiscini	Byctiscus	1	1	0.8342	0.8342	0.5765	0.5765
FBCOG1297-12	Insecta	Coleoptera	Geotrupidae	Geotrupinae	Geotrupini	Anoplotrupes	1	1	0.5479	0.5479	0.5479	0.5479
FBCOJ042-12	Insecta	Coleoptera	Ptiliidae	Ptiliinae	Ptiliini	unk	1	1	1	1	1	0.5624
GCOL13020-16	Insecta	Coleoptera	Ciidae	Ciinae	dummy_Ciinae	Cis	1	1	1	1	1	0.9987
FBCOA520-10	Insecta	Coleoptera	Ciidae	Ciinae	dummy_Ciinae	unk	1	1	1	1	1	0.5454
GBCOC275-12	Insecta	Coleoptera	Ciidae	Ciinae	dummy_Ciinae	Octotemnus	1	1	1	1	1	0.9834999999999999
GCOL448-16	Insecta	Coleoptera	Dermestidae	unk	unk	unk	1	1	1	0.6285	0.6285	0.6285
FBCOF772-12	Insecta	Coleoptera	Ptinidae	Eucradinae	Hedobiini	Ptinomorphus	1	1	1	0.9999	0.9999	0.9999
ULMCA013-19	Insecta	Coleoptera	Nitidulidae	Carpophilinae	dummy_Carpophilinae	Carpophilus	1	1	1	0.9997	0.9997	0.9997
GBCOU703-13	Insecta	Coleoptera	Nitidulidae	Nitidulinae	dummy_Nitidulinae	Cyllodes	1	1	1	1	1	0.9998
FBCOK022-13	Insecta	Coleoptera	Nitidulidae	Meligethinae	dummy_Meligethinae	unk	1	1	1	1	1	0.8570000000000001
ULMCA016-19	Insecta	Coleoptera	Nitidulidae	Cryptarchinae	dummy_Cryptarchinae	unk	1	1	1	1	1	0.5906
FBCOG588-12	Insecta	Coleoptera	Alexiidae	dummy_Alexiidae	dummy_Alexiidae	Sphaerosoma	1	1	0.98739999999999994	0.98739999999999994	0.98739999999999994	0.98739999999999994
FBCOA391-10	Insecta	Coleoptera	Latridiidae	Latridiinae	dummy_Latridiinae	unk	1	1	1	1	1	0.7326
FBCOF1085-12	Insecta	Coleoptera	Cerambycidae	Lepturinae	Lepturini	Leptura	1	1	1	1	1	0.6253
GBCOU2371-13	Insecta	Coleoptera	Cerambycidae	Lepturinae	Lepturini	Lepturobosca	1	1	1	1	1	0.9998
FBCOC290-10	Insecta	Coleoptera	Cerambycidae	Lepturinae	Rhagiini	unk	1	1	1	1	1	0.7921999999999999
FBCOO924-13	Insecta	Coleoptera	Cryptophagidae	Atomariinae	dummy_Atomariinae	Atomaria	1	1	1	1	1	0.9751
GCOL11347-16	Insecta	Coleoptera	Cryptophagidae	Cryptophaginae	dummy_Cryptophaginae	Antherophagus	1	1	1	1	1	0.9999
GCOL517-16	Insecta	Coleoptera	Cerambycidae	Lepturinae	Rhagiini	unk	1	1	1	1	1	0.7904999999999999
GBCOU2618-13	Insecta	Coleoptera	Scraptiidae	Anaspidinae	Anaspidini	Anaspis	1	1	0.7297	0.7297	0.7297	0.7297
FBCOA626-10	Insecta	Coleoptera	Monotomidae	unk	unk	unk	1	1	1	0.5657000000000001	0.5657000000000001	0.5657000000000001
GBCOB821-12	Insecta	Coleoptera	Silvanidae	Silvaninae	dummy_Silvaninae	Oryzaephilus	1	1	1	1	1	0.9998
GMGMP1822-18	Insecta	Hymenoptera	Braconidae	unk	unk	unk	1	1	1	0.7092999999999999	0.7092999999999999	0.7092999999999999
GBDTA770-21	Insecta	Hymenoptera	Braconidae	unk	unk	unk	1	1	1	0.7279	0.7279	0.7279
BCHYM7321-15	Insecta	Hymenoptera	Braconidae	Microgastrinae	dummy_Microgastrinae	Pholetesor	1	1	1	0.765	0.765	0.765
GBDTA1137-21	Insecta	Hymenoptera	Braconidae	Microgastrinae	dummy_Microgastrinae	Pholetesor	1	1	1	0.6166	0.6166	0.6166
BCHYM7495-15	Insecta	Hymenoptera	Braconidae	Microgastrinae	dummy_Microgastrinae	Pholetesor	1	1	1	0.6029	0.6029	0.6029
BCHYM7328-15	Insecta	Hymenoptera	Braconidae	Microgastrinae	dummy_Microgastrinae	Pholetesor	1	1	1	0.6756	0.6756	0.6756
GBDTA1800-21	Insecta	Hymenoptera	Braconidae	Microgastrinae	dummy_Microgastrinae	Pholetesor	1	1	1	0.65	0.65	0.65
GBDTA15999-21	Insecta	Hymenoptera	Braconidae	unk	unk	unk	1	1	1	0.5777000000000001	0.5777000000000001	0.5777000000000001
FBACA871-10	Insecta	Hymenoptera	Astatidae	dummy_Astatidae	dummy_Astatidae	Astata	1	1	1	1	1	0.9996
BCHYM10967-15	Insecta	Hymenoptera	Philanthidae	Philanthinae	unk	unk	1	1	0.9782	0.9782	0.619	0.619
SMNSH037-23	Insecta	Hymenoptera	unk	unk	unk	unk	1	1	1	1	1	1
GMGMR744-18	Insecta	Hymenoptera	unk	unk	unk	unk	1	0.9106000000000001	0.5729000000000001	0.5729000000000001	0.5729000000000001	0.5729000000000001
RDBA381-06	Insecta	Trichoptera	Hydroptilidae	Orthotrichiinae	dummy_Orthotrichiinae	unk	1	1	1	1	1	0.5005
GMGMP2905-18	Insecta	Trichoptera	Hydroptilidae	Orthotrichiinae	dummy_Orthotrichiinae	unk	1	1	1	1	1	0.5544
GMGMK1454-14	Insecta	Hymenoptera	Chrysididae	Chrysidinae	dummy_Chrysidinae	Holopyga	1	1	1	1	1	0.7384999999999999
FBAPC666-11	Insecta	Hymenoptera	Andrenidae	Andreninae	Andrenini	Andrena	1	1	1	0.9997	0.9997	0.9997
GBACU2359-13	Insecta	Hymenoptera	Andrenidae	Andreninae	Andrenini	Andrena	1	1	1	0.8711000000000001	0.8711000000000001	0.8711000000000001
GBACU1340-12	Insecta	Hymenoptera	Andrenidae	Andreninae	Andrenini	Andrena	1	1	1	0.909	0.909	0.909
GBACU1070-12	Insecta	Hymenoptera	Andrenidae	Andreninae	Andrenini	Andrena	1	1	1	0.9492	0.9492	0.9492
FBAPD511-11	Insecta	Hymenoptera	Andrenidae	Andreninae	Andrenini	Andrena	1	1	1	0.9997	0.9997	0.9997
BCHYM466-13	Insecta	Hymenoptera	Apidae	Apinae	unk	unk	1	1	1	1	0.5	0.5
GBACU3294-13	Insecta	Hymenoptera	Apidae	Apinae	unk	unk	1	1	1	1	0.5248	0.5248
GBACU3520-13	Insecta	Hymenoptera	Apidae	unk	unk	unk	1	1	0.7794	0.7794	0.7794	0.7794
FBAPC719-11	Insecta	Hymenoptera	Apidae	Apinae	Bombini	Bombus	1	1	1	1	0.8199000000000001	0.8199000000000001
FBAPD183-11	Insecta	Hymenoptera	Apidae	Nomadinae	Nomadini	Nomada	1	1	1	1	0.9994	0.9994
FBAPB223-09	Insecta	Hymenoptera	Apidae	Nomadinae	Nomadini	Nomada	1	1	1	1	0.9994	0.9994
FBAPD758-11	Insecta	Hymenoptera	Apidae	Nomadinae	Nomadini	Nomada	1	1	1	1	0.7569	0.7569
FBAPD199-11	Insecta	Hymenoptera	Apidae	Nomadinae	unk	unk	1	1	1	1	0.527	0.527
GBMIN78119-17	Insecta	Hymenoptera	Megachilidae	Megachilinae	Osmiini	unk	1	1	1	1	1	0.5022
BCHYM1496-13	Insecta	Hymenoptera	Megachilidae	Megachilinae	Osmiini	unk	1	1	1	1	1	0.5
FBAPD320-11	Insecta	Hymenoptera	Megachilidae	Megachilinae	Osmiini	unk	1	1	1	1	1	0.6393
GBCHA1068-13	Insecta	Hymenoptera	Megachilidae	Megachilinae	Osmiini	Osmia	1	1	1	1	1	0.8412000000000001
FBAPB631-09	Insecta	Hymenoptera	Megachilidae	Megachilinae	Megachilini	Megachile	1	1	1	1	1	0.9567000000000001
GBACU1288-12	Insecta	Hymenoptera	Halictidae	Halictinae	Halictini	Lasioglossum	1	1	1	1	1	0.5342
FBAPD148-11	Insecta	Hymenoptera	Halictidae	Halictinae	Halictini	Lasioglossum	1	1	1	1	1	0.5725
FBAPC1017-11	Insecta	Hymenoptera	Halictidae	Halictinae	Halictini	Lasioglossum	1	1	1	1	1	0.7722
FBAPB075-09	Insecta	Hymenoptera	Halictidae	Halictinae	Halictini	Sphecodes	1	1	1	0.9541000000000001	0.9541000000000001	0.7374999999999999
GBACU3256-13	Insecta	Hymenoptera	Halictidae	unk	unk	unk	1	1	1	0.8567000000000001	0.8567000000000001	0.8567000000000001
FBAPC508-11	Insecta	Hymenoptera	Colletidae	unk	unk	unk	1	1	0.9074	0.6629999999999999	0.6629999999999999	0.6629999999999999
BCHYM9366-15	Insecta	Hymenoptera	Philanthidae	Philanthinae	Cercerini	Cerceris	1	1	1	1	0.8885	0.8885
BCHYM4912-14	Insecta	Hymenoptera	Bembicidae	unk	unk	unk	1	1	0.5908	0.5092	0.5092	0.5092
GMGMW869-20	Insecta	Hymenoptera	Diapriidae	Belytinae	Cinetini	Aclista	1	1	0.7737	0.7737	0.7737	0.7737
FBSYM078-09	Insecta	Hymenoptera	Siricidae	Siricinae	dummy_Siricinae	unk	1	1	1	1	1	0.5033
GBMIX774-14	Insecta	Hymenoptera	Sphecidae	Ammophilinae	dummy_Ammophilinae	unk	1	1	0.5314	0.5314	0.5314	0.5314
BCHYM7747-15	Insecta	Hymenoptera	unk	unk	unk	unk	1	1	1	1	1	1
GMGMU2429-20	Insecta	Hymenoptera	Eulophidae	Entedoninae	dummy_Entedoninae	Chrysocharis	1	1	1	1	1	0.6994999999999999
BCHYM3055-14	Insecta	Hymenoptera	Eulophidae	unk	unk	unk	1	1	1	0.5745	0.5745	0.5745
GMGMV608-20	Insecta	Hymenoptera	unk	unk	unk	unk	1	1	0.6541	0.6541	0.6541	0.6541
BCHYM1193-13	Insecta	Hymenoptera	Pteromalidae	Pteromalinae	Pteromalini	unk	1	1	0.7738	0.7738	0.7738	0.7697
GMGMV4222-20	Insecta	Hymenoptera	unk	unk	unk	unk	1	1	1	1	1	1
FBACB1028-11	Insecta	Hymenoptera	Sphecidae	Ammophilinae	dummy_Ammophilinae	unk	1	1	0.9018	0.9018	0.9018	0.9018
FBACA465-10	Insecta	Hymenoptera	Sphecidae	Ammophilinae	dummy_Ammophilinae	unk	1	1	0.8787000000000001	0.8787000000000001	0.8787000000000001	0.7926
BCHYM10764-15	Insecta	Hymenoptera	Sphecidae	Ammophilinae	dummy_Ammophilinae	unk	1	1	0.9953	0.9953	0.9953	0.9510000000000001
FBACB1092-11	Insecta	Hymenoptera	unk	unk	unk	unk	1	1	0.8057000000000001	0.8057000000000001	0.8057000000000001	0.8057000000000001
FBACA151-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	Crabronini	Crabro	1	1	1	1	1	0.8124
GBACU1783-12	Insecta	Hymenoptera	Crabronidae	Crabroninae	Crabronini	unk	1	1	1	1	1	0.6575
FBACA905-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	Crabronini	Ectemnius	1	1	1	1	1	0.8821
GBCHA983-13	Insecta	Hymenoptera	Crabronidae	Crabroninae	Crabronini	unk	1	1	1	1	1	0.9609
GBACU3524-13	Insecta	Hymenoptera	Crabronidae	Crabroninae	Crabronini	unk	1	1	1	1	1	0.7748
GBMIX3352-17	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	Larrini	Tachysphex	1	1	1	1	0.768	0.768
GBACU1375-12	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	Larrini	Tachysphex	1	1	1	1	0.6482	0.6482
BCHYM9069-15	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	Larrini	Tachysphex	1	1	1	1	0.7646000000000001	0.7646000000000001
BCHYM10949-15	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	Larrini	Tachysphex	1	1	1	1	0.9105	0.9105
FBACA488-10	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	Trypoxylini	Trypoxylon	1	1	1	1	0.7637	0.7637
FBACB495-11	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	Miscophini	Miscophus	1	1	1	1	1	0.9410000000000001
FBACB106-11	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	Miscophini	unk	1	1	1	1	1	0.5163
GBACU3631-13	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	Oxybelini	Oxybelus	1	1	1	1	0.8204	0.8204
FBACA965-10	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	Oxybelini	Oxybelus	1	1	1	1	0.8282	0.8282
FBACB483-11	Insecta	Hymenoptera	Psenidae	dummy_Psenidae	dummy_Psenidae	Mimesa	1	1	1	1	1	0.9997
GBACU2765-13	Insecta	Hymenoptera	Psenidae	dummy_Psenidae	dummy_Psenidae	Psenulus	1	1	1	1	1	0.9317000000000001
GMGMK828-14	Insecta	Hymenoptera	Psenidae	dummy_Psenidae	dummy_Psenidae	Psenulus	1	1	1	1	1	0.8390000000000001
FBACA490-10	Insecta	Hymenoptera	Pemphredonidae	dummy_Pemphredonidae	dummy_Pemphredonidae	Stigmus	1	1	1	1	1	0.9824999999999999
GMGRG1130-13	Insecta	Hymenoptera	Braconidae	unk	unk	unk	1	1	1	0.9046000000000001	0.9046000000000001	0.9046000000000001
GBDTA10429-21	Insecta	Hymenoptera	unk	unk	unk	unk	1	1	0.7758	0.7758	0.7758	0.7758
GBAHF4603-19	Insecta	Hymenoptera	Formicidae	unk	unk	unk	1	1	1	0.881	0.881	0.881
FBACB020-11	Insecta	Hymenoptera	Bembicidae	unk	unk	unk	1	1	1	0.7911999999999999	0.7911999999999999	0.7911999999999999
GMGMU1681-20	Insecta	Hymenoptera	Dryinidae	Aphelopinae	dummy_Aphelopinae	Aphelopus	1	1	1	0.9570000000000001	0.9570000000000001	0.9570000000000001
GMGMQ4237-18	Insecta	Trichoptera	Hydroptilidae	Orthotrichiinae	dummy_Orthotrichiinae	unk	1	1	1	1	1	0.5113
GBACU3612-13	Insecta	Hymenoptera	Vespidae	Eumeninae	dummy_Eumeninae	Ancistrocerus	1	1	1	1	1	0.9993
GBACU269-12	Insecta	Hymenoptera	Vespidae	Eumeninae	dummy_Eumeninae	Eumenes	1	1	1	1	1	0.9002
BCHYM3856-14	Insecta	Hymenoptera	Vespidae	Eumeninae	dummy_Eumeninae	Eumenes	1	1	1	1	1	0.6669999999999999
FBACA377-10	Insecta	Hymenoptera	Vespidae	Vespinae	dummy_Vespinae	Vespula	1	1	1	1	1	0.9993
GMGMV2557-20	Insecta	Hymenoptera	Ichneumonidae	Cryptinae	Cryptini	Hoplocryptus	1	1	1	1	1	0.9996
BCHYM7727-15	Insecta	Hymenoptera	Ichneumonidae	Ichneumoninae	dummy_Ichneumoninae	unk	1	1	1	1	1	0.6311
GMGMO022-18	Insecta	Hymenoptera	Ichneumonidae	Phygadeuontinae	dummy_Phygadeuontinae	unk	1	1	1	1	1	0.8148000000000001
BCHYM7781-15	Insecta	Hymenoptera	Ichneumonidae	Orthocentrinae	dummy_Orthocentrinae	unk	1	1	1	1	1	0.7167
GMGMP554-18	Insecta	Hymenoptera	Ichneumonidae	unk	unk	unk	1	1	1	0.5	0.5	0.5
GMGMM1080-14	Insecta	Hymenoptera	Ichneumonidae	Campopleginae	dummy_Campopleginae	unk	1	1	1	1	1	0.6359
GMGMQ3649-18	Insecta	Hymenoptera	Ichneumonidae	Campopleginae	dummy_Campopleginae	Diadegma	1	1	1	1	1	0.7226
GMGMN486-14	Insecta	Hymenoptera	Ichneumonidae	Metopiinae	dummy_Metopiinae	unk	1	1	1	1	1	0.8507000000000001
GMGMQ2351-18	Insecta	Hymenoptera	Ichneumonidae	Banchinae	Atrophini	Lissonota	1	1	1	1	0.9992	0.9992
GMGMD1181-14	Insecta	Hymenoptera	Ichneumonidae	Diplazontinae	dummy_Diplazontinae	unk	1	1	1	1	1	0.9163
GMGRE1496-13	Insecta	Hymenoptera	Ichneumonidae	Tryphoninae	dummy_Tryphoninae	Polyblastus	1	1	1	1	1	0.8250000000000001
FBSYM472-10	Insecta	Hymenoptera	Pamphiliidae	Cephalciinae	dummy_Cephalciinae	Cephalcia	1	1	1	1	1	0.9337000000000001
BASYM468-11	Insecta	Hymenoptera	Pamphiliidae	Pamphiliinae	dummy_Pamphiliinae	Pamphilius	1	1	1	0.9994	0.9994	0.9994
FBSYB1571-12	Insecta	Hymenoptera	Argidae	Arginae	dummy_Arginae	Arge	1	1	1	0.6337	0.6337	0.6337
GMGMH880-14	Insecta	Hymenoptera	Argidae	Sterictiphorinae	dummy_Sterictiphorinae	unk	1	1	1	1	1	0.6368
