ID	class	order	family	subfamily	genus	species	Prob_class	Prob_order	Prob_family	Prob_subfamily	Prob_genus	Prob_species
FBCOJ848-13	Insecta	Coleoptera	Ptinidae	Ptininae	Niptus	Niptus_hololeucus	1	1	1	1	1	1
FBCOO110-13	Insecta	Coleoptera	Ptinidae	Ernobiinae	Ernobius	unk	1	1	1	1	1	0.9971
FBCOG525-12	Insecta	Coleoptera	Ptinidae	Ernobiinae	Ernobius	unk	1	1	1	1	1	0.9971
FBCON493-13	Insecta	Coleoptera	Bostrichidae	unk	unk	unk	1	1	1	0.5871	0.5871	0.5871
FBCOP229-13	Insecta	Coleoptera	Ptinidae	Ernobiinae	unk	unk	1	1	0.9649	0.8923	0.7374999999999999	0.7374999999999999
FBCOI224-12	Insecta	Coleoptera	Byrrhidae	Byrrhinae	Morychus	Morychus_aeneus	1	1	1	1	1	1
FBCOO451-13	Insecta	Coleoptera	Byrrhidae	Byrrhinae	Cytilus	Cytilus_auricomus	1	1	1	1	1	1
FBCOE1098-12	Insecta	Coleoptera	Byrrhidae	Byrrhinae	Cytilus	Cytilus_auricomus	1	1	1	1	1	1
FBCOI566-12	Insecta	Coleoptera	unk	unk	unk	unk	1	1	0.8554	0.8554	0.8554	0.8554
FBCON520-13	Insecta	Coleoptera	Cerambycidae	Cerambycinae	unk	unk	1	1	0.9603999999999999	0.9603999999999999	0.9521000000000001	0.9521000000000001
FBCOJ182-12	Insecta	Coleoptera	Elateridae	Negastriinae	unk	unk	1	1	1	0.635	0.5156000000000001	0.5156000000000001
FBCOO725-13	Insecta	Coleoptera	Elateridae	unk	unk	unk	1	1	0.9999	0.5851	0.5851	0.5851
FBCOO814-13	Insecta	Coleoptera	Elateridae	Cardiophorinae	Cardiophorus	unk	1	1	1	1	1	0.6189
FBCOK546-13	Insecta	Coleoptera	Elateridae	Elaterinae	Ampedus	unk	1	1	1	0.6273	0.6273	0.4436
FBCOI148-12	Insecta	Coleoptera	Elateridae	Lissominae	Drapetes	Drapetes_mordelloides	1	1	1	0.9999	0.9999	0.9999
FBCOK524-13	Insecta	Coleoptera	Elateridae	Dendrometrinae	unk	unk	1	1	1	0.7469	0.35409999999999997	0.35409999999999997
FBCON595-13	Insecta	Coleoptera	Elateridae	Elaterinae	unk	unk	1	1	0.9856	0.7079	0.5538000000000001	0.5538000000000001
FBCOK535-13	Insecta	Coleoptera	Elateridae	Agrypninae	unk	unk	1	1	1	0.9753999999999999	0.888	0.888
FBCOE888-12	Insecta	Coleoptera	unk	unk	unk	unk	1	1	0.4167	0.4167	0.4167	0.4167
FBCOJ181-12	Insecta	Coleoptera	Elateridae	Negastriinae	unk	unk	1	1	1	0.9315	0.8154	0.8154
FBCOE891-12	Insecta	Coleoptera	unk	unk	unk	unk	1	1	0.4027	0.4027	0.4027	0.4027
FBCOE893-12	Insecta	Coleoptera	unk	unk	unk	unk	1	1	0.4167	0.4167	0.4167	0.4167
FBCOH322-12	Insecta	Coleoptera	Elateridae	Dendrometrinae	Anostirus	Anostirus_castaneus	1	1	1	1	1	1
FBCOJ487-12	Insecta	Coleoptera	Elateridae	Dendrometrinae	Selatosomus	unk	1	1	1	1	0.9614999999999999	0.6809
FBCOF112-12	Insecta	Coleoptera	Elateridae	Elaterinae	unk	unk	1	1	1	0.9694999999999999	0.8540000000000001	0.8540000000000001
FBCON245-13	Insecta	Coleoptera	Elateridae	Dendrometrinae	Selatosomus	unk	1	1	1	1	0.6048	0.4046
FBCON153-13	Insecta	Coleoptera	Elateridae	Dendrometrinae	unk	unk	1	1	1	0.9474	0.6763999999999999	0.6763999999999999
FBCOO641-13	Insecta	Coleoptera	Elateridae	Elaterinae	Ampedus	unk	1	1	1	1	1	0.8945
FBCOO171-13	Insecta	Coleoptera	Elateridae	Elaterinae	Ampedus	unk	1	1	1	1	1	0.9818
FBCOE1012-12	Insecta	Coleoptera	Elateridae	Elaterinae	Ampedus	unk	1	1	1	1	1	0.804
FBCOF865-12	Insecta	Coleoptera	Elateridae	Elaterinae	Ampedus	unk	1	1	1	1	1	0.804
FBCOI600-12	Insecta	Coleoptera	Elateridae	Elaterinae	Ampedus	unk	1	1	1	1	1	0.804
FBCOH533-12	Insecta	Coleoptera	Elateridae	Elaterinae	Ampedus	Ampedus_erythrogonus	1	1	1	1	1	0.9996
FBCOP726-13	Insecta	Coleoptera	Heteroceridae	Heterocerinae	unk	unk	1	1	0.8623000000000001	0.8623000000000001	0.6309	0.6309
FBCOG852-12	Insecta	Coleoptera	Elmidae	Elminae	unk	unk	1	1	0.9869	0.9869	0.7204999999999999	0.7204999999999999
FBCOD965-11	Insecta	Coleoptera	Heteroceridae	Heterocerinae	unk	unk	1	1	0.6519	0.6519	0.5953999999999999	0.5953999999999999
FBCOK785-13	Insecta	Coleoptera	unk	unk	unk	unk	1	1	0.8496000000000001	0.8496000000000001	0.8496000000000001	0.8496000000000001
FBCOP623-13	Insecta	Coleoptera	Histeridae	Histerinae	Margarinotus	unk	1	1	1	1	1	1
FBCOQ063-13	Insecta	Coleoptera	Histeridae	Abraeinae	Plegaderus	unk	1	1	1	0.9999	0.8848	0.8475
FBCOO720-13	Insecta	Coleoptera	Histeridae	Abraeinae	Acritus	unk	1	1	1	1	1	0.8252
FBCON641-13	Insecta	Coleoptera	Histeridae	Abraeinae	Acritus	Acritus_minutus	1	1	1	1	1	1
FBCOO553-13	Insecta	Coleoptera	Histeridae	Saprininae	unk	unk	1	1	1	0.9994999999999999	0.9759	0.9759
FBCOO948-13	Insecta	Coleoptera	Histeridae	Saprininae	unk	unk	1	1	1	1	0.7822999999999999	0.7822999999999999
FBCOO846-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Gyrophaena	unk	1	1	1	1	0.7162	0.55
FBCON400-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Oxypoda	unk	1	1	1	1	1	0.8963
FBCON401-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Oxypoda	unk	1	1	1	1	1	0.8931
FBCOP546-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	unk	1	1	1	1	0.5281	0.5281
FBCON437-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Phloeopora	Phloeopora_testacea	1	1	1	1	1	0.9996
FBCON463-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	unk	1	1	1	1	0.8868	0.8868
FBCOO847-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Gyrophaena	unk	1	1	1	1	0.7162	0.55
FBCOK261-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	unk	1	1	1	1	0.616	0.616
FBCOO301-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Euryusa	Euryusa_castanoptera	1	1	1	1	1	1
FBCOK275-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Atheta	unk	1	1	1	1	0.5558000000000001	0.3113
FBCOE394-12	Insecta	Coleoptera	Staphylinidae	Omaliinae	unk	unk	1	1	1	0.5317000000000001	0.45740000000000003	0.45740000000000003
FBCON691-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	unk	1	1	1	1	0.7054999999999999	0.7054999999999999
FBCOG570-12	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	unk	1	1	1	1	0.8974	0.8974
FBCOE949-12	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	unk	1	1	1	1	0.4882	0.4882
FBCOI120-12	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	unk	1	1	1	1	0.5131	0.5131
FBCOO508-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	unk	1	1	1	0.5385	0.40700000000000003	0.40700000000000003
FBCOH465-12	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Atheta	unk	1	1	1	1	1	0.8545
FBCOE025-11	Insecta	Coleoptera	Staphylinidae	Staphylininae	Othius	unk	1	1	1	0.8007000000000001	0.7851999999999999	0.759
FBCON385-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Atheta	unk	1	1	1	1	0.5558000000000001	0.3113
FBCON940-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Atheta	Atheta_paracrassicornis	1	1	1	1	1	1
FBCOK276-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Atheta	Atheta_hypnorum	1	1	1	1	1	0.62
FBCON411-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Atheta	unk	1	1	1	1	1	1
FBCOK272-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Atheta	unk	1	1	1	1	1	1
FBCON452-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Atheta	unk	1	1	1	1	1	1
FBCON392-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Atheta	Atheta_atramentaria	1	1	1	1	1	1
FBCON874-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Atheta	Atheta_setigera	1	1	1	1	1	1
FBCON462-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Atheta	unk	1	1	1	1	0.9322	0.8495
FBCON444-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Atheta	Atheta_subtilis	1	1	1	1	1	1
FBCOK259-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Atheta	unk	1	1	1	1	0.6315	0.5638000000000001
FBCOP166-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Atheta	unk	1	1	1	1	1	0.7606
FBCON434-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Atheta	Atheta_amplicollis	1	1	1	1	1	0.9994
FBCOK283-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Atheta	Atheta_malleus	1	1	1	1	1	1
FBCOO459-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Atheta	unk	1	1	1	1	1	0.6883999999999999
FBCOO1020-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Atheta	Atheta_malleus	1	1	1	1	1	1
FBCOJ164-12	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Atheta	Atheta_malleus	1	1	1	1	1	1
FBCOK277-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Acrotona	unk	1	1	1	1	0.4466	0.4146
FBCON390-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Atheta	unk	1	1	1	1	1	1
FBCOK191-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Atheta	Atheta_vilis	1	1	1	1	1	1
FBCON460-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	unk	1	1	1	0.5385	0.40700000000000003	0.40700000000000003
FBCON471-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	unk	1	1	1	0.6667	0.49069999999999997	0.49069999999999997
FBCON383-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Atheta	unk	1	1	1	1	1	1
FBCON384-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Atheta	unk	1	1	1	1	1	1
FBCON886-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Atheta	Atheta_corvina	1	1	1	1	1	1
FBCOG255-12	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Atheta	Atheta_corvina	1	1	1	1	1	1
FBCOK270-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Atheta	Atheta_corvina	1	1	1	1	1	1
FBCOP211-13	Insecta	Coleoptera	Nitidulidae	Meligethinae	unk	unk	1	1	1	1	0.923	0.923
FBCOF917-12	Insecta	Coleoptera	Staphylinidae	unk	unk	unk	1	1	0.8797000000000001	0.3073	0.3073	0.3073
FBCON433-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Atheta	unk	1	1	1	1	1	0.9627
FBCOG933-12	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Acrotona	unk	1	1	1	1	0.8357000000000001	0.5547000000000001
FBCOK269-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Thinonoma	Thinonoma_atra	1	1	1	1	0.35219999999999996	0.35219999999999996
FBCOK263-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	unk	1	1	1	1	0.5352	0.5352
FBCOP760-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Atheta	Atheta_procera	1	1	1	1	1	1
FBCOK257-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	unk	1	1	1	1	0.5352	0.5352
FBCOG1034-12	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Atheta	Atheta_nigripes	1	1	1	1	1	1
FBCON891-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	unk	1	1	1	1	0.8139000000000001	0.8139000000000001
FBCOG978-12	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Amischa	Amischa_bifoveolata	1	1	1	1	1	0.5714
FBCOK258-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Atheta	unk	1	1	1	1	0.6315	0.5638000000000001
FBCOJ219-12	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	unk	1	1	1	1	1	1
FBCOO992-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	unk	1	1	1	1	0.9187000000000001	0.9187000000000001
FBCOG1287-12	Insecta	Coleoptera	Staphylinidae	Omaliinae	Eusphalerum	unk	1	1	1	1	0.9798	0.9798
FBCON419-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Acrotona	unk	1	1	1	1	1	0.9279000000000001
FBCON894-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Thinonoma	Thinonoma_atra	1	1	1	1	0.35219999999999996	0.35219999999999996
FBCON457-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Acrotona	unk	1	1	1	1	1	0.9314
FBCON468-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Acrotona	unk	1	1	1	1	1	0.9334
FBCON467-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Acrotona	unk	1	1	1	1	1	0.9314
FBCON880-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Placusa	unk	1	1	1	1	1	0.6823999999999999
FBCOP189-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Myllaena	unk	1	1	1	1	0.5179	0.5179
FBCOP190-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Myllaena	unk	1	1	1	1	0.5179	0.5179
FBCOI853-12	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Aleochara	Aleochara_bipustulata	1	1	1	1	1	1
FBCON173-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Aleochara	unk	1	1	1	1	1	0.9408000000000001
FBCON205-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Aleochara	unk	1	1	1	1	1	0.8318000000000001
FBCON174-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Aleochara	unk	1	1	1	1	1	0.933
FBCON458-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Aleochara	Aleochara_brevipennis	1	1	1	1	1	0.5179
FBCOK516-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Aleochara	unk	1	1	1	1	1	0.7868999999999999
FBCOK393-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	unk	1	1	1	1	0.8740000000000001	0.8740000000000001
FBCON475-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Oligota	Oligota_pusillima	1	1	1	1	1	0.9996
FBCON600-13	Insecta	Coleoptera	Staphylinidae	unk	unk	unk	1	1	1	0.4772	0.4772	0.4772
FBCOK431-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Ischnoglossa	Ischnoglossa_obscura	1	1	1	1	0.5059	0.5059
FBCON945-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Ischnoglossa	Ischnoglossa_obscura	1	1	1	1	0.5157	0.5157
FBCOP615-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Gyrophaena	unk	1	1	1	1	0.706	0.5405
FBCOP594-13	Insecta	Coleoptera	Staphylinidae	Omaliinae	unk	unk	1	1	1	0.9673999999999999	0.699	0.699
FBCOP452-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Gyrophaena	Gyrophaena_strictula	1	1	1	1	1	1
FBCOG1069-12	Insecta	Coleoptera	Staphylinidae	unk	unk	unk	1	1	1	0.9396000000000001	0.9396000000000001	0.9396000000000001
FBCOP470-13	Insecta	Coleoptera	Staphylinidae	Omaliinae	Omalium	unk	1	1	1	1	0.7013999999999999	0.6244999999999999
FBCOG997-12	Insecta	Coleoptera	Staphylinidae	Omaliinae	Omalium	unk	1	1	1	1	0.9522	0.5479
FBCOG996-12	Insecta	Coleoptera	Staphylinidae	Omaliinae	Omalium	unk	1	1	1	1	0.7991999999999999	0.6421
FBCOP492-13	Insecta	Coleoptera	Staphylinidae	Omaliinae	unk	unk	1	1	1	1	0.6277	0.6277
FBCOG893-12	Insecta	Coleoptera	Staphylinidae	Omaliinae	Eusphalerum	unk	1	1	1	1	0.9746	0.9744999999999999
FBCOG1200-12	Insecta	Coleoptera	Staphylinidae	Omaliinae	Eusphalerum	unk	1	1	1	1	1	1
FBCOG1199-12	Insecta	Coleoptera	Staphylinidae	Omaliinae	Eusphalerum	unk	1	1	1	1	1	1
FBCOJ448-12	Insecta	Coleoptera	Staphylinidae	Omaliinae	Eusphalerum	unk	1	1	1	1	0.9569000000000001	0.9569000000000001
FBCOJ449-12	Insecta	Coleoptera	Staphylinidae	Omaliinae	Eusphalerum	unk	1	1	1	1	0.9427000000000001	0.9427000000000001
FBCOD999-11	Insecta	Diptera	Chamaemyiidae	Chamaemyiinae	unk	unk	1	0.8397000000000001	0.8193	0.8193	0.699	0.699
FBCOG1201-12	Insecta	Coleoptera	Staphylinidae	Omaliinae	Eusphalerum	unk	1	1	1	1	0.9798	0.9798
FBCOG1285-12	Insecta	Coleoptera	Staphylinidae	Omaliinae	Eusphalerum	unk	1	1	1	1	1	0.9926
FBCOP595-13	Insecta	Coleoptera	Staphylinidae	Omaliinae	unk	unk	1	1	1	0.5317000000000001	0.45740000000000003	0.45740000000000003
FBCOF536-12	Insecta	Coleoptera	Staphylinidae	Omaliinae	Arpedium	Arpedium_quadrum	1	1	1	1	1	1
FBCOI685-12	Insecta	Coleoptera	Staphylinidae	Omaliinae	unk	unk	1	1	0.9777	0.6137	0.6117	0.6117
FBCOI027-12	Insecta	Coleoptera	Staphylinidae	Omaliinae	Dropephylla	Dropephylla_linearis	1	1	1	1	1	1
FBCOP606-13	Insecta	Coleoptera	Staphylinidae	Paederinae	Lathrobium	Lathrobium_rufipenne	1	1	1	1	1	0.9997
FBCOE416-12	Insecta	Coleoptera	Staphylinidae	Paederinae	Lathrobium	Lathrobium_rufipenne	1	1	1	1	1	0.9761
FBCOF715-12	Insecta	Coleoptera	Staphylinidae	Paederinae	Lathrobium	Lathrobium_geminum	1	1	1	1	1	1
FBCOG1186-12	Insecta	Coleoptera	Staphylinidae	Paederinae	Lathrobium	unk	1	1	1	1	1	0.7881999999999999
FBCOP180-13	Insecta	Coleoptera	Staphylinidae	Paederinae	Lathrobium	unk	1	1	1	1	1	0.9540000000000001
FBCOE626-12	Insecta	Coleoptera	Staphylinidae	Paederinae	Lathrobium	Lathrobium_quadratum	1	1	1	1	1	0.9157000000000001
FBCOE287-12	Insecta	Coleoptera	Staphylinidae	Paederinae	Lathrobium	Lathrobium_quadratum	1	1	1	1	1	0.9288000000000001
FBCOE1174-12	Insecta	Coleoptera	Staphylinidae	Paederinae	unk	unk	1	1	1	1	0.7577	0.7577
FBCOE1165-12	Insecta	Coleoptera	Staphylinidae	Paederinae	Rugilus	unk	1	1	1	1	0.9317000000000001	0.8652000000000001
FBCOK719-13	Insecta	Coleoptera	Staphylinidae	Paederinae	unk	unk	1	1	1	1	0.48560000000000003	0.48560000000000003
FBCON628-13	Insecta	Coleoptera	Staphylinidae	Staphylininae	Philonthus	unk	1	1	1	0.8903	0.46380000000000005	0.457
FBCOF306-12	Insecta	Coleoptera	Staphylinidae	Paederinae	Rugilus	Rugilus_erichsonii	1	1	1	1	1	0.9997
FBCOJ082-12	Insecta	Coleoptera	Staphylinidae	Paederinae	Rugilus	unk	1	1	1	1	1	1
FBCOI122-12	Insecta	Coleoptera	Staphylinidae	Paederinae	Rugilus	unk	1	1	1	1	1	1
FBCON563-13	Insecta	Coleoptera	Staphylinidae	Staphylininae	Philonthus	unk	1	1	1	0.8903	0.46380000000000005	0.457
FBCOE1115-12	Insecta	Coleoptera	Staphylinidae	Paederinae	Ochthephilum	Ochthephilum_collare	1	1	1	1	1	0.9996
FBNE128-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	unk	1	0.987	0.987	0.8638000000000001	0.4981	0.4981
FBCOI486-12	Insecta	Coleoptera	Staphylinidae	Staphylininae	Othius	unk	1	1	1	0.6232	0.6232	0.601
FBCOG238-12	Insecta	Coleoptera	Staphylinidae	Mycetoporinae	Mycetoporus	unk	1	1	1	1	0.8659000000000001	0.8607000000000001
FBCOO709-13	Insecta	Coleoptera	Staphylinidae	Mycetoporinae	Mycetoporus	unk	1	1	1	1	0.8659000000000001	0.8607000000000001
FBCOP495-13	Insecta	Coleoptera	Staphylinidae	Mycetoporinae	Mycetoporus	unk	1	1	1	1	1	0.9418000000000001
FBCOH510-12	Insecta	Coleoptera	Staphylinidae	Mycetoporinae	Mycetoporus	unk	1	1	1	1	0.8659000000000001	0.8607000000000001
FBCOP516-13	Insecta	Coleoptera	Staphylinidae	Mycetoporinae	Mycetoporus	unk	1	1	1	1	1	0.9418000000000001
FBCOP494-13	Insecta	Coleoptera	Staphylinidae	Mycetoporinae	Ischnosoma	Ischnosoma_splendidum	1	1	1	1	1	1
FBCOJ688-13	Insecta	Coleoptera	Staphylinidae	Mycetoporinae	Ischnosoma	Ischnosoma_splendidum	1	1	1	1	1	1
FBCOE871-12	Insecta	Coleoptera	Kateretidae	dummy_Kateretidae	unk	unk	1	1	1	1	0.9450000000000001	0.9450000000000001
FBCOO792-13	Insecta	Coleoptera	Staphylinidae	Tachyporinae	Tachyporus	Tachyporus_scitulus	1	1	1	1	1	0.9667
FBCOP573-13	Insecta	Coleoptera	Staphylinidae	Tachyporinae	Tachyporus	Tachyporus_scitulus	1	1	1	1	1	0.9667
FBCOO791-13	Insecta	Coleoptera	Staphylinidae	Tachyporinae	Tachyporus	Tachyporus_scitulus	1	1	1	1	1	0.9996
FBCOO223-13	Insecta	Coleoptera	Staphylinidae	Tachyporinae	Tachinus	unk	1	1	1	1	1	0.8645
FBCOO028-13	Insecta	Coleoptera	Staphylinidae	Tachyporinae	Tachinus	unk	1	1	1	1	1	0.8645
FBCOK429-13	Insecta	Coleoptera	Staphylinidae	Tachyporinae	Tachinus	unk	1	1	1	1	1	0.7902999999999999
FBCOO222-13	Insecta	Coleoptera	Staphylinidae	Tachyporinae	Tachinus	unk	1	1	1	1	1	0.8645
FBCON651-13	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Bledius	unk	1	1	1	1	1	0.7332
FBCON652-13	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Bledius	unk	1	1	1	1	1	0.7332
FBCOP713-13	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Bledius	unk	1	1	1	1	1	1
FBCOJ019-12	Insecta	Coleoptera	Staphylinidae	Oxytelinae	unk	unk	1	1	1	1	0.9335	0.9335
FBCOE1079-12	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Carpelimus	unk	1	1	1	1	0.9287000000000001	0.7249
FBCOD987-11	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Carpelimus	Carpelimus_rivularis	1	1	1	1	1	0.5219
FBCOJ017-12	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Carpelimus	Carpelimus_rivularis	1	1	1	1	1	0.5645
FBCOJ530-12	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Carpelimus	unk	1	1	1	1	1	0.8389000000000001
FBCOE1078-12	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Carpelimus	unk	1	1	1	1	1	0.5
FBCOG1089-12	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Platystethus	unk	1	1	1	1	0.9662	0.8619000000000001
FBCOG1063-12	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Platystethus	unk	1	1	1	1	0.9858	0.8752000000000001
FBCOK423-13	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Carpelimus	unk	1	1	1	1	0.7273999999999999	0.36369999999999997
FBCOP182-13	Insecta	Coleoptera	Staphylinidae	Oxytelinae	unk	unk	1	1	1	1	0.9426000000000001	0.9426000000000001
FBCOP185-13	Insecta	Coleoptera	Staphylinidae	Oxytelinae	unk	unk	1	1	1	1	0.9448000000000001	0.9448000000000001
FBCOP164-13	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Bledius	unk	1	1	1	1	0.9343	0.8253
FBCOG179-12	Insecta	Coleoptera	Staphylinidae	Scydmaeninae	Stenichnus	Stenichnus_collaris	1	1	1	1	1	1
FBCOH565-12	Insecta	Coleoptera	Staphylinidae	Scydmaeninae	Stenichnus	Stenichnus_collaris	1	1	1	1	1	1
FBCOG181-12	Insecta	Coleoptera	Staphylinidae	Scydmaeninae	Stenichnus	Stenichnus_bicolor	1	1	1	1	1	1
FBCOG492-12	Insecta	Coleoptera	Staphylinidae	Scydmaeninae	Neuraphes	Neuraphes_angulatus	1	1	1	1	1	1
FBCOG584-12	Insecta	Coleoptera	Ptiliidae	Ptiliinae	Ptenidium	unk	1	1	1	1	1	0.8150000000000001
FBCOP616-13	Insecta	Coleoptera	Staphylinidae	Proteininae	Megarthrus	unk	1	1	1	0.9889	0.9276000000000001	0.7464999999999999
FBCOO533-13	Insecta	Coleoptera	Staphylinidae	Proteininae	Megarthrus	unk	1	1	1	0.9291	0.9228000000000001	0.553
FBCOP617-13	Insecta	Coleoptera	Staphylinidae	Proteininae	Megarthrus	unk	1	1	1	0.7960999999999999	0.7081	0.5837
FBCOI730-12	Insecta	Coleoptera	Staphylinidae	Staphylininae	Philonthus	Philonthus_debilis	1	1	1	1	1	1
FBCOO117-13	Insecta	Coleoptera	Staphylinidae	Staphylininae	Philonthus	unk	1	1	1	1	1	1
FBCOO905-13	Insecta	Coleoptera	Staphylinidae	Staphylininae	Philonthus	unk	1	1	1	1	1	0.9944999999999999
FBCOI141-12	Insecta	Coleoptera	Staphylinidae	Staphylininae	Gabrius	Gabrius_appendiculatus	1	1	1	1	1	0.9313
FBCOE1206-12	Insecta	Coleoptera	Staphylinidae	Staphylininae	Leptacinus	unk	1	1	1	1	0.6059	0.5670000000000001
FBCOI840-12	Insecta	Coleoptera	Staphylinidae	Staphylininae	Gyrohypnus	Gyrohypnus_atratus	1	1	1	1	1	0.9997
FBCOO093-13	Insecta	Coleoptera	Staphylinidae	Staphylininae	unk	unk	1	1	0.962	0.962	0.8017000000000001	0.8017000000000001
FBCOP903-13	Insecta	Coleoptera	Staphylinidae	Staphylininae	Xantholinus	unk	1	1	1	1	1	0.7143999999999999
FBCOO999-13	Insecta	Coleoptera	Staphylinidae	Staphylininae	Ocypus	Ocypus_fuscatus	1	1	1	1	1	1
FBCON013-13	Insecta	Coleoptera	Staphylinidae	Staphylininae	Ocypus	unk	1	1	1	1	1	0.7976
FBCOO1001-13	Insecta	Coleoptera	Staphylinidae	Staphylininae	Tasgius	Tasgius_melanarius	1	1	1	1	1	1
FBCOO997-13	Insecta	Coleoptera	Staphylinidae	Staphylininae	Tasgius	Tasgius_melanarius	1	1	1	1	1	1
FBCOP904-13	Insecta	Coleoptera	Staphylinidae	Staphylininae	Ontholestes	unk	1	1	1	1	0.9998	0.8771000000000001
FBCOJ292-12	Insecta	Coleoptera	Staphylinidae	Proteininae	Megarthrus	unk	1	1	1	0.7988999999999999	0.71	0.5847
