ID	class	order	family	subfamily	genus	Prob_class	Prob_order	Prob_family	Prob_subfamily	Prob_genus
FBCOB742-10	Insecta	Coleoptera	Staphylinidae	Pselaphinae	Tyrus	1	1	1	1	0.9355
FBCOA502-10	Insecta	Coleoptera	Staphylinidae	Pselaphinae	unk	1	1	1	1	0.9529000000000001
FBCOD622-11	Insecta	Coleoptera	Staphylinidae	Scydmaeninae	Stenichnus	1	1	1	1	1
FBCOB408-10	Insecta	Coleoptera	Staphylinidae	Scydmaeninae	Stenichnus	1	1	1	1	1
FBCOB426-10	Insecta	Coleoptera	Staphylinidae	Scydmaeninae	Stenichnus	1	1	1	1	1
FBCOB448-10	Insecta	Coleoptera	Staphylinidae	Scydmaeninae	unk	1	1	1	1	0.5472
FBCOA179-10	Insecta	Coleoptera	Staphylinidae	Scydmaeninae	Euconnus	1	1	1	1	1
FBCOA910-10	Insecta	Coleoptera	Staphylinidae	Scydmaeninae	Euconnus	1	1	1	1	1
FBCOA911-10	Insecta	Coleoptera	Staphylinidae	Scydmaeninae	unk	1	1	1	1	0.8237000000000001
FBCOD763-11	Insecta	Coleoptera	Staphylinidae	Scydmaeninae	Neuraphes	1	1	1	1	1
FBCOB723-10	Insecta	Coleoptera	Staphylinidae	Scydmaeninae	unk	1	1	1	1	0.8035
FBCOD620-11	Insecta	Coleoptera	Ptiliidae	Ptiliinae	Acrotrichis	1	1	1	1	1
FBCOA690-10	Insecta	Coleoptera	Ptiliidae	Ptiliinae	unk	1	1	1	1	0.6296
FBCOB692-10	Insecta	Coleoptera	Ptiliidae	Ptiliinae	unk	1	1	1	1	0.6104999999999999
FBCOB809-10	Insecta	Coleoptera	Ptiliidae	Ptiliinae	Ptilium	1	1	1	1	0.9121
FBCOA825-10	Insecta	Coleoptera	Ptiliidae	Ptiliinae	unk	1	1	1	1	0.6468
FBCOA688-10	Insecta	Coleoptera	Ptiliidae	Ptiliinae	Ptenidium	1	1	1	1	1
CSP030-09	Insecta	Coleoptera	Chrysomelidae	Bruchinae	unk	1	1	0.9822	0.5999	0.5486000000000001
FBCOD947-11	Insecta	Coleoptera	Scirtidae	Scirtinae	Contacyphon	1	1	1	1	0.9839
FBAQU222-09	Insecta	Coleoptera	Scirtidae	Scirtinae	Contacyphon	1	1	1	1	1
FBAQU084-09	Insecta	Coleoptera	Scirtidae	Scirtinae	Contacyphon	1	1	1	1	1
FBCOC789-10	Insecta	Coleoptera	Scirtidae	Scirtinae	Contacyphon	1	1	1	1	0.9839
FBCOC451-10	Insecta	Coleoptera	Scirtidae	Scirtinae	Contacyphon	1	1	1	1	1
FBCOC450-10	Insecta	Coleoptera	Scirtidae	Scirtinae	Contacyphon	1	1	1	1	1
FBAQU223-09	Insecta	Coleoptera	Scirtidae	Scirtinae	Contacyphon	1	1	1	1	1
FBCOD117-11	Insecta	Coleoptera	Carabidae	Harpalinae	Calathus	1	1	1	1	1
FBCOD134-11	Insecta	Coleoptera	Carabidae	Nebriinae	unk	1	1	1	1	1
FBCOD172-11	Insecta	Coleoptera	Carabidae	Harpalinae	Calathus	1	1	1	1	1
FBCOC902-10	Insecta	Coleoptera	Carabidae	Harpalinae	Calathus	1	1	1	1	1
FBAQU941-10	Insecta	Coleoptera	Carabidae	unk	unk	1	1	1	0.6952999999999999	0.6952999999999999
FBAQU940-10	Insecta	Coleoptera	Carabidae	unk	unk	1	1	1	0.6952999999999999	0.6952999999999999
FBCOA422-10	Insecta	Coleoptera	Carabidae	Harpalinae	Stenolophus	1	1	1	1	0.6435
FBCOC670-10	Insecta	Coleoptera	Carabidae	Harpalinae	unk	1	1	1	0.9017000000000001	0.8804
FBCOD130-11	Insecta	Coleoptera	Carabidae	Harpalinae	Pterostichus	1	1	1	1	0.9823999999999999
FBCOD074-11	Insecta	Coleoptera	Carabidae	Harpalinae	Pterostichus	1	1	1	1	1
EUCAR1677-16	Insecta	Coleoptera	Carabidae	Harpalinae	Pterostichus	1	1	1	1	1
FBCOD131-11	Insecta	Coleoptera	Carabidae	Harpalinae	Pterostichus	1	1	1	1	0.9823999999999999
EUCAR1678-16	Insecta	Coleoptera	Carabidae	Harpalinae	Pterostichus	1	1	1	1	1
EUCAR1666-16	Insecta	Coleoptera	Carabidae	Harpalinae	Pterostichus	1	1	1	1	1
FBCOC786-10	Insecta	Coleoptera	Carabidae	Harpalinae	Dromius	1	1	1	1	1
FBCOC787-10	Insecta	Coleoptera	Carabidae	Harpalinae	Dromius	1	1	1	1	1
FBCOD1059-11	Insecta	Coleoptera	Carabidae	Harpalinae	Cymindis	1	1	1	1	1
FBCOD123-11	Insecta	Coleoptera	Carabidae	Harpalinae	Dicheirotrichus	1	1	1	1	1
FBCOD122-11	Insecta	Coleoptera	Carabidae	Harpalinae	Dicheirotrichus	1	1	1	1	1
FBCOB770-10	Insecta	Coleoptera	Carabidae	Harpalinae	Amara	1	1	1	1	1
FBCOB587-10	Insecta	Coleoptera	Carabidae	Harpalinae	Amara	1	1	1	1	1
FBCOD142-11	Insecta	Coleoptera	Carabidae	Harpalinae	Amara	1	1	1	1	1
FBCOD072-11	Insecta	Coleoptera	Carabidae	Harpalinae	Amara	1	1	1	1	1
FBCOD141-11	Insecta	Coleoptera	Carabidae	Harpalinae	Amara	1	1	1	1	1
EUCAR1338-15	Insecta	Coleoptera	Carabidae	Harpalinae	Amara	1	1	1	1	1
EUCAR1337-15	Insecta	Coleoptera	Carabidae	Harpalinae	Amara	1	1	1	1	1
EUCAR1339-15	Insecta	Coleoptera	Carabidae	Harpalinae	Amara	1	1	1	1	1
EUCAR860-11	Insecta	Coleoptera	Carabidae	Harpalinae	Amara	1	1	1	1	1
EUCAR861-11	Insecta	Coleoptera	Carabidae	Harpalinae	Amara	1	1	1	1	1
EUCAR859-11	Insecta	Coleoptera	Carabidae	Harpalinae	Amara	1	1	1	1	1
FBCOD146-11	Insecta	Coleoptera	Carabidae	Harpalinae	Agonum	1	1	1	1	1
FBCOC486-10	Insecta	Coleoptera	Carabidae	Harpalinae	unk	1	1	1	0.8756000000000002	0.8678000000000001
FBCOD147-11	Insecta	Coleoptera	Carabidae	Harpalinae	Limodromus	1	1	1	1	1
FBCOB818-10	Insecta	Coleoptera	Carabidae	Harpalinae	Acupalpus	1	1	1	1	1
FBCOD164-11	Insecta	Coleoptera	Carabidae	Harpalinae	Acupalpus	1	1	1	1	1
FBCOD179-11	Insecta	Coleoptera	Carabidae	Nebriinae	unk	1	1	1	1	1
FBAQU970-10	Insecta	Coleoptera	Carabidae	unk	unk	1	1	0.6993999999999999	0.3234	0.3234
FBCOD175-11	Insecta	Coleoptera	Carabidae	Harpalinae	Harpalus	1	1	1	1	1
FBCOB289-10	Insecta	Coleoptera	Carabidae	Harpalinae	Harpalus	1	1	1	1	1
FBCOD176-11	Insecta	Coleoptera	Carabidae	Harpalinae	Harpalus	1	1	1	1	1
FBCOD1065-11	Insecta	Coleoptera	Carabidae	Harpalinae	Harpalus	1	1	1	1	1
FBCOD514-11	Insecta	Coleoptera	Carabidae	Harpalinae	unk	1	1	1	1	0.5714
FBCOD1053-11	Insecta	Coleoptera	Carabidae	Harpalinae	unk	1	1	1	1	0.8812
FBCOD108-11	Insecta	Coleoptera	Carabidae	Harpalinae	unk	1	1	1	0.977	0.6704999999999999
FBCOD215-11	Insecta	Coleoptera	Carabidae	Trechinae	unk	1	1	0.6561	0.3932	0.3581
FBCOB890-10	Insecta	Coleoptera	Carabidae	Scaritinae	Dyschirius	1	1	1	1	1
FBCOC782-10	Insecta	Coleoptera	Carabidae	Scaritinae	Dyschirius	1	1	1	1	1
FBCOD153-11	Insecta	Coleoptera	Carabidae	Scaritinae	Dyschirius	1	1	1	1	1
FBCOC783-10	Insecta	Coleoptera	Carabidae	Scaritinae	Dyschirius	1	1	1	1	1
EUCAR361-10	Insecta	Coleoptera	Carabidae	Trechinae	Bembidion	1	1	1	1	1
FBCOC804-10	Insecta	Coleoptera	Carabidae	Trechinae	Bembidion	1	1	1	1	1
EUCAR362-10	Insecta	Coleoptera	Carabidae	Trechinae	Bembidion	1	1	1	1	1
FBCOD023-11	Insecta	Coleoptera	Carabidae	Trechinae	Bembidion	1	1	1	1	1
FBCOC131-10	Insecta	Coleoptera	Carabidae	Trechinae	Bembidion	1	1	1	1	1
FBCOC185-10	Insecta	Coleoptera	Carabidae	Trechinae	Bembidion	1	1	1	1	1
FBCOD714-11	Insecta	Coleoptera	Carabidae	Trechinae	Bembidion	1	1	1	1	1
FBCOD715-11	Insecta	Coleoptera	Carabidae	Trechinae	Bembidion	1	1	1	1	1
FBCOD1083-11	Insecta	Coleoptera	Carabidae	Trechinae	Trechus	1	1	1	0.7798	0.756
FBCOB850-10	Insecta	Coleoptera	Carabidae	Trechinae	Asaphidion	1	1	1	1	1
FBCOD044-11	Insecta	Coleoptera	Carabidae	Trechinae	Asaphidion	1	1	1	1	1
FBAQU969-10	Insecta	Coleoptera	Carabidae	Trechinae	unk	1	1	1	0.8941	0.4692
FBCOC812-10	Insecta	Coleoptera	Carabidae	Trechinae	Blemus	1	1	1	1	1
FBCOD061-11	Insecta	Coleoptera	Carabidae	Trechinae	unk	1	1	1	1	0.6678
FBCOD1134-11	Insecta	Coleoptera	Carabidae	Trechinae	Trechus	1	1	1	1	1
FBCOD1084-11	Insecta	Coleoptera	Carabidae	Trechinae	Trechus	1	1	1	0.7798	0.756
FBCOD194-11	Insecta	Coleoptera	Carabidae	Trechinae	unk	1	1	0.9711	0.6285	0.3488
FBCOD195-11	Insecta	Coleoptera	Carabidae	unk	unk	1	1	0.7063999999999999	0.33719999999999994	0.33719999999999994
FBCOD717-11	Insecta	Coleoptera	Carabidae	unk	unk	1	1	1	0.8730000000000001	0.8730000000000001
FBAQU441-10	Insecta	Coleoptera	Carabidae	unk	unk	1	1	0.6980999999999999	0.32380000000000003	0.32380000000000003
FBCOD109-11	Insecta	Coleoptera	Carabidae	Nebriinae	Notiophilus	1	1	1	1	1
EUCAR1759-17	Insecta	Coleoptera	Carabidae	Nebriinae	Notiophilus	1	1	1	1	1
EUCAR1760-17	Insecta	Coleoptera	Carabidae	Nebriinae	Notiophilus	1	1	1	1	1
FBCOD692-11	Insecta	Coleoptera	Carabidae	Nebriinae	Leistus	1	1	1	1	0.9998
FBCOD708-11	Insecta	Coleoptera	Carabidae	Nebriinae	Leistus	1	1	1	1	0.9998
FBCOD1061-11	Insecta	Coleoptera	Carabidae	Nebriinae	Nebria	1	1	1	1	0.9489000000000001
FBCOA354-10	Insecta	Coleoptera	Carabidae	Carabinae	Carabus	1	1	1	1	1
FBCOD548-11	Insecta	Coleoptera	Carabidae	Carabinae	Carabus	1	1	1	1	1
FBAQU867-10	Insecta	Coleoptera	Gyrinidae	Gyrininae	Gyrinus	1	1	1	1	1
FBAQU1003-10	Insecta	Coleoptera	Gyrinidae	Gyrininae	Gyrinus	1	1	1	1	1
FBAQU891-10	Insecta	Coleoptera	Gyrinidae	Gyrininae	Gyrinus	1	1	1	1	1
FBAQU959-10	Insecta	Coleoptera	Haliplidae	dummy_Haliplidae	Haliplus	1	1	1	1	1
FBAQU958-10	Insecta	Coleoptera	Haliplidae	dummy_Haliplidae	Haliplus	1	1	1	1	1
FBAQU884-10	Insecta	Coleoptera	Haliplidae	dummy_Haliplidae	Haliplus	1	1	1	1	1
FBAQU901-10	Insecta	Coleoptera	Haliplidae	dummy_Haliplidae	Haliplus	1	1	1	1	1
FBCOD251-11	Insecta	Coleoptera	Haliplidae	dummy_Haliplidae	Haliplus	1	1	1	1	1
FBCOD213-11	Insecta	Coleoptera	Haliplidae	dummy_Haliplidae	Haliplus	1	1	1	1	1
FBCOD253-11	Insecta	Coleoptera	Haliplidae	dummy_Haliplidae	Haliplus	1	1	1	1	1
FBAQU871-10	Insecta	Coleoptera	Haliplidae	dummy_Haliplidae	Haliplus	1	1	1	1	1
FBCOC598-10	Insecta	Coleoptera	Dytiscidae	Hydroporinae	Hygrotus	1	1	1	1	0.5448000000000001
FBAQU188-09	Insecta	Coleoptera	Dytiscidae	Hydroporinae	Hydroporus	1	1	1	1	1
FBCOD232-11	Insecta	Coleoptera	Dytiscidae	Hydroporinae	Hydroporus	1	1	1	1	1
FBAQU985-10	Insecta	Coleoptera	Dytiscidae	Hydroporinae	Hydroporus	1	1	1	1	1
FBAQU986-10	Insecta	Coleoptera	Dytiscidae	Hydroporinae	Hydroporus	1	1	1	1	1
FBAQU475-10	Insecta	Coleoptera	Dytiscidae	Hydroporinae	Hydroporus	1	1	1	1	1
FBCOD235-11	Insecta	Coleoptera	Dytiscidae	Hydroporinae	Hydroporus	1	1	1	1	1
FBCOD212-11	Insecta	Coleoptera	Dytiscidae	Hydroporinae	Hydroporus	1	1	1	1	1
FBAQU435-10	Insecta	Coleoptera	Dytiscidae	Hydroporinae	Clemnius	1	1	1	1	0.9823999999999999
FBAQU286-09	Insecta	Coleoptera	Dytiscidae	Hydroporinae	unk	1	1	1	1	0.7595
FBAQU302-09	Insecta	Coleoptera	Dytiscidae	Hydroporinae	Oreodytes	1	1	1	1	1
FBAQU989-10	Insecta	Coleoptera	Dytiscidae	Hydroporinae	unk	1	1	1	1	0.6111
FBAQU1036-10	Insecta	Coleoptera	Dytiscidae	Dytiscinae	Hydaticus	1	1	1	1	1
FBCOD273-11	Insecta	Coleoptera	Dytiscidae	Colymbetinae	Colymbetes	1	1	1	1	1
FBAQU1029-10	Insecta	Coleoptera	Dytiscidae	Colymbetinae	Colymbetes	1	1	1	1	1
FBCOD274-11	Insecta	Coleoptera	Dytiscidae	Colymbetinae	Colymbetes	1	1	1	1	1
FBAQU952-10	Insecta	Coleoptera	Dytiscidae	Colymbetinae	Rhantus	1	1	1	1	1
FBAQU953-10	Insecta	Coleoptera	Dytiscidae	Colymbetinae	Rhantus	1	1	1	1	1
FBAQU954-10	Insecta	Coleoptera	Dytiscidae	Colymbetinae	Rhantus	1	1	1	1	1
FBCOD565-11	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	1	1	0.9767	0.9767	0.5381
FBAQU857-10	Insecta	Coleoptera	Dytiscidae	Agabinae	Agabus	1	1	1	1	1
FBCOD209-11	Insecta	Coleoptera	Dytiscidae	Agabinae	Agabus	1	1	1	1	1
FBAQU859-10	Insecta	Coleoptera	Dytiscidae	Agabinae	Agabus	1	1	1	1	1
FBAQU1020-10	Insecta	Coleoptera	Dytiscidae	Agabinae	Agabus	1	1	1	1	1
FBAQU1019-10	Insecta	Coleoptera	Dytiscidae	Agabinae	Agabus	1	1	1	1	1
FBCOD211-11	Insecta	Coleoptera	Dytiscidae	Agabinae	Agabus	1	1	1	1	1
FBAQU937-10	Insecta	Coleoptera	Dytiscidae	Agabinae	Ilybius	1	1	1	1	1
FBCOB826-10	Insecta	Coleoptera	Dytiscidae	Agabinae	Ilybius	1	1	1	1	1
FBAQU185-09	Insecta	Coleoptera	Dytiscidae	Agabinae	Ilybius	1	1	1	1	1
FBAQU1026-10	Insecta	Coleoptera	Dytiscidae	Agabinae	Ilybius	1	1	1	1	1
FBCOC633-10	Insecta	Coleoptera	Attelabidae	Rhynchitinae	unk	1	1	1	1	0.8102
FBCOB963-10	Insecta	Coleoptera	Tenebrionidae	Tenebrioninae	unk	1	1	0.6707	0.6707	0.5284
FBCOB317-10	Insecta	Coleoptera	Cerambycidae	Cerambycinae	Phymatodes	1	1	1	1	1
FBCOC158-10	Insecta	Coleoptera	Cerambycidae	Lepturinae	Stictoleptura	1	1	1	1	0.9459000000000001
FBCOC148-10	Insecta	Coleoptera	Cerambycidae	Lepturinae	Leptura	1	1	1	1	0.8979
FBCOB364-10	Insecta	Coleoptera	Cerambycidae	Lepturinae	unk	1	1	1	1	1
FBCOC290-10	Insecta	Coleoptera	Cerambycidae	Lepturinae	unk	1	1	1	1	0.977
FBCOC163-10	Insecta	Coleoptera	Cerambycidae	Lamiinae	Phytoecia	1	1	1	1	0.5650000000000001
FBCOC126-10	Insecta	Coleoptera	Cerambycidae	Lamiinae	unk	1	1	1	1	0.6633999999999999
FBCOB297-10	Insecta	Coleoptera	Cerambycidae	Lamiinae	unk	1	1	1	1	0.6839999999999999
FBCOD611-11	Insecta	Coleoptera	Cerambycidae	Spondylidinae	unk	1	1	1	1	0.8825
FBCOD1176-11	Insecta	Coleoptera	Melandryidae	Melandryinae	unk	1	1	1	1	0.8397000000000001
FBCOA294-10	Insecta	Coleoptera	Melandryidae	Melandryinae	Abdera	1	1	1	1	1
FBCOB972-10	Insecta	Coleoptera	Melyridae	Malachiinae	unk	1	1	1	1	0.9648
FBCOB789-10	Insecta	Coleoptera	Melyridae	Malachiinae	unk	1	1	1	1	0.932
FBCOA635-10	Insecta	Coleoptera	Melyridae	Malachiinae	unk	1	1	1	1	1
FBCOB785-10	Insecta	Coleoptera	Cerambycidae	Spondylidinae	unk	1	1	0.9585	0.9585	0.6821999999999999
FBCOC476-10	Insecta	Coleoptera	Erotylidae	Erotylinae	Triplax	1	1	1	1	1
FBCOC471-10	Insecta	Coleoptera	Cerambycidae	Spondylidinae	unk	1	1	0.7243999999999999	0.7243999999999999	0.6418
FBCOB537-10	Insecta	Coleoptera	Curculionidae	Curculioninae	Dorytomus	1	1	1	1	1
FBCOB748-10	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	unk	1	1	1	0.8259000000000001	0.7909999999999999
FBCOA219-10	Insecta	Coleoptera	Curculionidae	Curculioninae	Acalyptus	1	1	1	1	1
FBCOA546-10	Insecta	Coleoptera	Curculionidae	Curculioninae	Anthonomus	1	1	1	1	1
FBCOA193-10	Insecta	Coleoptera	Curculionidae	Curculioninae	Anthonomus	1	1	1	1	1
FBCOB953-10	Insecta	Coleoptera	Curculionidae	Curculioninae	Orchestes	1	1	1	1	1
FBCOD1184-11	Insecta	Coleoptera	Curculionidae	Curculioninae	Gymnetron	1	1	1	1	0.8760000000000001
FBCOB233-10	Insecta	Coleoptera	Curculionidae	Curculioninae	unk	1	1	1	1	0.9678
FBCOB909-10	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	Pelenomus	1	1	1	1	0.8023
FBCOC680-10	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	Pelenomus	1	1	1	1	1
FBCOB786-10	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	Glocianus	1	1	1	1	0.6741999999999999
FBCOB774-10	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	Ceutorhynchus	1	1	1	1	1
FBCOB194-10	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	Ceutorhynchus	1	1	1	1	1
FBCOB588-10	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	Ceutorhynchus	1	1	1	1	1
FBCOB395-10	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	Ceutorhynchus	1	1	1	1	1
FBCOB111-10	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	Ceutorhynchus	1	1	1	1	1
FBCOB200-10	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	Ceutorhynchus	1	1	1	1	1
FBCOA797-10	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	unk	1	1	1	1	0.8669000000000001
FBCOB938-10	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	unk	1	1	1	1	0.9954
FBCOC748-10	Insecta	Coleoptera	Curculionidae	Scolytinae	Scolytus	1	1	1	1	1
FBCOB1033-10	Insecta	Coleoptera	Curculionidae	Scolytinae	unk	1	1	1	1	0.7567
FBCOA855-10	Insecta	Coleoptera	Curculionidae	Scolytinae	unk	1	1	1	1	0.8941
FBCOC677-10	Insecta	Coleoptera	Curculionidae	Scolytinae	Anisandrus	1	1	1	1	1
FBCOA542-10	Insecta	Coleoptera	Curculionidae	Scolytinae	Dryocoetes	1	1	1	1	1
FBCOD793-11	Insecta	Coleoptera	Curculionidae	Scolytinae	unk	1	1	1	1	0.9258000000000001
FBCOD316-11	Insecta	Coleoptera	Curculionidae	Scolytinae	unk	1	1	1	1	0.8842
FBCOC072-10	Insecta	Coleoptera	Curculionidae	Scolytinae	Pityogenes	1	1	1	1	0.9435
FBCOA464-10	Insecta	Coleoptera	Curculionidae	Scolytinae	Trypodendron	1	1	1	1	1
FBCOB681-10	Insecta	Coleoptera	Curculionidae	Scolytinae	unk	1	1	1	0.8839	0.46890000000000004
FBCOD792-11	Insecta	Coleoptera	Curculionidae	Scolytinae	unk	1	1	1	1	0.9309000000000001
FBCOA251-10	Insecta	Coleoptera	Curculionidae	Scolytinae	Cryphalus	1	1	1	1	1
FBCOA001-10	Insecta	Coleoptera	Curculionidae	Scolytinae	Hylurgops	1	1	1	1	1
FBCOA899-10	Insecta	Coleoptera	Curculionidae	Scolytinae	Crypturgus	1	1	1	1	1
FBCOD1015-11	Insecta	Coleoptera	Curculionidae	Bagoinae	Bagous	1	1	1	1	1
FBCOB680-10	Insecta	Coleoptera	Curculionidae	Scolytinae	unk	1	1	1	0.9882	0.5067
FBCOB443-10	Insecta	Coleoptera	Curculionidae	Entiminae	Phyllobius	1	1	1	1	1
FBCOC884-10	Insecta	Coleoptera	Curculionidae	Entiminae	Phyllobius	1	1	1	1	1
FBCOA735-10	Insecta	Coleoptera	Curculionidae	Entiminae	unk	1	1	1	1	0.8763000000000001
FBCOD681-11	Insecta	Coleoptera	Curculionidae	Entiminae	Otiorhynchus	1	1	1	1	1
FBCOC074-10	Insecta	Coleoptera	Curculionidae	Entiminae	Otiorhynchus	1	1	1	1	1
FBCOD1092-11	Insecta	Coleoptera	Curculionidae	Entiminae	Otiorhynchus	1	1	1	1	1
FBCOD1105-11	Insecta	Coleoptera	Curculionidae	Entiminae	Polydrusus	1	1	1	1	1
FBCOB767-10	Insecta	Coleoptera	Curculionidae	Entiminae	unk	1	1	1	0.992	0.9211
FBCOB384-10	Insecta	Coleoptera	Curculionidae	unk	unk	1	1	1	0.7216	0.7216
FBCOA220-10	Insecta	Coleoptera	Curculionidae	Entiminae	Sitona	1	1	1	1	1
FBCOB768-10	Insecta	Coleoptera	Curculionidae	Entiminae	unk	1	1	1	0.992	0.9211
FBCOB813-10	Insecta	Coleoptera	Cryptophagidae	Atomariinae	Atomaria	1	1	1	1	1
FBCOA632-10	Insecta	Coleoptera	Cryptophagidae	Atomariinae	Atomaria	1	1	1	1	1
FBCOB941-10	Insecta	Coleoptera	Cryptophagidae	Cryptophaginae	Micrambe	1	1	1	1	1
FBCOA879-10	Insecta	Coleoptera	Cryptophagidae	Cryptophaginae	Micrambe	1	1	1	0.9804999999999999	0.7744
AMTPC044-15	Insecta	Lepidoptera	Pieridae	Pierinae	Pieris	1	1	1	1	1
EULEP5082-16	Insecta	Lepidoptera	Nymphalidae	Satyrinae	Oeneis	1	1	1	1	0.8073
EULEP6149-20	Insecta	Lepidoptera	Nymphalidae	Satyrinae	Aphantopus	1	1	1	1	0.8964
EULEP5084-16	Insecta	Lepidoptera	Nymphalidae	Satyrinae	Hipparchia	1	1	1	1	1
AMTPC304-15	Insecta	Lepidoptera	Nymphalidae	Satyrinae	Erebia	1	1	1	1	0.9606
AMTPC305-15	Insecta	Lepidoptera	Nymphalidae	Satyrinae	Erebia	1	1	1	1	0.9606
AMTPC265-15	Insecta	Lepidoptera	Nymphalidae	Satyrinae	Erebia	1	1	1	1	0.9638
AMTPC245-15	Insecta	Lepidoptera	Nymphalidae	Satyrinae	Erebia	1	1	1	1	0.9994999999999999
AMTPC263-15	Insecta	Lepidoptera	Nymphalidae	Satyrinae	Erebia	1	1	1	1	0.6802999999999999
AMTPC214-15	Insecta	Lepidoptera	Nymphalidae	Satyrinae	Erebia	1	1	1	1	0.9606
EULEP6203-20	Insecta	Lepidoptera	Nymphalidae	Satyrinae	Erebia	1	1	1	1	1
AMTPC264-15	Insecta	Lepidoptera	Nymphalidae	Satyrinae	Erebia	1	1	1	1	0.9994999999999999
AMTPC192-15	Insecta	Lepidoptera	Nymphalidae	Satyrinae	Erebia	1	1	1	1	0.9601999999999999
AMTPC229-15	Insecta	Lepidoptera	Nymphalidae	Satyrinae	Erebia	1	1	1	1	0.6802999999999999
AMTPC227-15	Insecta	Lepidoptera	Nymphalidae	Satyrinae	Erebia	1	1	1	1	0.6802999999999999
EULEP6193-20	Insecta	Lepidoptera	Nymphalidae	Heliconiinae	Brenthis	1	1	1	1	0.7514
EULEP5189-17	Insecta	Lepidoptera	Nymphalidae	unk	unk	1	1	1	0.5082	0.5082
EULEP6196-20	Insecta	Lepidoptera	Nymphalidae	Nymphalinae	Melitaea	1	1	1	1	1
AMTPC238-15	Insecta	Lepidoptera	Nymphalidae	Nymphalinae	Melitaea	1	1	1	1	0.9934999999999999
EULEP616-15	Insecta	Lepidoptera	Nymphalidae	Nymphalinae	Aglais	1	1	1	1	1
AMTPC125-15	Insecta	Lepidoptera	Nymphalidae	Nymphalinae	Aglais	1	1	1	1	1
EULEP615-15	Insecta	Lepidoptera	Nymphalidae	Nymphalinae	Araschnia	1	1	1	1	1
EULEP6185-20	Insecta	Lepidoptera	Nymphalidae	Apaturinae	Apatura	1	1	1	1	1
EULEP5080-16	Insecta	Lepidoptera	Hesperiidae	Hesperiinae	Hesperia	1	1	1	1	0.8582000000000001
EULEP6145-20	Insecta	Lepidoptera	Hesperiidae	Hesperiinae	Hesperia	1	1	1	1	0.8582000000000001
EZSPC615-09	Insecta	Lepidoptera	Hesperiidae	Pyrginae	Pyrgus	1	1	1	1	1
AMTPC130-15	Insecta	Lepidoptera	Hesperiidae	Pyrginae	Pyrgus	1	1	1	1	1
AMTPC588-15	Insecta	Lepidoptera	Elachistidae	Elachistinae	Elachista	1	1	1	1	1
DEEUR014-11	Insecta	Lepidoptera	Depressariidae	Depressariinae	Agonopterix	1	1	1	1	1
DEEUR170-11	Insecta	Lepidoptera	Depressariidae	Depressariinae	Agonopterix	1	1	1	1	1
AMTPC298-15	Insecta	Lepidoptera	Depressariidae	Depressariinae	Agonopterix	1	1	1	1	1
DEEUR186-11	Insecta	Lepidoptera	Depressariidae	Depressariinae	Agonopterix	1	1	1	1	1
AMTPC295-15	Insecta	Lepidoptera	Depressariidae	Depressariinae	Agonopterix	1	1	1	1	1
DEEUR056-11	Insecta	Lepidoptera	Depressariidae	Depressariinae	Depressaria	1	1	1	1	1
AMTPC241-15	Insecta	Lepidoptera	Noctuidae	Oncocnemidinae	unk	1	1	1	0.4822	0.466
AMTPC038-15	Insecta	Lepidoptera	Sesiidae	Sesiinae	Synanthedon	1	1	1	1	1
AMTPC225-15	Insecta	Lepidoptera	Sesiidae	Sesiinae	Synanthedon	1	1	1	1	1
AMTPC002-15	Insecta	Lepidoptera	Noctuidae	Noctuinae	Polia	1	1	1	1	1
AMTPC003-15	Insecta	Lepidoptera	Noctuidae	Noctuinae	Polia	1	1	1	1	1
AMTPC215-15	Insecta	Lepidoptera	Noctuidae	Noctuinae	Polia	1	1	1	1	1
AMTPC001-15	Insecta	Lepidoptera	Noctuidae	Noctuinae	Polia	1	1	1	1	1
AMTPC207-15	Insecta	Lepidoptera	Noctuidae	Noctuinae	Polia	1	1	1	1	1
AMTPC173-15	Insecta	Lepidoptera	Noctuidae	Noctuinae	Mythimna	1	1	1	1	0.998
AMTPC354-15	Insecta	Lepidoptera	Noctuidae	Noctuinae	unk	1	1	1	1	0.5313
AMTPC015-15	Insecta	Lepidoptera	Noctuidae	Noctuinae	Hadena	1	1	1	1	1
AMTPC197-15	Insecta	Lepidoptera	Noctuidae	Noctuinae	Hadena	1	1	1	1	0.8879
AMTPC206-15	Insecta	Lepidoptera	Noctuidae	Noctuinae	Sideridis	1	1	1	1	1
AMTPC205-15	Insecta	Lepidoptera	Noctuidae	Noctuinae	Sideridis	1	1	1	1	1
AMTPC269-15	Insecta	Lepidoptera	Noctuidae	Noctuinae	Lacanobia	1	1	1	1	1
